ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.013893,"(-37.06474685668945, 1.203552484512329, -0.9788941144943237)","(358.1202697753906, 95.24288940429688, 357.68060302734375)","(-36.37894058227539, 0.8559627532958984, -0.7733591794967651)","(-0.0006992401904426515, 268.85174560546875, 1.334703938482562e-05)","(-37.1899528503418, -0.0039216578006744385, -1.4000006914138794)","(0.0006993675488047302, 89.96025848388672, 1.827504974016847e-07)",0.0,0.046783,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse,False,"(-1.149998664855957, -0.0039216578006744385, 35.60988235473633)","(0.0006982331979088485, 179.37066650390625, 3.425558077196911e-07)",0.0,0.0,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse
0.050049,0.021112,"(-37.064720153808594, 1.203552484512329, -0.9788960218429565)","(358.0566101074219, 95.23452758789062, 357.7318420410156)","(-36.378910064697266, 0.8559634685516357, -0.7733684778213501)","(-0.0006381146959029138, 268.85235595703125, 7.491363476219703e-07)","(-37.1899299621582, -0.0039216578006744385, -1.4000016450881958)","(0.0006380098639056087, 89.96086120605469, 1.1595771866268478e-05)",0.0,0.046783,"(0.000741, -0.000001, -0.000032)",LeftFalse_RightFalse,False,"(-1.149998664855957, -0.0039216578006744385, 35.60988235473633)","(0.0006980311591178179, 179.37066650390625, 1.2045478570144041e-07)",0.00178,-0.050962,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse
0.114136,0.029711,"(-37.064666748046875, 1.2035526037216187, -0.9788995981216431)","(358.015625, 95.22937774658203, 357.7646484375)","(-36.37885665893555, 0.8559654355049133, -0.7733798623085022)","(-0.00047587635344825685, 268.85296630859375, -3.05517423839774e-05)","(-37.18988037109375, -0.003921744879335165, -1.4000046253204346)","(0.00047519628424197435, 89.96147918701172, 3.975212530349381e-05)",0.0,0.046783,"(0.000522, -0.000002, -0.000037)",LeftFalse_RightFalse,False,"(-1.1499974727630615, -0.003921836614608765, 35.60986328125)","(0.0006430833018384874, 179.37037658691406, -6.357646270771511e-06)",-0.002287,-0.045134,"(-0.000055, -0.000001, 0.001071)",LeftFalse_RightFalse
0.173828,0.03571,"(-37.06466293334961, 1.2035523653030396, -0.9788975119590759)","(358.077392578125, 95.27084350585938, 357.6424865722656)","(-36.37885665893555, 0.855964183807373, -0.7733590602874756)","(-0.0005729161202907562, 268.8514404296875, -8.847427125147078e-06)","(-37.18986511230469, -0.003921811003237963, -1.400005578994751)","(0.0005726377130486071, 89.95992279052734, 1.9929237168980762e-05)",0.0,0.046783,"(-0.000108, 0.000000, -0.000002)",LeftFalse_RightFalse,False,"(-1.1499886512756348, -0.003922305069863796, 35.609683990478516)","(0.0005198958679102361, 179.37054443359375, -3.7418492865981534e-05)",0.000992,-0.045277,"(0.000038, 0.000006, -0.000008)",LeftFalse_RightFalse
0.232178,0.040248,"(-37.064640045166016, 1.2035526037216187, -0.9788970947265625)","(358.1651306152344, 95.30903625488281, 357.5728759765625)","(-36.37883758544922, 0.8559643030166626, -0.773346483707428)","(-0.0005637284484691918, 268.85040283203125, -9.683378266345244e-06)","(-37.18983459472656, -0.003921777009963989, -1.4000073671340942)","(0.000563435663934797, 89.95890808105469, 2.0587280232575722e-05)",0.0,0.046783,"(-0.000776, 0.000000, 0.000013)",LeftFalse_RightFalse,False,"(-1.1499857902526855, -0.003921957220882177, 35.60964584350586)","(0.0005477354861795902, 179.3717041015625, -2.6521371182752773e-05)",0.001107,-0.045413,"(0.000025, 0.000002, -0.000402)",LeftFalse_RightFalse
0.289551,0.04367,"(-37.064659118652344, 1.20355224609375, -0.9794743657112122)","(358.2264099121094, 95.29447937011719, 357.531494140625)","(-36.378875732421875, 0.8559615612030029, -0.7733278870582581)","(-0.0007893352885730565, 268.84912109375, 2.9043985705357045e-05)","(-37.18986129760742, -0.003921725787222385, -1.4000067710876465)","(0.0007897494360804558, 89.95761108398438, -1.3768322787655052e-05)",0.0,0.046783,"(-0.001980, 0.000002, 0.000067)",LeftFalse_RightFalse,False,"(-1.1499812602996826, -0.0039217472076416016, 35.609561920166016)","(0.00038665859028697014, 179.37269592285156, -4.359903687145561e-05)",-0.003121,-0.045548,"(0.000075, -0.000001, -0.001449)",LeftFalse_RightFalse
0.349243,0.046876,"(-37.064693450927734, 1.2035523653030396, -0.9797306060791016)","(358.2682189941406, 95.24687957763672, 357.5469665527344)","(-36.3789176940918, 0.8559604287147522, -0.7733256220817566)","(-0.0008857051143422723, 268.8490295410156, 4.134939081268385e-05)","(-37.189903259277344, -0.003921547904610634, -1.400005578994751)","(0.0008863392868079245, 89.95751953125, -2.420711643935647e-05)",0.0,0.046783,"(0.001608, 0.000003, -0.000063)",LeftFalse_RightFalse,False,"(-1.1499836444854736, -0.003921568393707275, 35.60960006713867)","(0.0006730590830557048, 179.37315368652344, 7.408954388665734e-06)",0.005882,-0.045689,"(-0.000004, 0.000001, -0.000006)",LeftFalse_RightFalse
0.409668,0.04957,"(-37.064693450927734, 1.203552484512329, -0.9798354506492615)","(358.3158264160156, 95.2177963256836, 357.560546875)","(-36.3789176940918, 0.8559617400169373, -0.7733235359191895)","(-0.0007894479786045849, 268.8488464355469, 2.386902633588761e-05)","(-37.18989944458008, -0.0039215087890625, -1.4000062942504883)","(0.0007897620089352131, 89.95733642578125, -8.592191079515032e-06)",0.0,0.046783,"(-0.001108, 0.000000, 0.000030)",LeftFalse_RightFalse,False,"(-1.1499812602996826, -0.003921560011804104, 35.60954666137695)","(0.0006207858677953482, 179.37326049804688, -2.8883018785563763e-06)",-0.00292,-0.045835,"(-0.000031, -0.000002, 0.000675)",LeftFalse_RightFalse
0.472412,0.052206,"(-37.06474304199219, 1.2035523653030396, -0.9798786640167236)","(358.3225402832031, 95.20738983154297, 357.57379150390625)","(-36.37896728515625, 0.8559603691101074, -0.7733291387557983)","(-0.0009029761422425508, 268.84930419921875, 4.042344880872406e-05)","(-37.18995666503906, -0.003921419382095337, -1.4000048637390137)","(0.0009035891271196306, 89.95781707763672, -2.2947147954255342e-05)",0.0,0.046783,"(-0.000337, -0.000001, 0.000011)",LeftFalse_RightFalse,False,"(-1.1499714851379395, -0.003922135569155216, 35.60935974121094)","(0.0005844198749400675, 179.37249755859375, -3.176704194629565e-05)",0.001436,-0.045987,"(0.000043, 0.000006, -0.000011)",LeftFalse_RightFalse
0.532104,0.05371,"(-37.06473922729492, 1.203552484512329, -0.9798924326896667)","(358.3651428222656, 95.2107925415039, 357.575439453125)","(-36.37896728515625, 0.8559615612030029, -0.7733209729194641)","(-0.0008120820275507867, 268.8487548828125, 3.120538895018399e-05)","(-37.18994903564453, -0.003921478986740112, -1.4000047445297241)","(0.0008125337189994752, 89.9572525024414, -1.548934233142063e-05)",0.0,0.046783,"(-0.001129, -0.000002, 0.000044)",LeftFalse_RightFalse,False,"(-1.1499700546264648, -0.003921780269593, 35.609344482421875)","(0.0007428109529428184, 179.3722381591797, -3.3036076274584047e-06)",0.000594,-0.046131,"(-0.000003, 0.000005, 0.000330)",LeftFalse_RightFalse
