ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.016931,"(-34.85823059082031, 1.2012085914611816, -0.8644083142280579)","(328.566162109375, 14.114086151123047, 347.3948669433594)","(-34.92200469970703, 0.7466902732849121, -0.7430428266525269)","(359.9375, 102.66210174560547, 359.9859619140625)","(-34.999755859375, -0.008946679532527924, -1.399999976158142)","(359.9359436035156, 90.00003051757812, -1.6341772379746544e-07)",0.0,-0.058929,"(0.000768, 0.017869, 0.000000)",LeftFalse_RightFalse,False,"(1.3997889757156372, -0.01712745800614357, -35.00050354003906)","(0.06503920257091522, 0.006504699122160673, 359.9561462402344)",0.0,0.0,"(-0.001552, 0.100756, -0.000565)",LeftFalse_RightFalse
0.077026,0.028946,"(-34.85272216796875, 1.201108694076538, -0.868087887763977)","(331.0579833984375, 18.770307540893555, 346.55126953125)","(-34.92179870605469, 0.7480500340461731, -0.743044912815094)","(359.9582824707031, 102.66259765625, 359.9906311035156)","(-34.99983596801758, -0.007557796314358711, -1.4000016450881958)","(359.9572448730469, 90.00052642822266, 1.6226706065936014e-05)",0.0,-0.058929,"(-0.000127, 0.017210, -0.000053)",LeftFalse_RightFalse,False,"(1.399782657623291, -0.010909661650657654, -35.00044631958008)","(0.04959077015519142, 0.006536428816616535, 359.9718017578125)",-0.089098,-0.151901,"(-0.001042, 0.057966, -0.000447)",LeftFalse_RightFalse
0.185913,0.044928,"(-34.83979034423828, 1.198372483253479, -0.8749667406082153)","(335.6421203613281, 28.972505569458008, 346.0332946777344)","(-34.921592712402344, 0.7496501207351685, -0.7430455684661865)","(359.9792175292969, 102.66167449951172, -0.00467478483915329)","(-34.999900817871094, -0.0059286560863256454, -1.40000319480896)","(359.97869873046875, 89.9996109008789, -6.239050890144426e-06)",0.0,-0.058929,"(0.002325, 0.012291, 0.000071)",LeftFalse_RightFalse,False,"(1.3997774124145508, -0.006395226344466209, -35.00039291381836)","(0.03284035995602608, 0.006605812814086676, 359.98516845703125)",-0.029982,-0.056234,"(-0.000583, 0.026582, -0.000371)",LeftFalse_RightFalse
0.293091,0.057385,"(-34.8207893371582, 1.1885768175125122, -0.8902318477630615)","(343.5550537109375, 46.99011993408203, 346.5452575683594)","(-34.9213981628418, 0.7506536245346069, -0.7430425882339478)","(359.9913330078125, 102.66130065917969, -0.0019589527510106564)","(-34.9998664855957, -0.004908184986561537, -1.4000006914138794)","(359.9911193847656, 89.99923706054688, -1.1913642993022222e-05)",0.0,-0.058929,"(0.000026, 0.007441, -0.000018)",LeftFalse_RightFalse,False,"(1.3997724056243896, -0.00457377266138792, -35.00035095214844)","(0.020867936313152313, 0.0066261738538742065, 359.9921875)",-0.006755,-0.055222,"(-0.000344, 0.010802, -0.000252)",LeftFalse_RightFalse
0.39978,0.067251,"(-34.805938720703125, 1.1804076433181763, -0.9050126075744629)","(347.7117004394531, 57.5498161315918, 348.7812805175781)","(-34.92119598388672, 0.7511988878250122, -0.7430375814437866)","(-0.0028109787963330746, 102.66148376464844, -0.0006979735335335135)","(-34.9997444152832, -0.004355358425527811, -1.3999947309494019)","(-0.0028956118039786816, 89.9994125366211, -6.483145261881873e-05)",0.005159,-0.058929,"(0.001802, 0.003509, 0.000081)",LeftFalse_RightFalse,False,"(1.3997689485549927, -0.003948559518903494, -35.00032424926758)","(0.012647226452827454, 0.006634053774178028, -0.004086666274815798)",0.00302,-0.054107,"(-0.000180, 0.002792, -0.000160)",LeftFalse_RightFalse
0.510254,0.07589,"(-34.79145812988281, 1.1758151054382324, -0.9196302890777588)","(350.0343017578125, 66.19701385498047, 352.003173828125)","(-34.920997619628906, 0.7514708042144775, -0.7430254220962524)","(-0.00022792273375671357, 102.65846252441406, -0.00012702273670583963)","(-34.99954605102539, -0.0040799397975206375, -1.3999866247177124)","(-0.00025022306363098323, 89.99639129638672, -7.397279114229605e-05)",0.068704,-0.058929,"(0.003266, 0.001676, 0.000124)",LeftFalse_RightFalse,False,"(1.399766445159912, -0.0037928770761936903, -35.00029373168945)","(0.007158825173974037, 0.009416217915713787, -0.0020733813289552927)",0.007976,-0.052914,"(-0.000105, 0.000430, 0.000428)",LeftFalse_RightFalse
0.618286,0.082318,"(-34.76923370361328, 1.1717653274536133, -0.9423262476921082)","(350.8661804199219, 72.81817626953125, 355.8182678222656)","(-34.91964340209961, 0.7515865564346313, -0.7429836988449097)","(-0.0017442466923967004, 102.65679168701172, -0.0006716667558066547)","(-34.99815368652344, -0.003968688193708658, -1.399944543838501)","(-0.0018490561051294208, 89.9947280883789, -0.000272992328973487)",0.161832,-0.058929,"(0.021914, 0.000557, 0.000578)",LeftFalse_RightFalse,False,"(1.3997647762298584, -0.00380177004262805, -35.00016784667969)","(0.0037519854959100485, 0.008454961702227592, -0.0010701152496039867)",0.053905,-0.051857,"(-0.000125, -0.000351, 0.003378)",LeftFalse_RightFalse
0.725098,0.087224,"(-34.75647735595703, 1.17018723487854, -0.9576703906059265)","(350.91070556640625, 76.64190673828125, 358.4696960449219)","(-34.91549301147461, 0.7516322135925293, -0.7428743839263916)","(359.9931945800781, 102.65355682373047, -0.0021416975650936365)","(-34.993896484375, -0.003933919593691826, -1.3998353481292725)","(359.9928894042969, 89.99149322509766, -0.0005989067140035331)",0.245648,-0.059143,"(0.060341, 0.000123, 0.001501)",LeftFalse_RightFalse,False,"(1.3997399806976318, -0.003844313323497772, -34.99916458129883)","(5.436560604721308e-05, 0.006258788518607616, -0.0007172576733864844)",0.133436,-0.050939,"(-0.000342, -0.000411, 0.014775)",LeftFalse_RightFalse
0.832031,0.091154,"(-34.741634368896484, 1.1691715717315674, -0.9698935747146606)","(350.5065002441406, 79.64228820800781, 359.76507568359375)","(-34.90597152709961, 0.751652181148529, -0.7426232695579529)","(359.9841003417969, 102.64244842529297, -0.004814100451767445)","(-34.98412322998047, -0.003933983389288187, -1.3995912075042725)","(359.98345947265625, 89.98037719726562, -0.001214643125422299)",0.321081,-0.059174,"(0.118265, -0.000082, 0.002910)",LeftFalse_RightFalse,False,"(1.399660348892212, -0.0038845394738018513, -34.99560546875)","(359.9941711425781, 0.003256127005442977, -0.0007519489154219627)",0.230153,-0.050374,"(-0.001008, -0.000345, 0.047054)",LeftFalse_RightFalse
0.936646,0.093847,"(-34.71943283081055, 1.1706736087799072, -0.9828404188156128)","(348.9473571777344, 81.85900115966797, 0.08574263751506805)","(-34.8891487121582, 0.751661479473114, -0.7421850562095642)","(359.9730224609375, 102.62594604492188, 359.991943359375)","(-34.966957092285156, -0.003948999103158712, -1.3991655111312866)","(359.971923828125, 89.96387481689453, -0.001960175111889839)",0.388972,-0.059174,"(0.207236, -0.000175, 0.005051)",LeftFalse_RightFalse,False,"(1.3994827270507812, -0.003916680347174406, -34.98721694946289)","(359.98516845703125, -0.003411507233977318, -0.001081882743164897)",0.346698,-0.049958,"(-0.002385, -0.000272, 0.113902)",LeftFalse_RightFalse
1.041138,0.09599,"(-34.69210433959961, 1.169354796409607, -0.988806962966919)","(347.8471984863281, 83.70541381835938, 0.17144367098808289)","(-34.86347961425781, 0.751666247844696, -0.7415125370025635)","(359.9621887207031, 102.5991439819336, 359.98876953125)","(-34.940834045410156, -0.0039678094908595085, -1.39851975440979)","(359.96063232421875, 89.93707275390625, -0.0026795007288455963)",0.450073,-0.059174,"(0.298807, -0.000183, 0.007382)",LeftFalse_RightFalse,False,"(1.399153470993042, -0.003943716175854206, -34.97151184082031)","(359.9732666015625, 359.98138427734375, -0.0016797954449430108)",0.437191,-0.048993,"(-0.004007, -0.000246, 0.194127)",LeftFalse_RightFalse
1.147461,0.098055,"(-34.6541633605957, 1.1704330444335938, -0.9892240166664124)","(347.09075927734375, 84.80602264404297, 359.51373291015625)","(-34.82659912109375, 0.7516716122627258, -0.7405318021774292)","(359.9512939453125, 102.56088256835938, 359.9855041503906)","(-34.90336608886719, -0.0039869933389127254, -1.3975797891616821)","(359.9493103027344, 89.89881134033203, -0.003470547730103135)",0.505064,-0.058716,"(0.403491, -0.000175, 0.010159)",LeftFalse_RightFalse,False,"(1.398613452911377, -0.003969185054302216, -34.94525909423828)","(359.9591369628906, 359.9589538574219, -0.002363053383305669)",0.517049,-0.048532,"(-0.006060, -0.000235, 0.296869)",LeftFalse_RightFalse
1.253784,0.09969,"(-34.604888916015625, 1.1704680919647217, -0.9877192974090576)","(346.2948913574219, 85.48643493652344, 359.2483825683594)","(-34.77734375, 0.7516776919364929, -0.7391999363899231)","(359.9408874511719, 102.51048278808594, 359.9823303222656)","(-34.853389739990234, -0.004004858899861574, -1.3963042497634888)","(359.9384460449219, 89.84840393066406, -0.0042722225189208984)",0.554556,-0.049591,"(0.520717, -0.000165, 0.013375)",LeftFalse_RightFalse,False,"(1.3978122472763062, -0.003993532154709101, -34.9063606262207)","(359.9444580078125, 359.926025390625, -0.0031344490125775337)",0.592193,-0.048291,"(-0.008612, -0.000222, 0.418087)",LeftFalse_RightFalse
1.362061,0.101407,"(-34.541080474853516, 1.1716138124465942, -0.9857349991798401)","(345.46954345703125, 86.91938781738281, 358.7574157714844)","(-34.712703704833984, 0.7516718506813049, -0.7376090884208679)","(359.9306640625, 102.45381927490234, 359.9803161621094)","(-34.787960052490234, -0.0040218411013484, -1.3947912454605103)","(359.92803955078125, 89.791748046875, -0.004014976788312197)",0.599099,-0.036163,"(0.674858, -0.000150, 0.015603)",LeftFalse_RightFalse,False,"(1.396655797958374, -0.004016632679849863, -34.85130310058594)","(359.9298400878906, 359.8800048828125, -0.0040178620256483555)",0.673758,-0.048247,"(-0.012396, -0.000207, 0.584515)",LeftFalse_RightFalse
1.468872,0.102502,"(-34.46112060546875, 1.171630620956421, -0.9807310700416565)","(344.3642578125, 87.86312103271484, 358.817626953125)","(-34.633609771728516, 0.7516546845436096, -0.7359614968299866)","(359.9214172363281, 102.40023040771484, 359.9795227050781)","(-34.7081298828125, -0.004036867059767246, -1.3932299613952637)","(359.9188537597656, 89.73815155029297, -0.0027399857062846422)",0.639188,-0.035584,"(0.813386, -0.000138, 0.015305)",LeftFalse_RightFalse,False,"(1.3951053619384766, -0.0040381187573075294, -34.780029296875)","(359.91619873046875, 359.82073974609375, -0.0050133345648646355)",0.731312,-0.048374,"(-0.016384, -0.000199, 0.742527)",LeftFalse_RightFalse
