ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.019919,"(-36.972190856933594, 1.0491485595703125, -0.9403318166732788)","(357.3881530761719, 96.77139282226562, 359.5216979980469)","(-37.03669738769531, 1.0720953941345215, -0.9837554693222046)","(359.6706237792969, 96.84761810302734, 359.960205078125)","(-37.18879699707031, -0.08510497957468033, -1.3999992609024048)","(359.668212890625, 89.96012878417969, -1.6008523573418643e-07)",0.0,-0.040466,"(-0.002052, -0.136361, -0.000001)",LeftFalse_RightFalse,False,"(-1.149998664855957, -0.009507696144282818, 35.60987091064453)","(359.99151611328125, 179.3706512451172, 3.732478262463701e-06)",0.0,0.0,"(0.000007, 0.050751, -0.000624)",LeftFalse_RightFalse
0.055725,0.027084,"(-36.97260284423828, 1.049957275390625, -0.9402835965156555)","(357.3257751464844, 96.72602844238281, 359.5297546386719)","(-37.03694152832031, 1.0728964805603027, -0.9837507009506226)","(359.65447998046875, 96.8467788696289, 359.9582214355469)","(-37.18870544433594, -0.08434748649597168, -1.3999955654144287)","(359.6519470214844, 89.95926666259766, -4.962650564266369e-05)",0.0,-0.040466,"(-0.003322, 0.126254, -0.000066)",LeftFalse_RightFalse,False,"(-1.1499990224838257, -0.007233915850520134, 35.60990905761719)","(0.0020437247585505247, 179.37066650390625, 2.3733830403216416e-06)",0.170063,-0.050393,"(0.000004, 0.032141, -0.000347)",LeftFalse_RightFalse
0.127563,0.036027,"(-36.972389221191406, 1.0633710622787476, -0.9402621984481812)","(357.3644714355469, 96.68955993652344, 359.5398254394531)","(-37.03661346435547, 1.0863560438156128, -0.9837536215782166)","(359.68963623046875, 96.8465805053711, 359.9625244140625)","(-37.189090728759766, -0.07079316675662994, -1.400000810623169)","(359.6873779296875, 89.95909881591797, 1.885000165202655e-05)",0.0,-0.040466,"(0.000262, 0.225555, 0.000002)",LeftFalse_RightFalse,False,"(-1.1499614715576172, -0.005453585181385279, 35.60892868041992)","(0.0059830304235219955, 179.371337890625, -0.00023883470566943288)",0.335231,-0.045182,"(0.000879, 0.019518, -0.025102)",LeftFalse_RightFalse
0.195374,0.042393,"(-36.972347259521484, 1.0792992115020752, -0.9401847124099731)","(357.47467041015625, 96.70643615722656, 359.5286560058594)","(-37.03584289550781, 1.1023589372634888, -0.9837620258331299)","(359.7518615722656, 96.84782409667969, 359.9700622558594)","(-37.189598083496094, -0.054622210562229156, -1.4000072479248047)","(359.7500915527344, 89.96038055419922, 4.818530578631908e-05)",0.0,-0.040466,"(-0.001038, 0.233381, -0.000071)",LeftFalse_RightFalse,False,"(-1.1498254537582397, -0.004558307584375143, 35.60474395751953)","(-0.0005131664802320302, 179.36721801757812, -0.0007314413669519126)",0.13401,-0.045391,"(0.002741, 0.009181, -0.088950)",LeftFalse_RightFalse
0.259033,0.046642,"(-36.971832275390625, 1.092943787574768, -0.9401637315750122)","(357.5606994628906, 96.75318908691406, 359.5240173339844)","(-37.03509521484375, 1.1160755157470703, -0.9837676882743835)","(359.8152770996094, 96.84744262695312, 359.9777526855469)","(-37.19013595581055, -0.040732961148023605, -1.400015115737915)","(359.81396484375, 89.96002960205078, 6.5734246163629e-05)",0.0,-0.040466,"(-0.003396, 0.200513, -0.000158)",LeftFalse_RightFalse,False,"(-1.1496436595916748, -0.004122538026422262, 35.59855270385742)","(359.9928283691406, 179.36216735839844, -0.0009000168647617102)",0.051161,-0.045619,"(0.003033, 0.004784, -0.105501)",LeftFalse_RightFalse
0.322632,0.050029,"(-36.971275329589844, 1.1040244102478027, -0.9401646852493286)","(357.60723876953125, 96.80379486083984, 359.5263366699219)","(-37.03443908691406, 1.1272201538085938, -0.9837774038314819)","(359.8724670410156, 96.84817504882812, 359.98468017578125)","(-37.19064712524414, -0.029431648552417755, -1.4000236988067627)","(359.8715515136719, 89.96077728271484, 7.010300032561645e-05)",0.0,-0.040466,"(-0.001369, 0.159016, -0.000091)",LeftFalse_RightFalse,False,"(-1.1494470834732056, -0.003914428409188986, 35.59160232543945)","(359.9897155761719, 179.35693359375, -0.0008476009243167937)",0.011631,-0.045858,"(0.003175, 0.002229, -0.112076)",LeftFalse_RightFalse
0.391541,0.053813,"(-36.97072982788086, 1.1129789352416992, -0.9401730895042419)","(357.6318664550781, 96.81446075439453, 359.5159606933594)","(-37.033843994140625, 1.1362295150756836, -0.983788013458252)","(359.9217834472656, 96.84961700439453, 359.9906005859375)","(-37.19106674194336, -0.02028648369014263, -1.400030255317688)","(359.9212341308594, 89.96223449707031, 3.4080938348779455e-05)",0.0,-0.040466,"(-0.002069, 0.107250, -0.000097)",LeftFalse_RightFalse,False,"(-1.149227261543274, -0.003827524371445179, 35.58382034301758)","(359.9895324707031, 179.35304260253906, -0.0007185490103438497)",-0.050076,-0.046113,"(0.003156, 0.000532, -0.111869)",LeftFalse_RightFalse
0.453552,0.055449,"(-36.97035598754883, 1.1186561584472656, -0.9401838779449463)","(357.7444152832031, 96.80792236328125, 359.45086669921875)","(-37.033447265625, 1.1419427394866943, -0.9837976694107056)","(359.9542541503906, 96.85165405273438, -0.005522954743355513)","(-37.19134521484375, -0.01448330283164978, -1.4000340700149536)","(359.95391845703125, 89.96427154541016, 1.837615059230302e-06)",0.0,-0.040466,"(-0.002787, 0.075974, -0.000102)",LeftFalse_RightFalse,False,"(-1.1490687131881714, -0.003809969639405608, 35.57955551147461)","(0.0016901330091059208, 179.3506622314453, -0.00041275034891441464)",0.258248,-0.046297,"(0.000505, 0.000237, -0.000657)",LeftFalse_RightFalse
0.520813,0.057808,"(-36.97019958496094, 1.1228396892547607, -0.9408760666847229)","(357.87237548828125, 96.91688537597656, 359.4089050292969)","(-37.033199310302734, 1.1461530923843384, -0.9838031530380249)","(359.97833251953125, 96.85234832763672, -0.0026364405639469624)","(-37.19158935546875, -0.010206149891018867, -1.4000375270843506)","(359.9781799316406, 89.96497344970703, -1.998114021262154e-05)",0.0,-0.040466,"(-0.000004, 0.051886, -0.000001)",LeftFalse_RightFalse,False,"(-1.1490135192871094, -0.00380523968487978, 35.57830810546875)","(0.009858147241175175, 179.35122680664062, 0.00015925668412819505)",-0.027228,-0.046462,"(0.001289, -0.000102, -0.037280)",LeftFalse_RightFalse
0.586548,0.059397,"(-36.969547271728516, 1.124798059463501, -0.941867470741272)","(357.9650573730469, 97.3170394897461, 359.35235595703125)","(-37.03312301635742, 1.1488081216812134, -0.983808159828186)","(359.99322509765625, 96.85281372070312, -0.0008217766298912466)","(-37.19182205200195, -0.00750929256901145, -1.4000416994094849)","(359.9931945800781, 89.96543884277344, -3.925566034013173e-06)",0.0,-0.040466,"(-0.001623, 0.034220, -0.000046)",LeftFalse_RightFalse,False,"(-1.1489566564559937, -0.003819060977548361, 35.57706069946289)","(0.013880505226552486, 179.3505096435547, 0.0003976678126491606)",0.06651,-0.04663,"(0.000216, -0.000194, -0.000161)",LeftFalse_RightFalse
0.648926,0.059989,"(-36.9693489074707, 1.1261415481567383, -0.9421862363815308)","(358.05255126953125, 97.50286865234375, 359.248046875)","(-37.03310775756836, 1.1503812074661255, -0.9838076829910278)","(0.0010545972036197782, 96.85186767578125, 9.882992890197784e-05)","(-37.191959381103516, -0.005914608482271433, -1.4000434875488281)","(0.001058838446624577, 89.96448516845703, -2.834857878042385e-05)",0.0,-0.040466,"(-0.000969, 0.018569, -0.000006)",LeftFalse_RightFalse,False,"(-1.1489410400390625, -0.0038344012573361397, 35.5766716003418)","(0.013887306675314903, 179.35227966308594, 0.0005392207531258464)",-0.014868,-0.046777,"(0.000488, -0.000292, -0.014124)",LeftFalse_RightFalse
0.710754,0.060366,"(-36.96934127807617, 1.1270068883895874, -0.9423040151596069)","(358.1756286621094, 97.55744171142578, 359.16680908203125)","(-37.03316879272461, 1.1513336896896362, -0.9838069677352905)","(0.005130675155669451, 96.85100555419922, 0.0006014049868099391)","(-37.19209671020508, -0.004950592759996653, -1.400045394897461)","(0.005165771581232548, 89.96363067626953, -1.8196049495600164e-05)",0.0,-0.040466,"(-0.001766, 0.011196, -0.000029)",LeftFalse_RightFalse,False,"(-1.1489229202270508, -0.003852708265185356, 35.57619094848633)","(0.012298920191824436, 179.35226440429688, 0.0004974144976586103)",0.020672,-0.046931,"(0.000042, -0.000273, 0.000048)",LeftFalse_RightFalse
0.777283,0.061592,"(-36.96877670288086, 1.1275603771209717, -0.9431368112564087)","(358.29998779296875, 97.5643310546875, 359.1207275390625)","(-37.03322219848633, 1.151922583580017, -0.9838082790374756)","(0.006589128170162439, 96.85120391845703, 0.0007619595271535218)","(-37.19218063354492, -0.004357726778835058, -1.4000458717346191)","(0.006632951553910971, 89.96382141113281, -3.3695083402562886e-05)",0.010713,-0.040466,"(-0.001567, 0.006414, -0.000014)",LeftFalse_RightFalse,False,"(-1.1489179134368896, -0.0038700588047504425, 35.57609558105469)","(0.010323935188353062, 179.35223388671875, 0.00045090081403031945)",0.000291,-0.047092,"(0.000129, -0.000248, -0.003419)",LeftFalse_RightFalse
