ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014626,"(34.811100006103516, 1.43843674659729, 1.0750330686569214)","(2.761319398880005, 268.9667663574219, 359.7658386230469)","(34.83086395263672, 1.4514033794403076, 1.1364428997039795)","(0.0, 327.08538818359375, 0.0)","(35.0, 0.22109484672546387, 1.399999976158142)","(-0.0, 270.0, 0.0)",0.0,-0.001709,"(0.000000, -1.160739, 0.000000)",LeftFalse_RightFalse,False,"(-35.01063919067383, -0.31517842411994934, -1.4002618789672852)","(1.4265813827514648, 89.99812316894531, 0.05106813460588455)",0.0,0.0,"(0.007931, 0.433897, 0.001144)",LeftFalse_RightFalse
0.063583,0.024418,"(34.81100082397461, 1.3414943218231201, 1.075773000717163)","(2.699528455734253, 269.28607177734375, 359.7794189453125)","(34.83067321777344, 1.3542698621749878, 1.1361162662506104)","(359.9901123046875, 327.08526611328125, 0.020771430805325508)","(35.00006866455078, 0.12408716976642609, 1.4000941514968872)","(0.012069686315953732, 269.9998779296875, 0.01957927830517292)",0.0,-0.001709,"(-0.001736, -1.553346, -0.021690)",LeftFalse_RightFalse,False,"(-35.010101318359375, -0.2890741527080536, -1.4002078771591187)","(1.4123598337173462, 89.99954223632812, 0.05901727080345154)",1.0,0.15485,"(0.006372, 0.371299, 0.001863)",LeftFalse_RightFalse
0.112938,0.024353,"(34.80807113647461, 1.2736752033233643, 1.073190689086914)","(2.8460583686828613, 269.4434509277344, 359.9072570800781)","(34.82768249511719, 1.2865959405899048, 1.1332404613494873)","(359.97802734375, 327.0854187011719, 0.24300599098205566)","(35.00094223022461, 0.05755786597728729, 1.4000270366668701)","(0.19206058979034424, 270.0003356933594, 0.15049050748348236)",0.0,-0.001709,"(-0.007414, -1.084936, -0.012015)",LeftFalse_RightFalse,False,"(-35.00754928588867, -0.27179503440856934, -1.4003268480300903)","(1.3920000791549683, 90.00678253173828, 0.06894572824239731)",0.669828,0.085918,"(0.107769, 0.320255, -0.003306)",LeftFalse_RightFalse
0.169985,0.021725,"(34.80611038208008, 1.2252018451690674, 1.072028398513794)","(2.842390298843384, 269.75457763671875, 0.018085751682519913)","(34.825801849365234, 1.2381911277770996, 1.1317284107208252)","(359.966796875, 327.083251953125, 0.35302379727363586)","(35.00090026855469, 0.009738345630466938, 1.4000060558319092)","(0.2783071994781494, 269.9985046386719, 0.21971477568149567)",0.0,-0.001709,"(-0.013362, -0.612795, -0.004488)",LeftFalse_RightFalse,False,"(-34.9986686706543, -0.2556859254837036, -1.4006246328353882)","(1.359473466873169, 90.02189636230469, 0.07951940596103668)",0.181894,0.091165,"(0.185754, 0.243484, -0.004858)",LeftFalse_RightFalse
0.223509,0.019827,"(34.80491638183594, 1.1989905834197998, 1.0720360279083252)","(2.788005828857422, 269.9837341308594, 0.07495101541280746)","(34.82452392578125, 1.2119991779327393, 1.1311359405517578)","(359.9602966308594, 327.08197021484375, 0.39317891001701355)","(35.00026321411133, -0.016233276575803757, 1.4000022411346436)","(0.3084881901741028, 269.99737548828125, 0.24698597192764282)",0.0,-0.001709,"(-0.019743, -0.322179, -0.001784)",LeftFalse_RightFalse,False,"(-34.987945556640625, -0.2441374957561493, -1.4009501934051514)","(1.3365164995193481, 90.0376205444336, 0.08729150146245956)",-0.037644,0.094643,"(0.208013, 0.176447, -0.005608)",LeftFalse_RightFalse
0.276201,0.018709,"(34.803749084472656, 1.1850332021713257, 1.0722203254699707)","(2.697314500808716, 270.1580810546875, 0.09783521294593811)","(34.82320785522461, 1.1980432271957397, 1.130925178527832)","(359.9587097167969, 327.0830078125, 0.40732431411743164)","(34.99919128417969, -0.03011317178606987, 1.3999812602996826)","(0.31950685381889343, 269.99847412109375, 0.2559950053691864)",0.0,-0.001709,"(-0.022873, -0.197596, -0.001085)",LeftFalse_RightFalse,False,"(-34.97675704956055, -0.23575320839881897, -1.4012932777404785)","(1.3233058452606201, 90.0538558959961, 0.09302229434251785)",-0.154411,0.096984,"(0.206303, 0.139168, -0.005820)",LeftFalse_RightFalse
0.329031,0.018118,"(34.8025016784668, 1.1780176162719727, 1.0723752975463867)","(2.5866477489471436, 270.1976013183594, 0.08500146865844727)","(34.821876525878906, 1.1910247802734375, 1.1308599710464478)","(359.9617919921875, 327.08209228515625, 0.4141853451728821)","(34.99801254272461, -0.03710344433784485, 1.3999433517456055)","(0.3269404470920563, 269.99755859375, 0.25713738799095154)",0.0,-0.001709,"(-0.024499, -0.080255, -0.000716)",LeftFalse_RightFalse,False,"(-34.97152328491211, -0.22955021262168884, -1.401239275932312)","(1.3383231163024902, 90.06009674072266, 0.09177111089229584)",0.640256,0.098255,"(0.003129, 0.098700, 0.003165)",LeftFalse_RightFalse
0.384596,0.018344,"(34.80085754394531, 1.1751327514648438, 1.0725054740905762)","(2.505803108215332, 270.1082763671875, 0.04323749244213104)","(34.82018280029297, 1.188136339187622, 1.130861759185791)","(359.9681701660156, 327.0832214355469, 0.41961485147476196)","(34.996498107910156, -0.03997833654284477, 1.3998903036117554)","(0.3349594473838806, 269.9986877441406, 0.2547408938407898)",0.0,-0.001709,"(-0.031235, -0.017670, -0.000691)",LeftFalse_RightFalse,False,"(-34.96977615356445, -0.2248813807964325, -1.4012428522109985)","(1.3471143245697021, 90.06298828125, 0.09591397643089294)",-0.05995,0.099571,"(0.002152, 0.065778, 0.000005)",LeftFalse_RightFalse
0.439445,0.018336,"(34.799007415771484, 1.1747967004776, 1.072584867477417)","(2.4749808311462402, 269.9675598144531, 0.017094941809773445)","(34.81830596923828, 1.1877981424331665, 1.1308735609054565)","(359.9764709472656, 327.08245849609375, 0.4260485768318176)","(34.99482727050781, -0.04030251502990723, 1.3998298645019531)","(0.34487637877464294, 269.9979248046875, 0.251260370016098)",0.0,-0.001709,"(-0.033199, 0.004954, -0.000744)",LeftFalse_RightFalse,False,"(-34.969730377197266, -0.22173228859901428, -1.4012281894683838)","(1.3527791500091553, 90.06340789794922, 0.09828858077526093)",0.040799,0.100325,"(0.001034, 0.049195, 0.000983)",LeftFalse_RightFalse
0.492228,0.017945,"(34.79701614379883, 1.1756101846694946, 1.0726333856582642)","(2.56465220451355, 269.79449462890625, -0.002315939636901021)","(34.81629943847656, 1.1886106729507446, 1.1308860778808594)","(359.9850158691406, 327.08367919921875, 0.43317341804504395)","(34.99305725097656, -0.03947253152728081, 1.3997676372528076)","(0.35550346970558167, 269.9991455078125, 0.2479545772075653)",0.0,-0.001709,"(-0.036658, 0.021480, -0.000837)",LeftFalse_RightFalse,False,"(-34.96908187866211, -0.219732403755188, -1.4012157917022705)","(1.3484059572219849, 90.06414794921875, 0.1004636213183403)",0.045121,0.101043,"(0.019698, 0.030338, 0.000143)",LeftFalse_RightFalse
0.54892,0.018457,"(34.79463577270508, 1.1769614219665527, 1.0726501941680908)","(2.682379722595215, 269.658935546875, -0.0051672570407390594)","(34.81391143798828, 1.1899621486663818, 1.1308821439743042)","(359.9938049316406, 327.08331298828125, 0.4410684108734131)","(34.990909576416016, -0.03810051083564758, 1.3996989727020264)","(0.3669002056121826, 269.9987487792969, 0.24487708508968353)",0.0,-0.001709,"(-0.040511, 0.025850, -0.000926)",LeftFalse_RightFalse,False,"(-34.96742630004883, -0.21837706863880157, -1.4012396335601807)","(1.339013934135437, 90.06639862060547, 0.10254496335983276)",0.012531,0.10174,"(0.038102, 0.017575, -0.000636)",LeftFalse_RightFalse
