ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.013949,"(34.69954299926758, 1.2170350551605225, 1.0183147192001343)","(350.8396911621094, 263.22271728515625, 1.282017707824707)","(34.94775390625, 1.2745320796966553, -0.8492146730422974)","(0.000691609806381166, 278.7603454589844, 0.00010501916403882205)","(34.999996185302734, -0.003921687602996826, 1.399999976158142)","(0.0006995360599830747, 270.0000305175781, -1.5389707641588757e-06)",0.0,0.004272,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse,False,"(-34.92997741699219, -0.0039217472076416016, -1.8898520469665527)","(0.0006994735449552536, 87.10427856445312, 1.1917604751943145e-06)",0.0,0.0,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse
0.052734,0.018139,"(34.69889831542969, 1.219181776046753, 1.0174108743667603)","(349.5978698730469, 262.5299072265625, 1.8051713705062866)","(34.94775390625, 1.2745319604873657, -0.8492140769958496)","(0.0008263428462669253, 278.76123046875, 0.00012544897617772222)","(35.00003433227539, -0.00392161263152957, 1.3999998569488525)","(0.0008358088089153171, 270.00091552734375, -1.8675517594601843e-06)",0.0,0.004272,"(0.001123, 0.000001, -0.000004)",LeftFalse_RightFalse,False,"(-34.929962158203125, -0.003921686206012964, -1.8898546695709229)","(0.0006302004330791533, 87.10432434082031, 5.600268559646793e-05)",0.002822,0.234248,"(0.001557, 0.000001, -0.000227)",LeftFalse_RightFalse
0.106079,0.017949,"(34.69856643676758, 1.2207990884780884, 1.016945481300354)","(348.701416015625, 262.1649475097656, 2.014059543609619)","(34.947750091552734, 1.2745320796966553, -0.8492133617401123)","(0.0008223316981457174, 278.761962890625, 0.000124448022688739)","(35.000057220458984, -0.00392153300344944, 1.3999998569488525)","(0.0008316919556818902, 270.00164794921875, -2.2459500996774295e-06)",0.0,0.004272,"(-0.000639, 0.000001, 0.000004)",LeftFalse_RightFalse,False,"(-34.93004608154297, -0.003921498544514179, -1.8898481130599976)","(0.0008901713881641626, 87.10369110107422, -3.712141187861562e-05)",-0.036545,0.235502,"(-0.000042, 0.000010, 0.000316)",LeftFalse_RightFalse
0.162109,0.018307,"(34.69832992553711, 1.2217342853546143, 1.0166817903518677)","(348.2115783691406, 261.96942138671875, 1.571382761001587)","(34.947669982910156, 1.2745320796966553, -0.8492119312286377)","(0.0006323342677205801, 278.7633056640625, 9.872857481241226e-05)","(35.00002670288086, -0.0039215381257236, 1.4000000953674316)","(0.0006399939302355051, 270.00299072265625, 1.271515088774322e-06)",0.0,0.004272,"(-0.000610, -0.000001, 0.000004)",LeftFalse_RightFalse,False,"(-34.93000793457031, -0.003921508323401213, -1.8898448944091797)","(0.0005665792850777507, 87.10285186767578, 5.238031371845864e-05)",0.000605,0.236799,"(0.001879, -0.000004, -0.000175)",LeftFalse_RightFalse
0.213989,0.017803,"(34.6980094909668, 1.2219370603561401, 1.0165766477584839)","(348.46905517578125, 261.91259765625, 0.5786179900169373)","(34.947654724121094, 1.2745317220687866, -0.8492121696472168)","(0.0005814952310174704, 278.7633056640625, 9.160396439256147e-05)","(35.0000114440918, -0.003921722527593374, 1.4000003337860107)","(0.0005886630387976766, 270.00299072265625, 1.972918425963144e-06)",0.0,0.004272,"(-0.001244, 0.000000, 0.000004)",LeftFalse_RightFalse,False,"(-34.929893493652344, -0.003921864554286003, -1.8898513317108154)","(0.0003263489925302565, 87.1043472290039, 0.00013267372560221702)",-0.004314,0.238001,"(0.002858, -0.000008, -0.000181)",LeftFalse_RightFalse
0.268311,0.017896,"(34.697505950927734, 1.2210719585418701, 1.0165594816207886)","(349.0936279296875, 261.9190368652344, 359.36480712890625)","(34.94767761230469, 1.2745318412780762, -0.8492128849029541)","(0.0006219964707270265, 278.762451171875, 9.62729100137949e-05)","(35.0, -0.003921764902770519, 1.4000003337860107)","(0.000629402871709317, 270.00213623046875, 4.1899207303686126e-07)",0.0,0.004272,"(0.001412, -0.000001, -0.000007)",LeftFalse_RightFalse,False,"(-34.92976760864258, -0.003922316245734692, -1.8898634910583496)","(0.0003952971601393074, 87.10437774658203, 0.00014709369861520827)",0.036178,0.239241,"(0.000007, 0.000004, -0.000076)",LeftFalse_RightFalse
0.320435,0.017584,"(34.697105407714844, 1.2201951742172241, 1.0165770053863525)","(349.9776306152344, 261.6936340332031, 358.5921630859375)","(34.94776153564453, 1.2745317220687866, -0.8492138385772705)","(0.0008554746164008975, 278.7615661621094, 0.0001299309660680592)","(35.00005340576172, -0.003921720199286938, 1.4000000953674316)","(0.0008652834803797305, 270.0012512207031, -1.8747166450339137e-06)",0.0,0.004272,"(0.000035, 0.000002, -0.000001)",LeftFalse_RightFalse,False,"(-34.929649353027344, -0.003922143019735813, -1.8898801803588867)","(0.00021817459492012858, 87.10527038574219, 0.0002999875578097999)",-0.003045,0.240435,"(0.003396, 0.000002, -0.000418)",LeftFalse_RightFalse
0.373779,0.017714,"(34.69656753540039, 1.219691276550293, 1.0166372060775757)","(350.1916198730469, 261.46630859375, 358.28704833984375)","(34.94780731201172, 1.2745318412780762, -0.8492143154144287)","(0.0009159452747553587, 278.7613220214844, 0.00013704138109460473)","(35.000091552734375, -0.003921640571206808, 1.3999998569488525)","(0.0009261316154152155, 270.0010070800781, -4.056883426528657e-06)",0.0,0.004272,"(0.000673, 0.000001, -0.000004)",LeftFalse_RightFalse,False,"(-34.929710388183594, -0.003921810537576675, -1.8898670673370361)","(0.0006374203367158771, 87.1048583984375, 3.153162197122583e-06)",0.017152,0.241694,"(-0.000441, 0.000003, 0.000073)",LeftFalse_RightFalse
0.42981,0.018195,"(34.696231842041016, 1.2198995351791382, 1.0166692733764648)","(349.9981689453125, 261.4535827636719, 358.22802734375)","(34.94782638549805, 1.2745320796966553, -0.8492151498794556)","(0.0007401911425404251, 278.76068115234375, 0.0001124785267165862)","(35.000083923339844, -0.003921527415513992, 1.399999737739563)","(0.0007486868416890502, 270.0003967285156, -1.56565101860906e-06)",0.0,0.004272,"(-0.001679, 0.000001, 0.000006)",LeftFalse_RightFalse,False,"(-34.92959213256836, -0.0039219930768013, -1.889875888824463)","(0.00051307916874066, 87.10470581054688, 5.536557728191838e-05)",-0.032623,0.242976,"(0.000046, -0.000008, -0.000281)",LeftFalse_RightFalse
0.4823,0.017824,"(34.6961784362793, 1.2201740741729736, 1.0171359777450562)","(349.7982177734375, 261.5235595703125, 358.17181396484375)","(34.9478874206543, 1.2745319604873657, -0.8492153882980347)","(0.0008404680411331356, 278.76031494140625, 0.00012720661470666528)","(35.00012969970703, -0.003921538591384888, 1.399999737739563)","(0.000850037089549005, 270.0, -2.281645265611587e-06)",0.0,0.004272,"(0.000911, 0.000000, -0.000002)",LeftFalse_RightFalse,False,"(-34.92955017089844, -0.003921836614608765, -1.8898875713348389)","(0.0006251669256016612, 87.1059799194336, 9.138719906331971e-05)",0.000906,0.244194,"(0.002162, 0.000004, -0.000280)",LeftFalse_RightFalse
