ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.013761,"(1.0178616046905518, 1.1773062944412231, -34.901100158691406)","(5.735261917114258, 359.9792175292969, 0.24679379165172577)","(0.8638537526130676, 0.6985744833946228, -33.959999084472656)","(359.8810729980469, 9.525172233581543, 359.98004150390625)","(1.399999976158142, -0.008296137675642967, -34.99955368041992)","(359.8794250488281, -9.720853995531797e-06, -3.530905985371646e-07)",0.0,0.00946,"(0.000000, -0.056297, 0.000453)",LeftFalse_RightFalse,False,"(-35.00071334838867, -0.053546447306871414, -1.3997710943222046)","(0.12397188693284988, 90.00626373291016, 359.8814392089844)",0.0,0.0,"(-0.001044, 0.301227, 0.002785)",LeftFalse_RightFalse
0.073853,0.025759,"(1.01768958568573, 1.1755478382110596, -34.90083694458008)","(5.837932586669922, 359.9781799316406, 0.3095114827156067)","(0.863838791847229, 0.6963803768157959, -33.959835052490234)","(359.8996276855469, 9.524345397949219, 359.983154296875)","(1.3999998569488525, -0.010148648172616959, -34.99961471557617)","(359.8982238769531, -0.0008299615583382547, -2.0037541617057286e-06)",0.0,0.009338,"(-0.000002, -0.003452, 0.000488)",LeftFalse_RightFalse,False,"(-35.00061798095703, -0.03505079448223114, -1.399790644645691)","(0.09714137017726898, 90.00639343261719, 359.9169616699219)",-0.450547,-0.151254,"(-0.000830, 0.205447, 0.002474)",LeftFalse_RightFalse
0.178101,0.041462,"(1.0176290273666382, 1.1764932870864868, -34.90030288696289)","(5.849995136260986, 359.9034118652344, 0.05856657028198242)","(0.8638420104980469, 0.6967334747314453, -33.959556579589844)","(359.9324951171875, 9.524523735046387, 359.9886779785156)","(1.399999737739563, -0.009190796874463558, -34.99974822998047)","(359.9315490722656, -0.0006439004209823906, 1.641952621866949e-06)",0.0,0.006287,"(-0.000002, 0.016870, 0.000685)",LeftFalse_RightFalse,False,"(-35.000526428222656, -0.018657732754945755, -1.3997999429702759)","(0.06830774992704391, 90.00662231445312, 359.95263671875)",-0.220388,-0.047492,"(-0.000693, 0.114600, 0.001596)",LeftFalse_RightFalse
0.282715,0.054106,"(1.0187463760375977, 1.1772626638412476, -34.90000915527344)","(5.9920501708984375, 359.7276306152344, 0.2613132894039154)","(0.8638349175453186, 0.698074996471405, -33.959320068359375)","(359.9610290527344, 9.524133682250977, 359.99346923828125)","(1.3999996185302734, -0.0073242150247097015, -34.99986267089844)","(359.9604797363281, -0.0010291599901393056, -2.6404991331219207e-06)",0.0,0.002136,"(0.000001, 0.017210, 0.001014)",LeftFalse_RightFalse,False,"(-35.000457763671875, -0.010122952051460743, -1.399793028831482)","(0.04723463952541351, 90.0067138671875, 359.97393798828125)",-0.092989,-0.048445,"(-0.000468, 0.057966, 0.001041)",LeftFalse_RightFalse
0.38208,0.063147,"(1.0197367668151855, 1.178674578666687, -34.899898529052734)","(5.998006820678711, 359.87493896484375, 0.2524598240852356)","(0.8638366460800171, 0.6991750597953796, -33.95920181274414)","(359.9797668457031, 9.524235725402832, -0.00339820166118443)","(1.3999994993209839, -0.005879060830920935, -34.99998092651367)","(359.9794616699219, -0.0009256019257009029, -1.2929099284519907e-06)",0.0,0.001892,"(0.000001, 0.012291, 0.000819)",LeftFalse_RightFalse,False,"(-35.00040054321289, -0.006288263481110334, -1.399786114692688)","(0.032315943390131, 90.0067367553711, 359.9854736328125)",-0.033514,-0.048085,"(-0.000348, 0.026583, 0.000608)",LeftFalse_RightFalse
0.47998,0.070104,"(1.01974356174469, 1.17958664894104, -34.899749755859375)","(6.181736946105957, 0.19780351221561432, 0.05153736472129822)","(0.8638389110565186, 0.6998990774154663, -33.95914840698242)","(359.9910583496094, 9.52436637878418, -0.0015019815182313323)","(1.3999993801116943, -0.0049469624646008015, -35.00006866455078)","(359.9909362792969, -0.000792836828622967, -4.3041541175625753e-07)",0.0,0.001923,"(0.000000, 0.007441, 0.000072)",LeftFalse_RightFalse,False,"(-35.0003662109375, -0.00463053397834301, -1.3997812271118164)","(0.021376410499215126, 90.0067367553711, 359.9919128417969)",-0.00885,-0.047309,"(-0.000251, 0.010801, 0.000345)",LeftFalse_RightFalse
0.580078,0.076087,"(1.019740343093872, 1.1801234483718872, -34.89952850341797)","(6.335124969482422, 0.5573254227638245, 359.9188232421875)","(0.8638034462928772, 0.7003418207168579, -33.958980560302734)","(-0.0033024705480784178, 9.522409439086914, -0.0005512681673280895)","(1.3999994993209839, -0.004400183912366629, -34.99995422363281)","(-0.0033481635618954897, -0.0027516682166606188, 2.827261596394237e-06)",0.0,0.001923,"(0.000002, 0.004015, 0.000591)",LeftFalse_RightFalse,False,"(-35.000335693359375, -0.003986807074397802, -1.399777889251709)","(0.013413317501544952, 90.0067367553711, -0.00439858203753829)",-0.000127,-0.046423,"(-0.000172, 0.003615, 0.000194)",LeftFalse_RightFalse
0.678955,0.080656,"(1.0207562446594238, 1.1803969144821167, -34.89960861206055)","(6.203634738922119, 1.0989702939987183, 359.9783935546875)","(0.8637921810150146, 0.7005636692047119, -33.958919525146484)","(-0.0002049344329861924, 9.521785736083984, -3.513165211188607e-05)","(1.3999994993209839, -0.0041212220676243305, -34.99992370605469)","(-0.0002079225960187614, -0.0033734869211912155, -7.346055213020009e-07)",0.036902,0.002106,"(-0.000002, 0.001962, 0.000417)",LeftFalse_RightFalse,False,"(-35.00032424926758, -0.0038050170987844467, -1.399782419204712)","(0.008117484860122204, 90.0067367553711, -0.002355794655159116)",0.001875,-0.04555,"(-0.000109, 0.000726, 0.000031)",LeftFalse_RightFalse
0.778687,0.08447,"(1.0207693576812744, 1.1805275678634644, -34.89909744262695)","(6.077183246612549, 1.0783599615097046, 0.04343738406896591)","(0.8638108372688293, 0.7006935477256775, -33.95840072631836)","(-0.00015451409853994846, 9.522785186767578, -2.2178075596457347e-05)","(1.4000000953674316, -0.003990387078374624, -34.99941635131836)","(-0.00015605383669026196, -0.0023746301885694265, 3.696790145113482e-06)",0.122664,0.002441,"(0.000009, 0.000842, 0.010022)",LeftFalse_RightFalse,False,"(-35.00033187866211, -0.003792380215600133, -1.3997828960418701)","(0.004774891305714846, 90.00634765625, -0.0012990955729037523)",0.023265,-0.044673,"(0.000850, -0.000225, 0.000085)",LeftFalse_RightFalse
0.878052,0.087456,"(1.0207719802856445, 1.180584192276001, -34.896759033203125)","(6.115739345550537, 0.8949993252754211, 0.11967188119888306)","(0.8638170957565308, 0.7008100748062134, -33.956031799316406)","(-0.0037546560633927584, 9.522997856140137, -0.0006142720812931657)","(1.4000025987625122, -0.003940133843570948, -34.997005462646484)","(-0.0038045404944568872, -0.0021623941138386726, 1.551997775095515e-05)",0.210396,0.002441,"(0.000035, 0.000265, 0.037008)",LeftFalse_RightFalse,False,"(-34.99996566772461, -0.0038277367129921913, -1.3997740745544434)","(0.0018577136797830462, 90.00799560546875, -0.0007843745988793671)",0.079423,-0.043802,"(0.007022, -0.000411, 0.000187)",LeftFalse_RightFalse
0.977539,0.089864,"(1.0197181701660156, 1.180607557296753, -34.89030456542969)","(6.2014007568359375, 0.5077118277549744, 0.25530949234962463)","(0.8638221621513367, 0.70096355676651, -33.94968795776367)","(359.9884338378906, 9.522932052612305, -0.0019033292774111032)","(1.4000091552734375, -0.003930411301553249, -34.990562438964844)","(359.98828125, -0.0022288851905614138, 3.8601967389695346e-05)",0.289355,0.002441,"(0.000085, -0.000023, 0.087727)",LeftFalse_RightFalse,False,"(-34.998374938964844, -0.0038669994100928307, -1.3997423648834229)","(-0.001775055075995624, 90.00655364990234, -0.0005832379683852196)",0.175002,-0.04304,"(0.023379, -0.000365, 0.000425)",LeftFalse_RightFalse
1.076294,0.091646,"(1.0185165405273438, 1.1806155443191528, -34.87916946411133)","(6.342195987701416, 0.05856476351618767, 0.310456782579422)","(0.8638305068016052, 0.7011394500732422, -33.9376220703125)","(359.97833251953125, 9.522761344909668, -0.0035678620915859938)","(1.400020956993103, -0.003939838148653507, -34.978370666503906)","(359.9780578613281, -0.0023995947558432817, 6.515500717796385e-05)",0.360418,0.002441,"(0.000150, -0.000148, 0.157179)",LeftFalse_RightFalse,False,"(-34.993873596191406, -0.003899278584867716, -1.3996597528457642)","(359.99188232421875, 90.00270080566406, -0.0006910855881869793)",0.269945,-0.042393,"(0.064512, -0.000295, 0.001137)",LeftFalse_RightFalse
1.175171,0.093075,"(1.018521785736084, 1.1806174516677856, -34.85976028442383)","(6.039433479309082, 359.5716552734375, 0.23090271651744843)","(0.8638671636581421, 0.7013232111930847, -33.91810989379883)","(359.9674072265625, 9.523747444152832, -0.0053718723356723785)","(1.4000400304794312, -0.003956942819058895, -34.9587287902832)","(359.96697998046875, -0.0014142674626782537, 9.355366637464613e-05)",0.424374,0.002441,"(0.000230, -0.000187, 0.240810)",LeftFalse_RightFalse,False,"(-34.9841194152832, -0.003926459699869156, -1.399484395980835)","(359.98193359375, 89.99551391601562, -0.0010763893369585276)",0.359243,-0.041912,"(0.129451, -0.000256, 0.002262)",LeftFalse_RightFalse
1.276001,0.094639,"(1.018383264541626, 1.1806169748306274, -34.8316764831543)","(6.535242080688477, 359.3238220214844, 359.9446716308594)","(0.8639176487922668, 0.7015128135681152, -33.88892364501953)","(359.9560546875, 9.52499008178711, 359.9927673339844)","(1.4000684022903442, -0.003976198844611645, -34.929412841796875)","(359.9554748535156, -0.00017411749286111444, 0.00012415592209436)",0.481935,0.002441,"(0.000329, -0.000189, 0.339641)",LeftFalse_RightFalse,False,"(-34.96672058105469, -0.003951244056224823, -1.3991796970367432)","(359.9700012207031, 89.98208618164062, -0.001541915233246982)",0.442298,-0.041633,"(0.213813, -0.000234, 0.003685)",LeftFalse_RightFalse
