ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.009945,"(-1.0128755569458008, 1.1712499856948853, 34.81287384033203)","(2.1150479316711426, 181.08457946777344, 359.71026611328125)","(-0.5945316553115845, 0.9157080054283142, 34.0935173034668)","(359.28955078125, 0.019606756046414375, 359.7593994140625)","(-1.399161458015442, -0.040537308901548386, 35.00640869140625)","(0.7104985117912292, 180.0049591064453, 0.24041999876499176)",0.0,0.000946,"(0.000006, 0.000047, -0.000011)",LeftFalse_RightFalse,False,"(-35.00837326049805, -0.21587517857551575, -1.3997597694396973)","(1.3067328929901123, 90.00395965576172, 0.10558488219976425)",0.0,0.0,"(-0.000015, -0.000103, 0.000005)",LeftFalse_RightFalse
0.048096,0.014844,"(-1.0149551630020142, 1.169872760772705, 34.81502151489258)","(2.9629228115081787, 181.72286987304688, 358.91790771484375)","(-0.5944988131523132, 0.9157249927520752, 34.0933837890625)","(359.29022216796875, 0.018824893981218338, 359.7598876953125)","(-1.399132490158081, -0.040537767112255096, 35.00625228881836)","(0.7098332047462463, 180.00416564941406, 0.23992888629436493)",0.0,0.000946,"(0.000945, -0.000082, -0.007587)",LeftFalse_RightFalse,False,"(-35.00832748413086, -0.21588072180747986, -1.3997552394866943)","(1.3064687252044678, 90.00348663330078, 0.105528824031353)",0.021671,-0.205382,"(0.004054, -0.000175, 0.000347)",LeftFalse_RightFalse
0.100159,0.016006,"(-1.0161464214324951, 1.1683238744735718, 34.81642150878906)","(4.120497703552246, 182.197021484375, 358.40863037109375)","(-0.5944271683692932, 0.9157504439353943, 34.092803955078125)","(359.2920227050781, 0.017358878627419472, 359.7603454589844)","(-1.3990767002105713, -0.040547214448451996, 35.005619049072266)","(0.7080424427986145, 180.00271606445312, 0.23947852849960327)",0.0,0.000946,"(0.001063, -0.000285, -0.016291)",LeftFalse_RightFalse,False,"(-35.0078010559082, -0.21589668095111847, -1.3997079133987427)","(1.3050031661987305, 90.0030517578125, 0.10505187511444092)",-0.019205,-0.205929,"(0.000109, -0.000083, 0.000798)",LeftFalse_RightFalse
0.140991,0.017607,"(-1.0164451599121094, 1.1675366163253784, 34.81691360473633)","(4.87371301651001, 182.4427947998047, 358.2689514160156)","(-0.5943705439567566, 0.9157624840736389, 34.092079162597656)","(359.2934875488281, 0.01643272675573826, 359.760498046875)","(-1.3990321159362793, -0.040560975670814514, 35.004859924316406)","(0.706563413143158, 180.0017852783203, 0.23931984603405)",0.0,0.000946,"(0.001086, -0.000425, -0.024393)",LeftFalse_RightFalse,False,"(-35.00775909423828, -0.21589994430541992, -1.3996778726577759)","(1.3057820796966553, 90.00289916992188, 0.10500551760196686)",0.047883,-0.206333,"(0.010096, -0.000251, 0.001290)",LeftFalse_RightFalse
0.197571,0.018226,"(-1.0164144039154053, 1.1670562028884888, 34.81658172607422)","(5.588258743286133, 182.793212890625, 358.2851867675781)","(-0.5942752957344055, 0.9157780408859253, 34.09051513671875)","(359.2962341308594, 0.014288018457591534, 359.76055908203125)","(-1.3989700078964233, -0.04059003293514252, 35.00321960449219)","(0.7038198113441467, 179.9996337890625, 0.2392500787973404)",0.0,0.000946,"(0.001101, -0.000641, -0.034618)",LeftFalse_RightFalse,False,"(-35.00688934326172, -0.2159215211868286, -1.3995933532714844)","(1.3038733005523682, 90.00016784667969, 0.10455623269081116)",0.01952,-0.206992,"(0.000174, -0.000049, 0.001050)",LeftFalse_RightFalse
0.250916,0.017962,"(-1.0163676738739014, 1.1674872636795044, 34.815433502197266)","(5.67494535446167, 183.08865356445312, 358.6421813964844)","(-0.5941960215568542, 0.915779173374176, 34.088565826416016)","(359.2986145019531, 0.012973405420780182, 359.7605895996094)","(-1.3989112377166748, -0.04062711447477341, 35.0012092590332)","(0.701437771320343, 179.99832153320312, 0.2392333596944809)",0.0,0.000946,"(0.001109, -0.000767, -0.041736)",LeftFalse_RightFalse,False,"(-35.00657272338867, -0.21592949330806732, -1.399532437324524)","(1.304705262184143, 90.0003433227539, 0.10468592494726181)",0.039616,-0.207523,"(0.015884, -0.000351, 0.001669)",LeftFalse_RightFalse
0.303467,0.0177,"(-1.0160956382751465, 1.168264389038086, 34.81375503540039)","(5.189208030700684, 183.10552978515625, 359.4154357910156)","(-0.5941541194915771, 0.9157695770263672, 34.08614730834961)","(359.3009033203125, 0.014031633734703064, 359.7605895996094)","(-1.3988525867462158, -0.04067271947860718, 34.9987678527832)","(0.6991688013076782, 179.99937438964844, 0.23924028873443604)",0.0,0.000946,"(0.001117, -0.000948, -0.050106)",LeftFalse_RightFalse,False,"(-35.00543975830078, -0.21595534682273865, -1.3994224071502686)","(1.3032972812652588, 89.99688720703125, 0.10439874976873398)",0.027909,-0.208118,"(0.000267, -0.000008, 0.001473)",LeftFalse_RightFalse
0.354187,0.017318,"(-1.015557885169983, 1.1693295240402222, 34.81136703491211)","(4.489868640899658, 182.8598175048828, 359.6213073730469)","(-0.5941130518913269, 0.9157541394233704, 34.083351135253906)","(359.30322265625, 0.015054525807499886, 359.7605285644531)","(-1.3987962007522583, -0.04072468355298042, 34.995948791503906)","(0.6968274712562561, 180.00039672851562, 0.23929695785045624)",0.0,0.000946,"(0.001120, -0.001079, -0.058765)",LeftFalse_RightFalse,False,"(-35.004966735839844, -0.21596437692642212, -1.3993418216705322)","(1.304173469543457, 89.99542999267578, 0.10457049310207367)",0.074291,-0.208664,"(0.021834, -0.000430, 0.002483)",LeftFalse_RightFalse
0.407715,0.017515,"(-1.0152126550674438, 1.1699377298355103, 34.808250427246094)","(4.007516860961914, 182.64715576171875, 359.62060546875)","(-0.5940800309181213, 0.9157233238220215, 34.07998275756836)","(359.3053283691406, 0.01681147702038288, 359.7604675292969)","(-1.3987362384796143, -0.04078781604766846, 34.99256896972656)","(0.6947457194328308, 180.00216674804688, 0.23935672640800476)",0.0,0.000946,"(0.001122, -0.001238, -0.065817)",LeftFalse_RightFalse,False,"(-35.003395080566406, -0.21599943935871124, -1.3992085456848145)","(1.3019715547561646, 89.99055480957031, 0.10427317023277283)",0.090231,-0.209339,"(0.031087, -0.000717, 0.002542)",LeftFalse_RightFalse
0.462952,0.017997,"(-1.0149872303009033, 1.1702492237091064, 34.804481506347656)","(3.6372315883636475, 182.7334747314453, 359.5491638183594)","(-0.5940301418304443, 0.9156837463378906, 34.07606506347656)","(359.3074951171875, 0.017634602263569832, 359.7603759765625)","(-1.3986746072769165, -0.04086105898022652, 34.98862838745117)","(0.6925612092018127, 180.00299072265625, 0.23943749070167542)",0.0,0.000946,"(0.001124, -0.001413, -0.077000)",LeftFalse_RightFalse,False,"(-35.0010986328125, -0.2160520851612091, -1.3990116119384766)","(1.2992721796035767, 89.98373413085938, 0.10363324731588364)",0.022484,-0.210066,"(0.048599, -0.001121, 0.003928)",LeftFalse_RightFalse
