ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014271,"(1.086299180984497, 1.2264337539672852, -34.84504699707031)","(5.213138580322266, 358.4590759277344, 0.5586353540420532)","(1.0480296611785889, 1.244747281074524, -34.91160202026367)","(359.98956298828125, 3.6444284915924072, -0.0006657639751210809)","(1.399999976158142, -0.00505178002640605, -34.99995040893555)","(359.9895324707031, 3.2761927286628634e-06, -2.2817322076207347e-07)",0.0,-0.016266,"(0.000000, 0.008309, 0.000252)",LeftFalse_RightFalse,False,"(-35.00035095214844, -0.004782650154083967, -1.3997715711593628)","(0.02271873503923416, 90.00655364990234, 359.9912414550781)",0.0,0.0,"(-0.000261, 0.013090, 0.000380)",LeftFalse_RightFalse
0.055176,0.022472,"(1.0884723663330078, 1.228192925453186, -34.84600067138672)","(4.713466644287109, 358.8357849121094, 0.3811799883842468)","(1.0480297803878784, 1.2451119422912598, -34.91150665283203)","(359.99383544921875, 3.64469051361084, -0.0003951472754124552)","(1.3999996185302734, -0.0046803392469882965, -34.99995040893555)","(359.99383544921875, 0.00026605106540955603, -2.6251138933730545e-06)",0.0,-0.016266,"(0.000012, 0.005887, -0.000953)",LeftFalse_RightFalse,False,"(-35.000335693359375, -0.004279745742678642, -1.399769902229309)","(0.017727652564644814, 90.00655364990234, 359.99371337890625)",-0.013639,-0.042593,"(-0.000212, 0.007193, 0.000267)",LeftFalse_RightFalse
0.121582,0.031259,"(1.089638590812683, 1.229245662689209, -34.846492767333984)","(4.604647636413574, 359.1927490234375, 0.5114855766296387)","(1.0480289459228516, 1.245416522026062, -34.911434173583984)","(-0.00270017609000206, 3.644294023513794, -0.00017434661276638508)","(1.3999993801116943, -0.0043704998679459095, -34.99995040893555)","(-0.002705797553062439, -0.00013048737309873104, -2.3591665012645535e-06)",0.0,-0.016266,"(-0.000005, 0.003512, 0.000552)",LeftFalse_RightFalse,False,"(-35.00031661987305, -0.003960758447647095, -1.3997679948806763)","(0.012912113219499588, 90.00655364990234, -0.0041868966072797775)",0.006928,-0.038427,"(-0.000159, 0.002793, 0.000178)",LeftFalse_RightFalse
0.184448,0.037567,"(1.0906915664672852, 1.2296671867370605, -34.84671401977539)","(4.533527374267578, 359.3976745605469, 0.825556218624115)","(1.048027753829956, 1.2456016540527344, -34.911434173583984)","(-0.0005442170077003539, 3.6433451175689697, -2.6156989406445064e-05)","(1.3999998569488525, -0.00418194942176342, -34.99999237060547)","(-0.0005447790608741343, -0.0010796888964250684, 8.488693310937379e-06)",0.0,-0.016266,"(-0.000003, 0.002285, 0.000449)",LeftFalse_RightFalse,False,"(-35.000282287597656, -0.0038314848206937313, -1.3997663259506226)","(0.009378813207149506, 90.0067367553711, -0.0028551253490149975)",0.003619,-0.038574,"(0.000001, 0.001092, 0.000111)",LeftFalse_RightFalse
0.250977,0.043356,"(1.0911555290222168, 1.2310367822647095, -34.845985412597656)","(4.552207946777344, 359.6477966308594, 1.181698203086853)","(1.048027753829956, 1.2457243204116821, -34.91136932373047)","(0.00035662969457916915, 3.6435024738311768, 1.538506148790475e-05)","(1.3999993801116943, -0.004057923331856728, -34.99994659423828)","(0.00035688639036379755, -0.0009220223873853683, -7.314976301131537e-06)",0.0,-0.016266,"(-0.000013, 0.001429, 0.000903)",LeftFalse_RightFalse,False,"(-35.000144958496094, -0.0037893997505307198, -1.3997621536254883)","(0.006246247328817844, 90.00456237792969, -0.0019327469635754824)",-0.004728,-0.038733,"(0.001190, 0.000192, 0.000108)",LeftFalse_RightFalse
0.317871,0.048076,"(1.0906367301940918, 1.2323906421661377, -34.843955993652344)","(4.282972812652588, 359.8477783203125, 1.0936193466186523)","(1.0480265617370605, 1.2457963228225708, -34.91130828857422)","(0.0008281208574771881, 3.6432642936706543, 4.373496267362498e-05)","(1.3999985456466675, -0.003985109273344278, -34.99989318847656)","(0.0008292260463349521, -0.0011604824103415012, -8.992420589493122e-06)",0.0,-0.016266,"(-0.000004, 0.000855, 0.000325)",LeftFalse_RightFalse,False,"(-35.000083923339844, -0.0037939746398478746, -1.3997607231140137)","(0.004442988429218531, 90.00509643554688, -0.0012700711376965046)",0.005268,-0.038893,"(-0.000057, -0.000222, 0.000065)",LeftFalse_RightFalse
0.38501,0.051871,"(1.0905226469039917, 1.232853651046753, -34.842437744140625)","(4.045525074005127, 359.8713073730469, 0.9733803868293762)","(1.0480278730392456, 1.2458354234695435, -34.91130065917969)","(0.0011737151071429253, 3.644089460372925, 7.409539102809504e-05)","(1.399998664855957, -0.0039456067606806755, -34.999900817871094)","(0.0011760512134060264, -0.00033507373882457614, -6.608588591916487e-07)",0.0,-0.016266,"(0.000003, 0.000397, -0.000360)",LeftFalse_RightFalse,False,"(-35.00006103515625, -0.003816676791757345, -1.3997597694396973)","(0.003124841721728444, 90.00459289550781, -0.0008385973633266985)",-0.002049,-0.039054,"(0.001784, -0.000393, 0.000086)",LeftFalse_RightFalse
0.45105,0.054719,"(1.0887572765350342, 1.2338359355926514, -34.84187316894531)","(3.8283743858337402, 359.80841064453125, 0.7679839730262756)","(1.0480291843414307, 1.2458544969558716, -34.911338806152344)","(0.0014455423224717379, 3.644545078277588, 0.00010375968122389168)","(1.3999994993209839, -0.003925904631614685, -34.99994659423828)","(0.001449214294552803, 0.00012008671183139086, 1.1664952580758836e-05)",0.0,-0.016266,"(-0.000001, 0.000202, 0.000360)",LeftFalse_RightFalse,False,"(-34.9999885559082, -0.0038426974788308144, -1.3997583389282227)","(0.0021961021702736616, 90.00501251220703, -0.0005593053065240383)",0.000862,-0.039213,"(-0.000023, -0.000380, 0.000031)",LeftFalse_RightFalse
0.514771,0.056519,"(1.087327241897583, 1.235870361328125, -34.840904235839844)","(3.3939919471740723, 359.74884033203125, 1.1392898559570312)","(1.0480310916900635, 1.245863676071167, -34.91131591796875)","(0.0012354071950539947, 3.6457979679107666, 8.053150668274611e-05)","(1.3999992609024048, -0.003917225170880556, -34.99992752075195)","(0.0012380278203636408, 0.001373013248667121, 1.8408208006803761e-06)",0.0,-0.016266,"(-0.000007, 0.000088, 0.000616)",LeftFalse_RightFalse,False,"(-34.99993896484375, -0.003865028265863657, -1.3997564315795898)","(0.0014954034704715014, 90.00496673583984, -0.0003960456233471632)",-0.004304,-0.039366,"(0.002147, -0.000324, 0.000086)",LeftFalse_RightFalse
0.58252,0.058752,"(1.0867738723754883, 1.2366540431976318, -34.84053039550781)","(3.092642068862915, 359.70281982421875, 1.6667219400405884)","(1.0480304956436157, 1.2458668947219849, -34.911312103271484)","(0.001114120939746499, 3.6454453468322754, 7.276468386407942e-05)","(1.3999992609024048, -0.003914240747690201, -34.999916076660156)","(0.0011164930183440447, 0.0010209684260189533, 1.799190044948773e-06)",0.0,-0.016266,"(0.000001, 0.000011, -0.000030)",LeftFalse_RightFalse,False,"(-34.99998474121094, -0.0038838849868625402, -1.3997589349746704)","(0.0012676112819463015, 90.00521087646484, -0.0002392451133346185)",0.002214,-0.039528,"(-0.000010, -0.000232, 0.000011)",LeftFalse_RightFalse
