ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014281,"(-37.10984802246094, 1.2024813890457153, -1.0227057933807373)","(6.82208776473999, 87.54743957519531, 359.4953918457031)","(-36.14925765991211, 0.7007742524147034, -0.8631327152252197)","(0.003971303813159466, 99.48542785644531, 0.0006669620051980019)","(-37.18997573852539, -0.0038337022997438908, -1.400000810623169)","(0.00402692100033164, 89.96025848388672, 5.919719683333824e-07)",0.0,-0.011963,"(-0.000039, -0.000019, 0.000000)",LeftFalse_RightFalse,False,"(-1.149998664855957, -0.003914276137948036, 35.60988235473633)","(0.0007783882902003825, 179.37066650390625, -1.856650158060802e-07)",0.0,0.0,"(0.000000, -0.000065, 0.000003)",LeftFalse_RightFalse
0.076904,0.026804,"(-37.112815856933594, 1.201432228088379, -1.0208897590637207)","(6.467495918273926, 87.56332397460938, 359.26220703125)","(-36.14925765991211, 0.7007824778556824, -0.863147497177124)","(0.0029379273764789104, 99.48624420166016, 0.0004926467081531882)","(-37.18996810913086, -0.003844565711915493, -1.4000005722045898)","(0.0029789456166327, 89.96107482910156, -3.156836498874327e-07)",0.0,-0.011963,"(-0.001480, -0.000233, -0.000013)",LeftFalse_RightFalse,False,"(-1.149998664855957, -0.003918156959116459, 35.60988235473633)","(0.0007163007976487279, 179.37066650390625, -1.4442669282743736e-07)",0.003619,-0.308163,"(0.000000, -0.000034, 0.000001)",LeftFalse_RightFalse
0.17395,0.040846,"(-37.11532211303711, 1.201106309890747, -1.0168626308441162)","(5.66580867767334, 88.87140655517578, 0.7464625239372253)","(-36.1492805480957, 0.7007771730422974, -0.8631191253662109)","(0.0019015511497855186, 99.48468780517578, 0.0003173061995767057)","(-37.189964294433594, -0.0038689197972416878, -1.4000004529953003)","(0.0019278426188975573, 89.95952606201172, -1.7385008277415182e-06)",0.0,-0.011963,"(-0.000603, -0.000248, -0.000004)",LeftFalse_RightFalse,False,"(-1.1499700546264648, -0.003920714370906353, 35.60978317260742)","(0.00040712824556976557, 179.37167358398438, -0.0002371587761444971)",0.00074,-0.115492,"(0.000272, -0.000018, -0.001162)",LeftFalse_RightFalse
0.272339,0.052363,"(-37.11604690551758, 1.1999540328979492, -1.0141421556472778)","(5.786524295806885, 89.7212905883789, 2.0693445205688477)","(-36.14931869506836, 0.7007638216018677, -0.863094687461853)","(0.0014396470505744219, 99.48334503173828, 0.000246910349233076)","(-37.18998336791992, -0.0038907418493181467, -1.4000005722045898)","(0.0014606574550271034, 89.95818328857422, 5.2723025874001905e-06)",0.0,-0.011963,"(0.000667, -0.000177, 0.000006)",LeftFalse_RightFalse,False,"(-1.149953007698059, -0.003921962343156338, 35.60963439941406)","(0.00034729583421722054, 179.37220764160156, -7.936237670946866e-05)",0.001098,-0.113262,"(0.000098, -0.000005, -0.000904)",LeftFalse_RightFalse
0.370972,0.06161,"(-37.11724853515625, 1.1989084482192993, -1.0139100551605225)","(5.72365140914917, 91.2484359741211, 1.0385359525680542)","(-36.149356842041016, 0.7007539868354797, -0.8631138801574707)","(0.001182227279059589, 99.48438262939453, 0.00020462459360715002)","(-37.19002914428711, -0.0039053214713931084, -1.400001049041748)","(0.0011997893452644348, 89.95921325683594, 6.167555966385407e-06)",0.0,-0.011963,"(-0.000940, -0.000119, -0.000008)",LeftFalse_RightFalse,False,"(-1.1499459743499756, -0.003922221716493368, 35.609535217285156)","(0.0005168582429178059, 179.37254333496094, 2.182067692046985e-05)",-0.000953,-0.111077,"(0.000145, 0.000000, -0.001979)",LeftFalse_RightFalse
0.468628,0.068814,"(-37.11854553222656, 1.1988857984542847, -1.0210567712783813)","(5.78115701675415, 96.54969787597656, 0.5367294549942017)","(-36.149436950683594, 0.7007481455802917, -0.8631296157836914)","(0.0010428063105791807, 99.48518371582031, 0.00018452938820701092)","(-37.19011688232422, -0.003913705237209797, -1.400002121925354)","(0.0010589653393253684, 89.96001434326172, 9.42089991440298e-06)",0.0,-0.011963,"(-0.000974, -0.000065, -0.000013)",LeftFalse_RightFalse,False,"(-1.1499369144439697, -0.003921910189092159, 35.60944366455078)","(0.0007845365907996893, 179.37351989746094, 4.842661655857228e-05)",0.002361,-0.108941,"(0.000016, 0.000005, -0.000005)",LeftFalse_RightFalse
0.567261,0.074779,"(-37.11851501464844, 1.1977859735488892, -1.0210332870483398)","(6.21110725402832, 96.46294403076172, 0.5346294641494751)","(-36.149410247802734, 0.7007502913475037, -0.8631186485290527)","(0.0006800137343816459, 99.4845962524414, 0.00011225122580071911)","(-37.19007873535156, -0.003918366972357035, -1.4000016450881958)","(0.0006892138626426458, 89.95943450927734, -1.8255508393849595e-06)",0.0,-0.011963,"(-0.001347, -0.000033, -0.000011)",LeftFalse_RightFalse,False,"(-1.1499335765838623, -0.0039216699078679085, 35.60940933227539)","(0.0009125989745371044, 179.37332153320312, 8.623849134892225e-05)",0.0009,-0.106851,"(-0.000094, 0.000002, 0.000741)",LeftFalse_RightFalse
0.665771,0.07953,"(-37.116294860839844, 1.1965579986572266, -1.0201787948608398)","(6.79819917678833, 94.43123626708984, 0.42158567905426025)","(-36.149444580078125, 0.7007461786270142, -0.8631594181060791)","(0.0007787419017404318, 99.48681640625, 0.00013611001486424357)","(-37.19013595581055, -0.003920532763004303, -1.4000022411346436)","(0.0007905289530754089, 89.96165466308594, 5.3666481107939035e-06)",0.0,-0.011963,"(-0.000846, -0.000015, -0.000009)",LeftFalse_RightFalse,False,"(-1.1499282121658325, -0.0039214519783854485, 35.609336853027344)","(0.0007542578387074172, 179.3746337890625, 3.381588248885237e-05)",-9.2e-05,-0.104783,"(0.000167, 0.000001, -0.002066)",LeftFalse_RightFalse
0.764404,0.083352,"(-37.11489486694336, 1.1955251693725586, -1.0179822444915771)","(7.134565353393555, 93.63777160644531, 0.5508272051811218)","(-36.14945983886719, 0.7007471919059753, -0.8631428480148315)","(0.0006769843748770654, 99.48590087890625, 0.00011437002831371501)","(-37.19013977050781, -0.0039215171709656715, -1.400002121925354)","(0.000686576880980283, 89.96073913574219, 7.653426337128622e-07)",0.0,-0.011963,"(-0.001525, -0.000007, -0.000013)",LeftFalse_RightFalse,False,"(-1.1499319076538086, -0.003921389579772949, 35.609352111816406)","(0.0008283756324090064, 179.37457275390625, 3.631989602581598e-05)",0.003758,-0.102785,"(0.000007, -0.000001, 0.000001)",LeftFalse_RightFalse
0.863647,0.086521,"(-37.11466598510742, 1.1955111026763916, -1.0167582035064697)","(7.3305277824401855, 92.73323059082031, 0.7649447321891785)","(-36.149452209472656, 0.7007495164871216, -0.8631223440170288)","(0.0005427325959317386, 99.48477935791016, 8.581282600061968e-05)","(-37.190120697021484, -0.003921772353351116, -1.4000020027160645)","(0.0005494503420777619, 89.9596176147461, -5.1820989028783515e-06)",0.0,-0.011963,"(-0.001179, -0.000004, -0.000009)",LeftFalse_RightFalse,False,"(-1.1499302387237549, -0.003921548370271921, 35.60932159423828)","(0.0007450742414221168, 179.3729705810547, 1.6176090866792947e-05)",-0.000462,-0.100822,"(0.000019, -0.000001, -0.000300)",LeftFalse_RightFalse
0.962646,0.089032,"(-37.11310577392578, 1.1945184469223022, -1.0075736045837402)","(7.013275623321533, 89.94190979003906, 1.3211206197738647)","(-36.1494255065918, 0.7007504105567932, -0.8631267547607422)","(0.00048684587818570435, 99.48503875732422, 7.332158565986902e-05)","(-37.190093994140625, -0.003921879455447197, -1.4000015258789062)","(0.0004922671359963715, 89.95987701416016, -8.25292863737559e-06)",0.0,-0.011963,"(0.000564, 0.000000, 0.000010)",LeftFalse_RightFalse,False,"(-1.1499316692352295, -0.003921598196029663, 35.60932922363281)","(0.0007649504696018994, 179.37413024902344, 1.1630592780420557e-05)",0.00138,-0.098871,"(0.000008, -0.000001, 0.000001)",LeftFalse_RightFalse
1.061157,0.090922,"(-37.11164855957031, 1.194509506225586, -0.9992562532424927)","(6.833110332489014, 87.51402282714844, 2.304537296295166)","(-36.149356842041016, 0.7007513046264648, -0.8631424903869629)","(0.0004393410636112094, 99.4859390258789, 6.529818347189575e-05)","(-37.190032958984375, -0.00392189621925354, -1.4000009298324585)","(0.0004440894990693778, 89.96076965332031, -8.304594302899204e-06)",0.0,-0.011963,"(0.001245, 0.000000, 0.000014)",LeftFalse_RightFalse,False,"(-1.1499236822128296, -0.003921643365174532, 35.60926818847656)","(0.0005941973649896681, 179.3725128173828, -4.189866376691498e-05)",0.002476,-0.097012,"(0.000031, -0.000001, -0.000175)",LeftFalse_RightFalse
1.160156,0.092529,"(-37.10933303833008, 1.1945087909698486, -0.9913619756698608)","(6.833409786224365, 85.3599853515625, 3.3598098754882812)","(-36.14937973022461, 0.7007448673248291, -0.8631178140640259)","(0.0007825712091289461, 99.4845962524414, 0.00013513198064174503)","(-37.19004821777344, -0.003921806812286377, -1.400000810623169)","(0.0007941437070257962, 89.95943450927734, 3.768401938941679e-06)",0.0,-0.011963,"(-0.001521, 0.000003, -0.000012)",LeftFalse_RightFalse,False,"(-1.1499230861663818, -0.003921700641512871, 35.60924530029297)","(0.0006757077062502503, 179.371826171875, 3.588610297811101e-06)",0.000346,-0.095162,"(-0.000045, -0.000001, 0.000232)",LeftFalse_RightFalse
1.259888,0.093964,"(-37.1075439453125, 1.1934999227523804, -0.9809389710426331)","(6.989553928375244, 83.3100357055664, 4.761202812194824)","(-36.14933776855469, 0.7007476687431335, -0.8631442785263062)","(0.0006479176809079945, 99.486083984375, 0.00010683570872060955)","(-37.19002151489258, -0.00392158143222332, -1.4000002145767212)","(0.0006566639640368521, 89.96092987060547, -1.8551234006736195e-06)",0.0,-0.011963,"(0.001040, -0.000001, 0.000010)",LeftFalse_RightFalse,False,"(-1.1499133110046387, -0.003921743016690016, 35.60911560058594)","(0.0004615427169483155, 179.36968994140625, -5.020658500143327e-05)",-0.00074,-0.093364,"(0.000005, -0.000003, -0.000080)",LeftFalse_RightFalse
1.357788,0.094756,"(-37.104591369628906, 1.19248628616333, -0.9775220155715942)","(7.251542568206787, 82.48197174072266, 5.417773246765137)","(-36.14930725097656, 0.7007463574409485, -0.8631612062454224)","(0.0007111820741556585, 99.48704528808594, 0.00012076096754753962)","(-37.189998626708984, -0.003921677358448505, -1.3999998569488525)","(0.000721360556781292, 89.96187591552734, 1.409060018886521e-06)",0.0,-0.011963,"(-0.001294, -0.000001, -0.000013)",LeftFalse_RightFalse,False,"(-1.1498897075653076, -0.0039222352206707, 35.60887145996094)","(0.0006442100275307894, 179.36915588378906, -3.99819400627166e-05)",0.003106,-0.091601,"(0.000025, 0.000008, -0.000009)",LeftFalse_RightFalse
1.455566,0.095353,"(-37.10188293457031, 1.191352367401123, -0.980467677116394)","(7.77367639541626, 83.25897216796875, 4.8794660568237305)","(-36.14929962158203, 0.7007462978363037, -0.8631757497787476)","(0.0007193118217401206, 99.48786163330078, 0.0001213132418342866)","(-37.189998626708984, -0.003921598196029663, -1.3999996185302734)","(0.0007294697570614517, 89.96269226074219, 6.08412733527075e-07)",0.0,-0.011963,"(0.000269, 0.000000, 0.000003)",LeftFalse_RightFalse,False,"(-1.14988112449646, -0.003921764437109232, 35.60877990722656)","(0.0005523535655811429, 179.367431640625, -4.8731701099313796e-05)",-0.003343,-0.089909,"(0.000192, 0.000002, -0.002255)",LeftFalse_RightFalse
1.553833,0.095941,"(-37.09905242919922, 1.1913268566131592, -0.9887502193450928)","(7.616002559661865, 84.483642578125, 3.885262966156006)","(-36.1492919921875, 0.7007484436035156, -0.8631749153137207)","(0.0006097332807257771, 99.48783874511719, 9.740779205458239e-05)","(-37.18999099731445, -0.003921542316675186, -1.3999991416931152)","(0.0006174459122121334, 89.9626693725586, -4.834264018427348e-06)",0.0,-0.011963,"(-0.000241, -0.000003, -0.000002)",LeftFalse_RightFalse,False,"(-1.1498874425888062, -0.003921419382095337, 35.608829498291016)","(0.0008411327726207674, 179.36817932128906, 4.6400236897170544e-05)",0.000583,-0.088222,"(0.000007, 0.000000, -0.000002)",LeftFalse_RightFalse
1.651001,0.09619,"(-37.0974235534668, 1.1913260221481323, -0.9988197684288025)","(7.947574138641357, 86.00425720214844, 1.8067528009414673)","(-36.149295806884766, 0.7007457613945007, -0.863165020942688)","(0.0007469204138033092, 99.48729705810547, 0.00012711738236248493)","(-37.18999099731445, -0.003921627998352051, -1.3999990224838257)","(0.0007576581556349993, 89.96212768554688, 1.7638784584050882e-06)",0.0,-0.011963,"(-0.000572, 0.000001, -0.000003)",LeftFalse_RightFalse,False,"(-1.149889588356018, -0.003921389114111662, 35.60886001586914)","(0.0010039489716291428, 179.3677520751953, 7.146543066482991e-05)",-0.000245,-0.086609,"(-0.000052, 0.000001, 0.000588)",LeftFalse_RightFalse
1.747925,0.096322,"(-37.09556198120117, 1.1913260221481323, -1.010813593864441)","(8.070499420166016, 86.92556762695312, 359.60345458984375)","(-36.14936447143555, 0.7007447481155396, -0.8631210327148438)","(0.0008058790699578822, 99.48486328125, 0.00013864946959074587)","(-37.19003677368164, -0.0039215087890625, -1.3999992609024048)","(0.0008177122217603028, 89.95970153808594, 3.380441285116831e-06)",0.0,-0.011963,"(0.000785, 0.000001, 0.000010)",LeftFalse_RightFalse,False,"(-1.1498949527740479, -0.003921170718967915, 35.60892105102539)","(0.0008695343276485801, 179.3694305419922, 3.549928806023672e-05)",0.001916,-0.085008,"(0.000002, -0.000003, 0.000006)",LeftFalse_RightFalse
1.846558,0.09682,"(-37.094337463378906, 1.1902152299880981, -1.0228300094604492)","(8.265385627746582, 87.71302032470703, 356.96063232421875)","(-36.14937210083008, 0.700747013092041, -0.8630906343460083)","(0.0006845382740721107, 99.48320770263672, 0.0001128748117480427)","(-37.19002914428711, -0.003921545576304197, -1.3999989032745361)","(0.00069377914769575, 89.95804595947266, -1.9593178421928314e-06)",0.0,-0.011963,"(-0.000006, 0.000000, 0.000005)",LeftFalse_RightFalse,False,"(-1.1498973369598389, -0.003921536263078451, 35.60894775390625)","(0.0007997128996066749, 179.36993408203125, 2.2409709345083684e-05)",-0.001748,-0.083439,"(0.000091, -0.000002, -0.001490)",LeftFalse_RightFalse
1.944214,0.096989,"(-37.09255599975586, 1.1902023553848267, -1.0267517566680908)","(8.720169067382812, 87.70117950439453, 356.3616027832031)","(-36.14937210083008, 0.7007492780685425, -0.8630473613739014)","(0.0005598491406999528, 99.4808349609375, 8.708600944373757e-05)","(-37.19000244140625, -0.0039216564036905766, -1.399998426437378)","(0.0005665415665134788, 89.95568084716797, -6.758876224921551e-06)",0.0,-0.011963,"(0.000230, -0.000002, 0.000007)",LeftFalse_RightFalse,False,"(-1.149893045425415, -0.0039217472076416016, 35.608890533447266)","(0.0006753843044862151, 179.36924743652344, -1.5180265108938329e-05)",0.000535,-0.081925,"(0.000010, 0.000000, 0.000000)",LeftFalse_RightFalse
2.044067,0.097553,"(-37.09169387817383, 1.1902015209197998, -1.0280020236968994)","(8.93648910522461, 87.20188903808594, 356.2560729980469)","(-36.14937210083008, 0.7007458209991455, -0.8630303144454956)","(0.0007350382511503994, 99.47991943359375, 0.00012461408914532512)","(-37.189998626708984, -0.003921787720173597, -1.3999981880187988)","(0.0007455255254171789, 89.95475006103516, 1.2613536455319263e-06)",0.0,-0.011963,"(-0.001347, 0.000001, -0.000012)",LeftFalse_RightFalse,False,"(-1.1498839855194092, -0.003921825904399157, 35.608787536621094)","(0.00039209245005622506, 179.36767578125, -7.852013368392363e-05)",0.003252,-0.08041,"(0.000185, -0.000002, -0.002305)",LeftFalse_RightFalse
