ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014588,"(34.819496154785156, 1.1837527751922607, 1.0916396379470825)","(3.4415483474731445, 267.6867370605469, 0.9410122632980347)","(34.82463073730469, 1.1961370706558228, 1.130599021911621)","(0.027989201247692108, 327.0847473144531, 0.4780098795890808)","(35.00270080566406, -0.03181231766939163, 1.3992266654968262)","(0.41648831963539124, 270.0000915527344, 0.23625265061855316)",0.152411,-0.009003,"(-0.000092, 0.003783, -0.001071)",LeftFalse_RightFalse,False,"(-35.00840377807617, -0.2157554179430008, -1.399761438369751)","(1.3120085000991821, 90.00401306152344, 0.10536365211009979)",0.0,0.0,"(-0.000092, 0.000010, 0.000010)",LeftFalse_RightFalse
0.048462,0.017863,"(34.81808090209961, 1.18429434299469, 1.0922818183898926)","(3.655507802963257, 267.8646240234375, 1.0240442752838135)","(34.82423782348633, 1.1962958574295044, 1.130551815032959)","(0.02795613370835781, 327.0857238769531, 0.4775223433971405)","(35.00230026245117, -0.03165586292743683, 1.399171233177185)","(0.41606104373931885, 270.0010986328125, 0.2360154241323471)",0.150199,-0.009003,"(-0.017358, 0.002696, -0.001150)",LeftFalse_RightFalse,False,"(-35.00830841064453, -0.21576324105262756, -1.399766445159912)","(1.3102315664291382, 90.0041732788086, 0.1055295318365097)",0.049071,0.096408,"(0.005899, -0.000356, -0.000297)",LeftFalse_RightFalse
0.104492,0.01829,"(34.81550216674805, 1.1846506595611572, 1.0930700302124023)","(4.023700714111328, 267.9800720214844, 1.2121262550354004)","(34.82255935668945, 1.1964175701141357, 1.1304876804351807)","(0.026290686801075935, 327.0856628417969, 0.47453534603118896)","(35.00054931640625, -0.031546056270599365, 1.3991024494171143)","(0.41264861822128296, 270.00103759765625, 0.2357904016971588)",0.146379,-0.009003,"(-0.041289, 0.001427, -0.001242)",LeftFalse_RightFalse,False,"(-35.00746154785156, -0.21580104529857635, -1.3997712135314941)","(1.3067214488983154, 90.00453186035156, 0.10557037591934204)",0.023428,0.096983,"(0.021108, -0.000879, -0.000152)",LeftFalse_RightFalse
0.158691,0.018206,"(34.8118782043457, 1.1854051351547241, 1.0932464599609375)","(4.204061508178711, 267.90850830078125, 1.2852259874343872)","(34.81971740722656, 1.1964846849441528, 1.130415678024292)","(0.02407745085656643, 327.08428955078125, 0.4707856774330139)","(34.99760818481445, -0.0314931720495224, 1.3990309238433838)","(0.40829816460609436, 269.9996643066406, 0.23561079800128937)",0.141123,-0.009003,"(-0.067913, 0.000514, -0.001358)",LeftFalse_RightFalse,False,"(-35.00587463378906, -0.21585950255393982, -1.3997946977615356)","(1.3029956817626953, 90.00545501708984, 0.10578151047229767)",0.040582,0.097558,"(0.039152, -0.001293, -0.000806)",LeftFalse_RightFalse
0.216064,0.018713,"(34.80706024169922, 1.1858283281326294, 1.0932375192642212)","(4.218348026275635, 267.8656005859375, 1.2040045261383057)","(34.81546401977539, 1.1965135335922241, 1.130339503288269)","(0.021841658279299736, 327.0845031738281, 0.46706557273864746)","(34.993263244628906, -0.03147841617465019, 1.3989509344100952)","(0.40396031737327576, 269.9998779296875, 0.23546618223190308)",0.137291,-0.009003,"(-0.091345, -0.000107, -0.001450)",LeftFalse_RightFalse,False,"(-35.003238677978516, -0.2159414440393448, -1.3998554944992065)","(1.2988675832748413, 90.00875854492188, 0.10620530694723129)",0.047595,0.098209,"(0.056182, -0.001624, -0.001423)",LeftFalse_RightFalse
0.269287,0.018149,"(34.801456451416016, 1.1854076385498047, 1.0935752391815186)","(4.335620403289795, 267.90643310546875, 1.046962022781372)","(34.810386657714844, 1.1965116262435913, 1.1302604675292969)","(0.020035739988088608, 327.0837097167969, 0.46410757303237915)","(34.98810577392578, -0.03149157017469406, 1.3988723754882812)","(0.4004957973957062, 269.99908447265625, 0.2353748083114624)",0.134498,-0.009003,"(-0.102744, -0.000390, -0.001488)",LeftFalse_RightFalse,False,"(-34.999874114990234, -0.21603479981422424, -1.3999477624893188)","(1.2952182292938232, 90.0134048461914, 0.10667035728693008)",0.033709,0.098825,"(0.068426, -0.001845, -0.001868)",LeftFalse_RightFalse
0.322998,0.017979,"(34.795040130615234, 1.184963345527649, 1.0937249660491943)","(4.47299861907959, 268.00018310546875, 0.979706883430481)","(34.80426025390625, 1.1964892148971558, 1.130176067352295)","(0.018601927906274796, 327.08282470703125, 0.4617697298526764)","(34.98191833496094, -0.031522780656814575, 1.398789405822754)","(0.39775410294532776, 269.9981689453125, 0.23530805110931396)",0.132462,-0.009003,"(-0.124696, -0.000718, -0.001577)",LeftFalse_RightFalse,False,"(-34.995601654052734, -0.2161443531513214, -1.4000728130340576)","(1.2919596433639526, 90.02093505859375, 0.10710960626602173)",0.038916,0.099496,"(0.086987, -0.002168, -0.002568)",LeftFalse_RightFalse
0.377319,0.017995,"(34.787628173828125, 1.1842100620269775, 1.093767523765564)","(4.679628849029541, 268.166259765625, 0.988279402256012)","(34.7970085144043, 1.1964517831802368, 1.130086064338684)","(0.01734374463558197, 327.0818176269531, 0.4597225487232208)","(34.974609375, -0.03156788647174835, 1.3987011909484863)","(0.3953518569469452, 269.9971923828125, 0.23525182902812958)",0.130182,-0.009003,"(-0.146363, -0.000959, -0.001667)",LeftFalse_RightFalse,False,"(-34.990360260009766, -0.21627125144004822, -1.4002349376678467)","(1.2890188694000244, 90.02943420410156, 0.10755743831396103)",0.052453,0.100173,"(0.106106, -0.002502, -0.003297)",LeftFalse_RightFalse
0.430786,0.017935,"(34.779361724853516, 1.1834824085235596, 1.0937466621398926)","(4.9705729484558105, 268.3021240234375, 1.0114927291870117)","(34.78882598876953, 1.1964030265808105, 1.129992127418518)","(0.01631470024585724, 327.0805969238281, 0.45805010199546814)","(34.96638107299805, -0.031622856855392456, 1.3986101150512695)","(0.39338868856430054, 269.9959716796875, 0.23520690202713013)",0.112615,-0.009003,"(-0.160158, -0.001086, -0.001724)",LeftFalse_RightFalse,False,"(-34.98429870605469, -0.21641214191913605, -1.4004266262054443)","(1.2865815162658691, 90.03855895996094, 0.10791751742362976)",0.070703,0.100881,"(0.120281, -0.002758, -0.003881)",LeftFalse_RightFalse
0.482544,0.017583,"(34.770328521728516, 1.183058500289917, 1.0933387279510498)","(5.372004985809326, 268.4681701660156, 1.0797173976898193)","(34.7800178527832, 1.1963475942611694, 1.1298969984054565)","(0.01552580762654543, 327.07928466796875, 0.45676448941230774)","(34.95753479003906, -0.031683340668678284, 1.3985183238983154)","(0.3918807804584503, 269.9946594238281, 0.23517054319381714)",0.082097,-0.009003,"(-0.176926, -0.001220, -0.001794)",LeftFalse_RightFalse,False,"(-34.97748947143555, -0.21656596660614014, -1.400651216506958)","(1.2841954231262207, 90.04931640625, 0.10834142565727234)",0.054718,0.101582,"(0.140596, -0.003140, -0.004703)",LeftFalse_RightFalse
