ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014012,"(0.9390913248062134, 1.2143957614898682, -34.95474624633789)","(354.03558349609375, 291.8035888671875, 350.90313720703125)","(0.8536974191665649, 0.885935366153717, -34.15388107299805)","(-0.0009199620690196753, 183.69093322753906, -5.839421646669507e-05)","(1.399999976158142, -0.003915185574442148, -34.999996185302734)","(0.0009218130144290626, 2.215666427218821e-06, -9.488463774687261e-07)",0.0,-0.005096,"(0.000000, -0.000021, -0.000003)",LeftFalse_RightFalse,False,"(-35.00026321411133, -0.003918565809726715, -1.399782657623291)","(0.0006762704579159617, 90.00656127929688, -4.4042739318683743e-05)",0.0,0.0,"(0.000000, -0.000032, 0.000000)",LeftFalse_RightFalse
0.075401,0.026291,"(0.9689496159553528, 1.2164480686187744, -34.91940689086914)","(352.8657531738281, 310.59625244140625, 349.7300720214844)","(0.8537291288375854, 0.8859328627586365, -34.153907775878906)","(-0.0009805571753531694, 183.6930694580078, -6.544926145579666e-05)","(1.4000000953674316, -0.003916818182915449, -35.00004196166992)","(0.0009827365865930915, 0.0021471711806952953, 2.190794248235761e-06)",0.0,-0.005096,"(0.000001, -0.000021, -0.000137)",LeftFalse_RightFalse,False,"(-35.00026321411133, -0.003920454997569323, -1.3997827768325806)","(0.0006686485139653087, 90.00656127929688, -2.882770604628604e-05)",0.000314,-0.135854,"(0.000000, -0.000019, 0.000000)",LeftFalse_RightFalse
0.182518,0.042456,"(0.997460126876831, 1.2145081758499146, -34.8876838684082)","(353.2690124511719, 325.9842834472656, 349.20086669921875)","(0.8536887168884277, 0.8859368562698364, -34.15388870239258)","(-0.0005754012381657958, 183.6903533935547, -3.253524482715875e-05)","(1.399999737739563, -0.003918854519724846, -34.99999237060547)","(0.0005763022345490754, -0.0005745763191953301, -4.573309524857905e-06)",0.0,-0.005096,"(-0.000002, -0.000018, 0.000251)",LeftFalse_RightFalse,False,"(-35.00025177001953, -0.003921597730368376, -1.3997786045074463)","(0.0005223610205575824, 90.00714111328125, -9.214424062520266e-05)",-0.002823,-0.050201,"(-0.000337, -0.000006, -0.000007)",LeftFalse_RightFalse
0.292732,0.056008,"(1.023506760597229, 1.2017124891281128, -34.84980392456055)","(355.8629455566406, 340.4858093261719, 347.5989990234375)","(0.8536942005157471, 0.8859343528747559, -34.153846740722656)","(-0.0006302915862761438, 183.69073486328125, -3.8543414120795205e-05)","(1.3999996185302734, -0.00392049178481102, -34.99995422363281)","(0.0006314654019661248, -0.00019035974401049316, -2.111129333570716e-06)",0.0,-0.005096,"(-0.000002, -0.000011, 0.000473)",LeftFalse_RightFalse,False,"(-35.00027847290039, -0.003921806812286377, -1.3997802734375)","(0.000660391990095377, 90.00816345214844, -1.3091880646243226e-05)",0.001213,-0.049106,"(0.000001, 0.000000, 0.000006)",LeftFalse_RightFalse
0.397217,0.065702,"(1.0301294326782227, 1.19521963596344, -34.819969177246094)","(355.9022521972656, 347.2588806152344, 348.4299621582031)","(0.8536801338195801, 0.8859323859214783, -34.15386199951172)","(-0.0007121048402041197, 183.68980407714844, -4.6010631194803864e-05)","(1.3999993801116943, -0.003921184688806534, -34.999961853027344)","(0.0007135897176340222, -0.0011279105674475431, 7.391606260398476e-08)",0.0,-0.005096,"(0.000005, -0.000003, -0.001840)",LeftFalse_RightFalse,False,"(-35.000267028808594, -0.003921916708350182, -1.3997795581817627)","(0.0006832840736024082, 90.00914764404297, 7.626849196640251e-07)",0.001944,-0.048094,"(0.000634, 0.000001, 0.000018)",LeftFalse_RightFalse
0.501045,0.073328,"(1.028700351715088, 1.193027377128601, -34.78104782104492)","(354.672607421875, 351.4054260253906, 349.49249267578125)","(0.8536620736122131, 0.885930061340332, -34.153900146484375)","(-0.0008523181895725429, 183.68858337402344, -5.66048183827661e-05)","(1.3999992609024048, -0.003921419382095337, -34.99999237060547)","(0.0008541942806914449, -0.0023409000132232904, 1.6199920764847775e-06)",0.0,-0.005096,"(0.000000, 0.000000, -0.000247)",LeftFalse_RightFalse,False,"(-35.000267028808594, -0.0039217546582221985, -1.399780511856079)","(0.0006962083280086517, 90.00847625732422, 6.678651971014915e-06)",-0.000727,-0.047132,"(-0.000301, 0.000000, -0.000021)",LeftFalse_RightFalse
0.604462,0.079345,"(1.0264641046524048, 1.195909023284912, -34.75113296508789)","(353.486572265625, 353.426513671875, 350.0915832519531)","(0.8536625504493713, 0.8859320282936096, -34.153900146484375)","(-0.0007217216189019382, 183.68862915039062, -4.576535502565093e-05)","(1.3999991416931152, -0.003921449184417725, -34.9999885559082)","(0.0007231707568280399, -0.0023007867857813835, -7.899229785834905e-07)",0.0,-0.004211,"(-0.000006, 0.000000, 0.001265)",LeftFalse_RightFalse,False,"(-35.00004196166992, -0.003922096453607082, -1.3997708559036255)","(0.000624556967522949, 90.00777435302734, -2.3082711777533405e-05)",0.003232,-0.046187,"(0.000006, 0.000005, 0.000011)",LeftFalse_RightFalse
0.710304,0.084645,"(1.0241731405258179, 1.19450843334198, -34.72906494140625)","(351.95819091796875, 355.79949951171875, 351.64703369140625)","(0.8536809086799622, 0.8859336376190186, -34.15386962890625)","(-0.00060524872969836, 183.6898651123047, -3.704515256686136e-05)","(1.3999991416931152, -0.003921560011804104, -34.999969482421875)","(0.000606378132943064, -0.001059292582795024, -1.9941719529015245e-06)",0.0,-0.004211,"(-0.000001, -0.000002, -0.000024)",LeftFalse_RightFalse,False,"(-34.999996185302734, -0.003921691328287125, -1.3997694253921509)","(0.0006279772496782243, 90.0087890625, -7.915592505014502e-06)",-0.001612,-0.045216,"(0.001647, 0.000002, 0.000050)",LeftFalse_RightFalse
0.813797,0.088415,"(1.02426016330719, 1.1919949054718018, -34.72773742675781)","(350.4414367675781, 357.1443786621094, 353.63397216796875)","(0.8536880612373352, 0.8859349489212036, -34.15385055541992)","(-0.0005144233000464737, 183.6903533935547, -3.0777646315982565e-05)","(1.3999991416931152, -0.003921598196029663, -34.99995422363281)","(0.0005153375677764416, -0.0005752512370236218, -2.4018463591346517e-06)",0.0,-0.004181,"(-0.000007, 0.000000, 0.001311)",LeftFalse_RightFalse,False,"(-34.999874114990234, -0.003921753726899624, -1.3997642993927002)","(0.0007326299673877656, 90.00794219970703, -1.9569988296552765e-07)",0.003364,-0.044325,"(0.000005, 0.000004, 0.000009)",LeftFalse_RightFalse
0.921013,0.092175,"(1.0238990783691406, 1.1867016553878784, -34.73332595825195)","(349.2296447753906, 358.04071044921875, 354.3682556152344)","(0.8536924719810486, 0.8859343528747559, -34.15382385253906)","(-0.0005484714056365192, 183.690673828125, -3.3754717151168734e-05)","(1.3999989032745361, -0.003921717405319214, -34.99993133544922)","(0.000549506803508848, -0.0002590020012576133, -1.6227816104219528e-06)",0.016269,-0.004181,"(0.000001, 0.000000, -0.000591)",LeftFalse_RightFalse,False,"(-34.99980163574219, -0.003921613097190857, -1.3997620344161987)","(0.0006189601845107973, 90.0076904296875, -3.2619423109281342e-06)",-0.000982,-0.043401,"(0.001963, -0.000001, 0.000054)",LeftFalse_RightFalse
