ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.010795,"(34.81473922729492, 1.2258000373840332, 1.0508885383605957)","(353.60931396484375, 268.8909912109375, 357.53143310546875)","(35.24184036254883, 1.2586426734924316, -1.5439963340759277)","(0.3650076985359192, 280.99169921875, 0.31084775924682617)","(35.002708435058594, -0.03136700391769409, 1.399078369140625)","(0.41757911443710327, 270.0, 0.23555105924606323)",0.0,0.026855,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.00837326049805, -0.21588847041130066, -1.399742603302002)","(1.306635856628418, 90.00395965576172, 0.10558829456567764)",0.0,0.0,"(-0.000009, -0.000001, 0.000005)",LeftFalse_RightFalse
0.050598,0.015836,"(34.82038879394531, 1.2244939804077148, 1.0505149364471436)","(353.8746337890625, 268.3454284667969, 357.8157043457031)","(35.24182891845703, 1.2586677074432373, -1.5440245866775513)","(0.3650960624217987, 280.9917907714844, 0.3103661835193634)","(35.00270080566406, -0.03136724606156349, 1.3990391492843628)","(0.41757404804229736, 270.0000915527344, 0.2350613921880722)",0.0,0.027649,"(-0.004420, -0.000031, -0.000980)",LeftFalse_RightFalse,False,"(-35.00836944580078, -0.2158886045217514, -1.3997418880462646)","(1.3066154718399048, 90.00395965576172, 0.10558120161294937)",0.017974,0.096365,"(0.004193, -0.000102, 0.000294)",LeftFalse_RightFalse
0.090698,0.017374,"(34.8249626159668, 1.2227641344070435, 1.0501415729522705)","(354.1980895996094, 267.8968505859375, 358.0816955566406)","(35.24169158935547, 1.2586734294891357, -1.5440574884414673)","(0.3645270764827728, 280.99078369140625, 0.31005793809890747)","(35.002498626708984, -0.03136885166168213, 1.3989983797073364)","(0.4169568419456482, 269.99908447265625, 0.2348673939704895)",0.0,0.02713,"(-0.006383, -0.000051, -0.001008)",LeftFalse_RightFalse,False,"(-35.00807189941406, -0.21589580178260803, -1.3997313976287842)","(1.3055578470230103, 90.0043716430664, 0.10545902699232101)",-0.028418,0.096786,"(0.011455, -0.000302, 0.000313)",LeftFalse_RightFalse
0.143188,0.017464,"(34.83106994628906, 1.220334768295288, 1.0498179197311401)","(354.68255615234375, 267.3772277832031, 358.3605041503906)","(35.2413330078125, 1.2586697340011597, -1.544107437133789)","(0.3637888431549072, 280.9903564453125, 0.30986225605010986)","(35.002098083496094, -0.0313720777630806, 1.3989450931549072)","(0.4161946773529053, 269.9986572265625, 0.23481598496437073)",0.0,0.027069,"(-0.009899, -0.000079, -0.000987)",LeftFalse_RightFalse,False,"(-35.007205963134766, -0.2159174680709839, -1.399726152420044)","(1.3036162853240967, 90.00414276123047, 0.1055820882320404)",-0.018707,0.097319,"(0.023134, -0.000572, -0.000104)",LeftFalse_RightFalse
0.18396,0.018536,"(34.835174560546875, 1.218163251876831, 1.049370527267456)","(355.11920166015625, 267.0043640136719, 358.62933349609375)","(35.24092483520508, 1.2586617469787598, -1.5441489219665527)","(0.363258957862854, 280.9903564453125, 0.3098033368587494)","(35.001678466796875, -0.03137561306357384, 1.398904800415039)","(0.41566336154937744, 269.9986877441406, 0.2348591834306717)",0.0,0.027069,"(-0.010785, -0.000091, -0.000998)",LeftFalse_RightFalse,False,"(-35.00706481933594, -0.2159208357334137, -1.3997230529785156)","(1.3051456212997437, 90.00408172607422, 0.10557323694229126)",0.143877,0.097677,"(0.000092, 0.000020, 0.000355)",LeftFalse_RightFalse
0.244385,0.019384,"(34.84132385253906, 1.21388578414917, 1.0492247343063354)","(356.474853515625, 266.4776611328125, 358.94622802734375)","(35.24019241333008, 1.2586477994918823, -1.5442066192626953)","(0.3626433312892914, 280.98956298828125, 0.3097858726978302)","(35.000892639160156, -0.031381819397211075, 1.3988456726074219)","(0.41505569219589233, 269.99786376953125, 0.23495949804782867)",0.0,0.027069,"(-0.015055, -0.000117, -0.000966)",LeftFalse_RightFalse,False,"(-35.00617980957031, -0.21593938767910004, -1.399722695350647)","(1.3037598133087158, 90.00619506835938, 0.10569615662097931)",-0.016274,0.098341,"(0.022850, -0.000514, -0.000164)",LeftFalse_RightFalse
0.300354,0.019008,"(34.84760665893555, 1.2076585292816162, 1.0489063262939453)","(358.6813659667969, 266.0675354003906, 359.2991943359375)","(35.239158630371094, 1.2586315870285034, -1.5442670583724976)","(0.3619338572025299, 280.990966796875, 0.30976930260658264)","(34.999916076660156, -0.031389135867357254, 1.3987940549850464)","(0.414355993270874, 269.9992980957031, 0.23507840931415558)",0.0,0.027252,"(-0.018834, -0.000141, -0.000921)",LeftFalse_RightFalse,False,"(-35.00594711303711, -0.2159423679113388, -1.3997185230255127)","(1.3054494857788086, 90.0064697265625, 0.10554677248001099)",0.039215,0.098838,"(0.011489, -0.000193, -0.000015)",LeftFalse_RightFalse
0.357483,0.019007,"(34.852203369140625, 1.2023212909698486, 1.0487579107284546)","(0.725699782371521, 265.77099609375, 359.5921936035156)","(35.237972259521484, 1.2586159706115723, -1.5443251132965088)","(0.3615124821662903, 280.991943359375, 0.3097939193248749)","(34.99877166748047, -0.03139767795801163, 1.3987421989440918)","(0.41394713521003723, 270.000244140625, 0.2351830005645752)",0.0,0.027283,"(-0.024050, -0.000169, -0.000847)",LeftFalse_RightFalse,False,"(-35.004947662353516, -0.2159627377986908, -1.399728536605835)","(1.3042255640029907, 90.00732421875, 0.10568965971469879)",-0.0251,0.099427,"(0.000383, 0.000016, -0.000091)",LeftFalse_RightFalse
0.414795,0.019032,"(34.85928726196289, 1.1938403844833374, 1.048129677772522)","(3.962362766265869, 265.42852783203125, 0.02466343343257904)","(35.23662567138672, 1.258600115776062, -1.544377088546753)","(0.36114567518234253, 280.9920654296875, 0.30981117486953735)","(34.99742126464844, -0.031407423317432404, 1.3986926078796387)","(0.41359034180641174, 270.0003662109375, 0.23526984453201294)",0.0,0.027283,"(-0.024224, -0.000175, -0.000887)",LeftFalse_RightFalse,False,"(-35.00457000732422, -0.2159680277109146, -1.3997290134429932)","(1.3051121234893799, 90.00879669189453, 0.105702705681324)",-0.051195,0.100008,"(0.020488, -0.000416, -0.000264)",LeftFalse_RightFalse
0.470581,0.018844,"(34.86520767211914, 1.1864032745361328, 1.0474101305007935)","(6.6640729904174805, 265.0323791503906, 0.5836580395698547)","(35.235111236572266, 1.2585868835449219, -1.5444309711456299)","(0.3609992563724518, 280.9931945800781, 0.3098314106464386)","(34.99596405029297, -0.03141770139336586, 1.3986446857452393)","(0.4134504497051239, 270.0014953613281, 0.235317662358284)",0.0,0.027283,"(-0.027035, -0.000191, -0.000869)",LeftFalse_RightFalse,False,"(-35.0037727355957, -0.21598486602306366, -1.39974045753479)","(1.3053276538848877, 90.01045989990234, 0.1057266891002655)",0.188998,0.10052,"(0.000106, 0.000043, 0.000315)",LeftFalse_RightFalse
0.523865,0.018298,"(34.87209701538086, 1.1779460906982422, 1.0464167594909668)","(8.924307823181152, 264.502197265625, 1.1104809045791626)","(35.233577728271484, 1.2585735321044922, -1.544475793838501)","(0.36087989807128906, 280.9930419921875, 0.30985507369041443)","(34.99441909790039, -0.03142827749252319, 1.3986001014709473)","(0.4133378267288208, 270.0013427734375, 0.23536360263824463)",0.0,0.027283,"(-0.030486, -0.000205, -0.000819)",LeftFalse_RightFalse,False,"(-35.00341033935547, -0.21599043905735016, -1.3997304439544678)","(1.3055533170700073, 90.0114517211914, 0.10561425238847733)",0.003699,0.101078,"(0.014443, -0.000295, -0.000032)",LeftFalse_RightFalse
0.58075,0.018563,"(34.88116455078125, 1.1694108247756958, 1.0395658016204834)","(11.989455223083496, 259.8317565917969, 359.79522705078125)","(35.23169708251953, 1.2585577964782715, -1.544525146484375)","(0.3606213629245758, 280.9938049316406, 0.309843510389328)","(34.99257278442383, -0.031440917402505875, 1.398554801940918)","(0.4130818247795105, 270.00213623046875, 0.23540151119232178)",0.0,0.027283,"(-0.033828, -0.000231, -0.000791)",LeftFalse_RightFalse,False,"(-35.00223922729492, -0.21601729094982147, -1.3997387886047363)","(1.3036819696426392, 90.01284790039062, 0.10576938092708588)",0.018406,0.101675,"(0.026729, -0.000621, -0.000338)",LeftFalse_RightFalse
0.638245,0.018826,"(34.88702392578125, 1.163984775543213, 1.034151554107666)","(13.752483367919922, 256.9117126464844, 358.048095703125)","(35.2296142578125, 1.2585419416427612, -1.5445750951766968)","(0.3604504466056824, 280.99493408203125, 0.30983883142471313)","(34.990543365478516, -0.03145464137196541, 1.3985100984573364)","(0.41291314363479614, 270.0032653808594, 0.2354295551776886)",0.0,0.02652,"(-0.037219, -0.000251, -0.000757)",LeftFalse_RightFalse,False,"(-35.000343322753906, -0.2160622924566269, -1.3997712135314941)","(1.3011856079101562, 90.0164794921875, 0.1060573011636734)",0.018998,0.102307,"(0.036870, -0.000878, -0.000694)",LeftFalse_RightFalse
0.693604,0.018606,"(34.88597869873047, 1.1634154319763184, 1.0382390022277832)","(13.365052223205566, 260.1414794921875, 359.2247009277344)","(35.227333068847656, 1.2585219144821167, -1.5446209907531738)","(0.3598596751689911, 280.9962158203125, 0.309775710105896)","(34.988311767578125, -0.03146957606077194, 1.3984706401824951)","(0.4123210608959198, 270.0045166015625, 0.23548021912574768)",0.0,0.023865,"(-0.042279, -0.000283, -0.000706)",LeftFalse_RightFalse,False,"(-34.997901916503906, -0.21611955761909485, -1.3998255729675293)","(1.2988166809082031, 90.020751953125, 0.10633926838636398)",-0.003627,0.102928,"(0.063658, -0.001450, -0.001824)",LeftFalse_RightFalse
0.750366,0.018762,"(34.882347106933594, 1.1645840406417847, 1.0430011749267578)","(12.311097145080566, 264.2644348144531, 0.7338924407958984)","(35.22481918334961, 1.2585043907165527, -1.5446703433990479)","(0.35963502526283264, 280.998046875, 0.30973395705223083)","(34.98588943481445, -0.03148598223924637, 1.3984289169311523)","(0.4120925962924957, 270.00634765625, 0.23548206686973572)",0.0,0.0177,"(-0.044659, -0.000301, -0.000768)",LeftFalse_RightFalse,False,"(-34.996883392333984, -0.21613891422748566, -1.3998792171478271)","(1.3038747310638428, 90.02275848388672, 0.10608205199241638)",0.088912,0.103392,"(0.023724, -0.000352, -0.000933)",LeftFalse_RightFalse
0.80603,0.018646,"(34.8783073425293, 1.165936827659607, 1.0460466146469116)","(11.020596504211426, 266.7026062011719, 0.8421697020530701)","(35.22229766845703, 1.2584890127182007, -1.5447160005569458)","(0.3595156669616699, 280.9981384277344, 0.3096684217453003)","(34.983367919921875, -0.03150307387113571, 1.3983830213546753)","(0.4119630455970764, 270.0064392089844, 0.23544055223464966)",0.0,0.010529,"(-0.046181, -0.000313, -0.000866)",LeftFalse_RightFalse,False,"(-34.99516296386719, -0.21617043018341064, -1.3999277353286743)","(1.3024312257766724, 90.02595520019531, 0.10617930442094803)",-0.010379,0.10406,"(0.035767, -0.000735, -0.000726)",LeftFalse_RightFalse
0.865356,0.019241,"(34.87412643432617, 1.1683993339538574, 1.0488672256469727)","(9.112977981567383, 268.0769348144531, 0.3541645109653473)","(35.21946334838867, 1.2584726810455322, -1.5447680950164795)","(0.3593639135360718, 280.9975280761719, 0.3095633387565613)","(34.980499267578125, -0.03152245655655861, 1.3983266353607178)","(0.4117940068244934, 270.005859375, 0.23536626994609833)",0.0,-0.00177,"(-0.050557, -0.000337, -0.001010)",LeftFalse_RightFalse,False,"(-34.99451446533203, -0.21617846190929413, -1.3999505043029785)","(1.3052111864089966, 90.02738189697266, 0.10589353740215302)",0.053086,0.104616,"(0.024030, -0.000414, -0.000728)",LeftFalse_RightFalse
