ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.013958,"(34.847774505615234, 1.151031494140625, 1.012122392654419)","(2.840864896774292, 270.7996826171875, 2.0124926567077637)","(34.38685607910156, 1.4667854309082031, -0.8017008304595947)","(0.4759344756603241, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.03136700391769409, 1.3990864753723145)","(0.41757914423942566, 270.0, 0.23554950952529907)",-0.158722,0.011658,"(-0.000005, 0.000001, -0.000011)",LeftFalse_RightFalse,False,"(-35.00837326049805, -0.21588847041130066, -1.3997461795806885)","(1.3066344261169434, 90.00395965576172, 0.10558664053678513)",0.0,0.0,"(-0.000009, -0.000001, 0.000005)",LeftFalse_RightFalse
0.053223,0.01832,"(34.84635925292969, 1.149334192276001, 1.0116524696350098)","(3.7544944286346436, 269.9719543457031, 1.8856878280639648)","(34.38685607910156, 1.4667854309082031, -0.8017014265060425)","(0.47593435645103455, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.03136700391769409, 1.3990858793258667)","(0.4175797998905182, 270.0, 0.23554854094982147)",-0.158722,0.011658,"(-0.000005, 0.000001, -0.000011)",LeftFalse_RightFalse,False,"(-35.00837326049805, -0.21588841080665588, -1.3997458219528198)","(1.3066351413726807, 90.00395202636719, 0.10558381676673889)",5e-06,0.096391,"(-0.000007, 0.000001, 0.000006)",LeftFalse_RightFalse
0.09668,0.019493,"(34.84537887573242, 1.148315191268921, 1.011185884475708)","(4.350483417510986, 269.1142578125, 1.755472183227539)","(34.38685607910156, 1.4667855501174927, -0.8017019033432007)","(0.4759344160556793, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.031366974115371704, 1.3990854024887085)","(0.41758012771606445, 270.0, 0.23554815351963043)",-0.158722,0.011658,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.0080680847168, -0.21589568257331848, -1.3997341394424438)","(1.3055707216262817, 90.0037841796875, 0.10545258224010468)",-0.02463,0.096835,"(0.014633, -0.000356, 0.000149)",LeftFalse_RightFalse
0.138672,0.019958,"(34.845237731933594, 1.147303581237793, 1.0103073120117188)","(4.848296642303467, 267.89068603515625, 1.5800414085388184)","(34.38685607910156, 1.4667855501174927, -0.8017024993896484)","(0.47593462467193604, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.031366944313049316, 1.3990848064422607)","(0.4175804853439331, 270.0, 0.2355480194091797)",-0.158722,0.011658,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.0078010559082, -0.21590246260166168, -1.3997268676757812)","(1.3056808710098267, 90.00439453125, 0.105398029088974)",0.083667,0.097225,"(0.000053, 0.000002, 0.000395)",LeftFalse_RightFalse
0.194824,0.019414,"(34.845298767089844, 1.1465250253677368, 1.0094037055969238)","(5.243108749389648, 266.820068359375, 1.4311943054199219)","(34.38685607910156, 1.4667855501174927, -0.8017030954360962)","(0.4759344160556793, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.031366944313049316, 1.399084210395813)","(0.4175805151462555, 270.0, 0.23554761707782745)",-0.158722,0.011658,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.007381439208984, -0.21591174602508545, -1.3997128009796143)","(1.3049521446228027, 90.00489807128906, 0.10540633648633957)",-0.023262,0.097797,"(0.000183, -0.000005, 0.000273)",LeftFalse_RightFalse
0.253906,0.019598,"(34.84775924682617, 1.1453726291656494, 1.0064414739608765)","(5.68903923034668, 264.8619384765625, 1.3687273263931274)","(34.38685607910156, 1.4667855501174927, -0.8017038106918335)","(0.47593414783477783, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.031366944313049316, 1.3990834951400757)","(0.4175800681114197, 270.0, 0.23554782569408417)",-0.158722,0.011658,"(-0.000005, -0.000001, -0.000011)",LeftFalse_RightFalse,False,"(-35.00724411010742, -0.21591417491436005, -1.3996946811676025)","(1.3056899309158325, 90.00533294677734, 0.10540192574262619)",-0.001039,0.098369,"(0.007502, -0.000143, 0.000255)",LeftFalse_RightFalse
0.311523,0.019396,"(34.8505744934082, 1.1447964906692505, 1.0046958923339844)","(5.886795997619629, 263.68536376953125, 1.5840041637420654)","(34.38685607910156, 1.4667855501174927, -0.8017045259475708)","(0.4759331941604614, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.031366944313049316, 1.3990827798843384)","(0.41757965087890625, 270.0, 0.23554673790931702)",-0.158722,0.011658,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.00703811645508, -0.2159184366464615, -1.3996747732162476)","(1.3062453269958496, 90.00456237792969, 0.10543952882289886)",0.056495,0.098908,"(0.000059, 0.000011, 0.000446)",LeftFalse_RightFalse
0.369629,0.019394,"(34.85322189331055, 1.1457501649856567, 1.0031375885009766)","(5.814679145812988, 263.3516540527344, 1.652666687965393)","(34.38685607910156, 1.4667855501174927, -0.8017051219940186)","(0.47593265771865845, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.03136696666479111, 1.3990821838378906)","(0.41757932305336, 270.0, 0.23554623126983643)",-0.158722,0.011658,"(-0.000005, -0.000001, -0.000011)",LeftFalse_RightFalse,False,"(-35.00662612915039, -0.2159271538257599, -1.3996630907058716)","(1.3058817386627197, 90.00591278076172, 0.10551942139863968)",-0.047127,0.099488,"(0.000197, -0.000004, 0.000209)",LeftFalse_RightFalse
0.409912,0.019656,"(34.855587005615234, 1.1471645832061768, 1.0029534101486206)","(4.958964824676514, 264.0394287109375, 2.1825876235961914)","(34.38685607910156, 1.4667856693267822, -0.8017055988311768)","(0.4759325385093689, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.031366974115371704, 1.3990817070007324)","(0.4175793528556824, 270.0, 0.2355460375547409)",-0.158722,0.011658,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.00651168823242, -0.21592892706394196, -1.3996504545211792)","(1.3060851097106934, 90.00656127929688, 0.10547026246786118)",-0.00115,0.099891,"(0.007683, -0.000145, 0.000231)",LeftFalse_RightFalse
0.466064,0.019194,"(34.858360290527344, 1.1491379737854004, 1.003421664237976)","(3.6561636924743652, 264.9136962890625, 2.4583005905151367)","(34.38685607910156, 1.4667856693267822, -0.8017063140869141)","(0.475931853055954, 233.64794921875, 359.94219970703125)","(35.002708435058594, -0.03136700391769409, 1.3990809917449951)","(0.4175787568092346, 270.0, 0.23554569482803345)",-0.158722,0.011658,"(-0.000005, 0.000000, -0.000011)",LeftFalse_RightFalse,False,"(-35.00617980957031, -0.21593540906906128, -1.3996391296386719)","(1.3062880039215088, 90.00547790527344, 0.10555043071508408)",0.085084,0.100417,"(0.000058, 0.000023, 0.000413)",LeftFalse_RightFalse
