ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.01429,"(-1.304251790046692, 1.2413424253463745, 38.67634582519531)","(353.7451171875, 176.7369842529297, 358.4428405761719)","(-1.2751927375793457, 1.2370854616165161, 38.746185302734375)","(0.5974865555763245, 182.41122436523438, 0.03018862009048462)","(-1.6600370407104492, 0.0038886922411620617, 38.77387237548828)","(0.5982482433319092, 179.4449920654297, -0.0007697637774981558)",0.0,-0.016388,"(0.000004, 0.014525, -0.000395)",LeftFalse_RightFalse,False,"(-37.08955383300781, -0.1685703992843628, -1.350262999534607)","(1.5565495491027832, 88.66971588134766, 0.01456931047141552)",0.0,0.0,"(0.000585, 0.036066, 0.000390)",LeftFalse_RightFalse
0.053955,0.018718,"(-1.3046809434890747, 1.2426977157592773, 38.679107666015625)","(353.4958190917969, 176.87008666992188, 358.4329528808594)","(-1.2751891613006592, 1.2378509044647217, 38.745933532714844)","(0.6016836762428284, 182.40936279296875, 0.03038989007472992)","(-1.6600348949432373, 0.004656318575143814, 38.77370071411133)","(0.6024501919746399, 179.44313049316406, -0.0007859740871936083)",0.0,-0.016388,"(0.000064, 0.013432, -0.005903)",LeftFalse_RightFalse,False,"(-37.08949661254883, -0.16698044538497925, -1.3502564430236816)","(1.5510014295578003, 88.66979217529297, 0.016507623717188835)",0.018723,-0.268977,"(0.000436, 0.021973, -0.000071)",LeftFalse_RightFalse
0.098267,0.019946,"(-1.3048677444458008, 1.243936538696289, 38.68000793457031)","(353.2485046386719, 177.00888061523438, 358.4214782714844)","(-1.275183081626892, 1.2384169101715088, 38.74549865722656)","(0.6042947173118591, 182.40867614746094, 0.030521240085363388)","(-1.6600295305252075, 0.0052237180061638355, 38.7733154296875)","(0.6050644516944885, 179.4424285888672, -0.0007899187039583921)",0.0,-0.016388,"(0.000179, 0.011901, -0.012126)",LeftFalse_RightFalse,False,"(-37.08921432495117, -0.16613727807998657, -1.350236415863037)","(1.5459493398666382, 88.66954040527344, 0.01752416044473648)",0.02134,-0.269411,"(0.012509, 0.015076, 0.001354)",LeftFalse_RightFalse
0.142212,0.020694,"(-1.304957389831543, 1.2452456951141357, 38.680633544921875)","(352.8531799316406, 177.1902313232422, 358.3960876464844)","(-1.2751743793487549, 1.2389025688171387, 38.744869232177734)","(0.6064193248748779, 182.40892028808594, 0.030637303367257118)","(-1.6600213050842285, 0.005710582248866558, 38.772735595703125)","(0.6071922183036804, 179.4426727294922, -0.0007839618483558297)",0.0,-0.016388,"(0.000226, 0.010191, -0.015630)",LeftFalse_RightFalse,False,"(-37.08835983276367, -0.16559237241744995, -1.350143551826477)","(1.5401227474212646, 88.66630554199219, 0.017739074304699898)",-0.007849,-0.269989,"(0.023133, 0.009906, 0.002556)",LeftFalse_RightFalse
0.183716,0.020674,"(-1.305004358291626, 1.246101975440979, 38.68061828613281)","(352.6067810058594, 177.29209899902344, 358.4053039550781)","(-1.275164008140564, 1.2392841577529907, 38.74413299560547)","(0.60817551612854, 182.4095916748047, 0.030746720731258392)","(-1.6600114107131958, 0.0060932571068406105, 38.77204132080078)","(0.60895174741745, 179.44332885742188, -0.0007655754452571273)",0.0,-0.016388,"(0.000269, 0.008484, -0.018850)",LeftFalse_RightFalse,False,"(-37.0875244140625, -0.16526424884796143, -1.350036382675171)","(1.5367395877838135, 88.66448974609375, 0.018148470669984818)",-0.032072,-0.270394,"(0.000272, 0.006930, 0.001356)",LeftFalse_RightFalse
0.24292,0.020226,"(-1.3050317764282227, 1.2469127178192139, 38.679786682128906)","(352.51629638671875, 177.36387634277344, 358.4259338378906)","(-1.2751437425613403, 1.2397068738937378, 38.74271011352539)","(0.6097681522369385, 182.41082763671875, 0.03083568997681141)","(-1.6599910259246826, 0.006516789086163044, 38.770660400390625)","(0.6105468273162842, 179.444580078125, -0.0007591411704197526)",0.0,-0.016388,"(0.000394, 0.006103, -0.026297)",LeftFalse_RightFalse,False,"(-37.086978912353516, -0.16498509049415588, -1.3499504327774048)","(1.5336205959320068, 88.66299438476562, 0.018990619108080864)",-0.009461,-0.271239,"(0.020831, 0.002975, 0.002538)",LeftFalse_RightFalse
0.283325,0.020176,"(-1.30479896068573, 1.247280240058899, 38.679134368896484)","(352.59405517578125, 177.38223266601562, 358.4356689453125)","(-1.275127649307251, 1.2399219274520874, 38.74159622192383)","(0.6107606887817383, 182.41085815429688, 0.03088827058672905)","(-1.6599750518798828, 0.006732420064508915, 38.769569396972656)","(0.6115408539772034, 179.44461059570312, -0.0007580040255561471)",0.0,-0.016388,"(0.000416, 0.004780, -0.028696)",LeftFalse_RightFalse,False,"(-37.08620071411133, -0.16489958763122559, -1.3498424291610718)","(1.5313745737075806, 88.65998077392578, 0.019197819754481316)",-0.033181,-0.27173,"(0.000192, 0.001986, 0.001383)",LeftFalse_RightFalse
0.343628,0.020245,"(-1.3033419847488403, 1.2476515769958496, 38.67844772338867)","(353.242431640625, 177.16860961914062, 358.38189697265625)","(-1.2750979661941528, 1.2401520013809204, 38.73958969116211)","(0.6116065979003906, 182.41131591796875, 0.03092893213033676)","(-1.6599453687667847, 0.006963026709854603, 38.767581939697266)","(0.6123875379562378, 179.445068359375, -0.000761163595598191)",0.0,-0.016296,"(0.000564, 0.003097, -0.037130)",LeftFalse_RightFalse,False,"(-37.08555221557617, -0.1648409515619278, -1.3497363328933716)","(1.529111385345459, 88.65633392333984, 0.019629325717687607)",-0.021188,-0.272665,"(0.023094, 0.000101, 0.002794)",LeftFalse_RightFalse
0.384277,0.020313,"(-1.3018543720245361, 1.2475885152816772, 38.6783561706543)","(353.7748718261719, 177.02394104003906, 358.3742980957031)","(-1.2750746011734009, 1.2402572631835938, 38.738014221191406)","(0.6119200587272644, 182.41131591796875, 0.0309362281113863)","(-1.6599217653274536, 0.007068348117172718, 38.766014099121094)","(0.6127010583877563, 179.445068359375, -0.0007701037102378905)",0.0,-0.015442,"(0.000613, 0.002227, -0.040597)",LeftFalse_RightFalse,False,"(-37.08399200439453, -0.1648668646812439, -1.3495509624481201)","(1.524857997894287, 88.64940643310547, 0.019052620977163315)",-0.049328,-0.273428,"(0.042904, -0.000961, 0.005005)",LeftFalse_RightFalse
0.445313,0.020349,"(-1.299547553062439, 1.2465859651565552, 38.67822265625)","(354.8753967285156, 176.96287536621094, 358.5592956542969)","(-1.2750345468521118, 1.2403565645217896, 38.735355377197266)","(0.612253725528717, 182.40989685058594, 0.030931971967220306)","(-1.6598820686340332, 0.00716767180711031, 38.76335144042969)","(0.6130341291427612, 179.4436492919922, -0.0007916226168163121)",0.0,-0.013397,"(0.000668, 0.001227, -0.045758)",LeftFalse_RightFalse,False,"(-37.08049774169922, -0.16496561467647552, -1.3491389751434326)","(1.5185786485671997, 88.63504791259766, 0.017822273075580597)",0.007753,-0.274591,"(0.069288, -0.002090, 0.008330)",LeftFalse_RightFalse
0.488647,0.020853,"(-1.2972240447998047, 1.2445567846298218, 38.67871856689453)","(356.7745666503906, 177.0557403564453, 359.0696716308594)","(-1.2750043869018555, 1.240395188331604, 38.733272552490234)","(0.6124970316886902, 182.40870666503906, 0.030941681936383247)","(-1.6598525047302246, 0.007206430658698082, 38.761268615722656)","(0.6132773756980896, 179.44244384765625, -0.0007945098914206028)",0.0,-0.010956,"(0.000708, 0.000711, -0.050277)",LeftFalse_RightFalse,False,"(-37.0771598815918, -0.16506823897361755, -1.3487348556518555)","(1.5145072937011719, 88.62146759033203, 0.01676415093243122)",0.005751,-0.275459,"(0.083501, -0.002572, 0.010185)",LeftFalse_RightFalse
0.529175,0.020646,"(-1.2948668003082275, 1.2423465251922607, 38.67853927612305)","(358.73870849609375, 177.05184936523438, 359.5067138671875)","(-1.2749741077423096, 1.2404117584228516, 38.73108673095703)","(0.6123747229576111, 182.40821838378906, 0.03094414249062538)","(-1.6598225831985474, 0.007223152555525303, 38.75907516479492)","(0.6131554245948792, 179.44198608398438, -0.0007857270538806915)",0.0,-0.009186,"(0.000736, 0.000307, -0.054710)",LeftFalse_RightFalse,False,"(-37.07356643676758, -0.16517911851406097, -1.3482967615127563)","(1.5116524696350098, 88.60559844970703, 0.015874292701482773)",-0.017931,-0.276304,"(0.089714, -0.002766, 0.010736)",LeftFalse_RightFalse
0.572144,0.020953,"(-1.2918578386306763, 1.2390189170837402, 38.677978515625)","(1.5305259227752686, 176.91976928710938, 0.03043770045042038)","(-1.2749418020248413, 1.2404146194458008, 38.728641510009766)","(0.6124930381774902, 182.40769958496094, 0.030966894701123238)","(-1.6597909927368164, 0.007226107642054558, 38.756629943847656)","(0.6132747530937195, 179.4414520263672, -0.0007691291975788772)",0.0,-0.00885,"(0.000796, -0.000154, -0.061306)",LeftFalse_RightFalse,False,"(-37.073516845703125, -0.16519561409950256, -1.3481780290603638)","(1.5224735736846924, 88.60599517822266, 0.018777163699269295)",0.581976,-0.276338,"(0.000293, -0.000229, 0.000358)",LeftFalse_RightFalse
0.627563,0.019754,"(-1.2873990535736084, 1.232481598854065, 38.67793655395508)","(6.51894998550415, 176.56192016601562, 0.7898695468902588)","(-1.2748967409133911, 1.2404005527496338, 38.72518539428711)","(0.6124640703201294, 182.40621948242188, 0.030953260138630867)","(-1.6597462892532349, 0.007211972028017044, 38.7531623840332)","(0.6132452487945557, 179.43997192382812, -0.0007812483818270266)",0.0,-0.00885,"(0.000824, -0.000356, -0.064008)",LeftFalse_RightFalse,False,"(-37.07212829589844, -0.1652432233095169, -1.3479496240615845)","(1.5237563848495483, 88.5982894897461, 0.018893860280513763)",-0.123754,-0.277323,"(0.041464, -0.001296, 0.005688)",LeftFalse_RightFalse
0.68689,0.019862,"(-1.283978819847107, 1.2269327640533447, 38.67661666870117)","(10.593669891357422, 176.27328491210938, 1.423349142074585)","(-1.2748448848724365, 1.2403706312179565, 38.72121047973633)","(0.6127049922943115, 182.40521240234375, 0.030958523973822594)","(-1.6596949100494385, 0.007182071451097727, 38.74918746948242)","(0.6134860515594482, 179.43898010253906, -0.0007884555379860103)",0.0,-0.009308,"(0.000893, -0.000587, -0.069137)",LeftFalse_RightFalse,False,"(-37.068572998046875, -0.16534946858882904, -1.3475055694580078)","(1.519696831703186, 88.58274841308594, 0.017913559451699257)",0.037865,-0.278491,"(0.069515, -0.002050, 0.008476)",LeftFalse_RightFalse
0.727417,0.019989,"(-1.2797272205352783, 1.2159639596939087, 38.67658233642578)","(16.334951400756836, 175.73226928710938, 2.2865285873413086)","(-1.2748069763183594, 1.2403432130813599, 38.718299865722656)","(0.6128606200218201, 182.40545654296875, 0.03097144328057766)","(-1.6596570014953613, 0.007154800463467836, 38.746280670166016)","(0.613642156124115, 179.439208984375, -0.0007836075383238494)",0.0,-0.009491,"(0.000930, -0.000693, -0.071615)",LeftFalse_RightFalse,False,"(-37.0655403137207, -0.16543768346309662, -1.3471373319625854)","(1.5170282125473022, 88.5701904296875, 0.01719329133629799)",0.02523,-0.279265,"(0.077243, -0.002236, 0.009297)",LeftFalse_RightFalse
0.769287,0.0203,"(-1.2767415046691895, 1.2083388566970825, 38.67564010620117)","(20.31305503845215, 175.37734985351562, 2.8592097759246826)","(-1.2747668027877808, 1.2403115034103394, 38.7151985168457)","(0.613218367099762, 182.40554809570312, 0.03099660575389862)","(-1.6596169471740723, 0.007123251911252737, 38.743186950683594)","(0.6140007376670837, 179.4392852783203, -0.0007769927615299821)",0.0,-0.009491,"(0.000985, -0.000790, -0.075721)",LeftFalse_RightFalse,False,"(-37.061946868896484, -0.16553950309753418, -1.3466936349868774)","(1.514504075050354, 88.55329895019531, 0.016215942800045013)",0.011972,-0.280135,"(0.088529, -0.002490, 0.010927)",LeftFalse_RightFalse
0.810669,0.020459,"(-1.2728536128997803, 1.200645089149475, 38.67359161376953)","(23.872304916381836, 174.7001953125, 2.9980857372283936)","(-1.2747232913970947, 1.240275502204895, 38.71186828613281)","(0.6130027770996094, 182.40548706054688, 0.030969515442848206)","(-1.6595730781555176, 0.0070869335904717445, 38.73985290527344)","(0.6137840151786804, 179.4392547607422, -0.0007928874692879617)",0.0,-0.009491,"(0.001075, -0.000917, -0.082092)",LeftFalse_RightFalse,False,"(-37.0579948425293, -0.16564926505088806, -1.3462039232254028)","(1.512509822845459, 88.53683471679688, 0.015368103981018066)",-0.016676,-0.280942,"(0.103170, -0.002826, 0.012809)",LeftFalse_RightFalse
0.868042,0.01974,"(-1.2680083513259888, 1.1915442943572998, 38.6697883605957)","(27.605112075805664, 173.60220336914062, 3.165346384048462)","(-1.274660587310791, 1.2402212619781494, 38.70707702636719)","(0.6133068203926086, 182.405517578125, 0.030985143035650253)","(-1.6595103740692139, 0.007032966241240501, 38.735069274902344)","(0.6140885353088379, 179.4392547607422, -0.0007930182036943734)",0.0,-0.009491,"(0.001091, -0.000951, -0.083741)",LeftFalse_RightFalse,False,"(-37.051361083984375, -0.165828675031662, -1.3453553915023804)","(1.5090757608413696, 88.50688171386719, 0.013534392230212688)",-0.09919,-0.282216,"(0.122615, -0.003285, 0.015732)",LeftFalse_RightFalse
0.910034,0.020209,"(-1.2654255628585815, 1.187049388885498, 38.66631317138672)","(29.31780242919922, 173.0465850830078, 3.200559377670288)","(-1.2746132612228394, 1.2401795387268066, 38.703460693359375)","(0.6136927604675293, 182.40509033203125, 0.031003102660179138)","(-1.6594634056091309, 0.006991542875766754, 38.7314567565918)","(0.614474892616272, 179.4388427734375, -0.0007950593717396259)",0.0,-0.009491,"(0.001137, -0.001003, -0.087371)",LeftFalse_RightFalse,False,"(-37.045738220214844, -0.16597804427146912, -1.3446241617202759)","(1.506749153137207, 88.48242950439453, 0.01212099939584732)",-0.047457,-0.283125,"(0.135398, -0.003589, 0.017608)",LeftFalse_RightFalse
0.950928,0.020279,"(-1.2636651992797852, 1.183335304260254, 38.662166595458984)","(30.644210815429688, 172.72093200683594, 3.2208285331726074)","(-1.2745637893676758, 1.2401361465454102, 38.69968032836914)","(0.6135968565940857, 182.4051971435547, 0.030993841588497162)","(-1.6594136953353882, 0.006947942543774843, 38.72767639160156)","(0.6143785715103149, 179.43894958496094, -0.0007993382751010358)",0.0,-0.009491,"(0.001239, -0.001091, -0.094323)",LeftFalse_RightFalse,False,"(-37.042903900146484, -0.16605478525161743, -1.3440994024276733)","(1.5180054903030396, 88.47090148925781, 0.013866628520190716)",0.930041,-0.282764,"(0.000497, 0.000212, 0.001692)",LeftFalse_RightFalse
0.99292,0.020462,"(-1.2625194787979126, 1.1803562641143799, 38.65768814086914)","(31.63799285888672, 172.58839416503906, 3.2630820274353027)","(-1.2745110988616943, 1.2400896549224854, 38.6956787109375)","(0.6136699914932251, 182.40440368652344, 0.03097943775355816)","(-1.6593610048294067, 0.0069014462642371655, 38.723670959472656)","(0.6144509315490723, 179.43814086914062, -0.0008175118127837777)",0.0,-0.009491,"(0.001297, -0.001142, -0.098372)",LeftFalse_RightFalse,False,"(-37.04177474975586, -0.16607341170310974, -1.3438458442687988)","(1.5246341228485107, 88.46284484863281, 0.015364560298621655)",-0.160664,-0.283807,"(0.063298, -0.001440, 0.009822)",LeftFalse_RightFalse
1.053711,0.020422,"(-1.2622325420379639, 1.1772304773330688, 38.649864196777344)","(32.426795959472656, 172.79368591308594, 3.2966127395629883)","(-1.274430513381958, 1.240018606185913, 38.689571380615234)","(0.613802969455719, 182.4046173095703, 0.0309892687946558)","(-1.65928053855896, 0.006830413825809956, 38.717567443847656)","(0.61458420753479, 179.43836975097656, -0.0008145760511979461)",0.0,-0.009491,"(0.001359, -0.001196, -0.103160)",LeftFalse_RightFalse,False,"(-37.037269592285156, -0.16618099808692932, -1.3432236909866333)","(1.522971749305725, 88.44123077392578, 0.015216312371194363)",0.075187,-0.285081,"(0.084772, -0.002114, 0.010987)",LeftFalse_RightFalse
1.095703,0.020619,"(-1.2630336284637451, 1.1755359172821045, 38.6441535949707)","(32.92864990234375, 173.0930633544922, 3.310023307800293)","(-1.2743730545043945, 1.2399675846099854, 38.685176849365234)","(0.613962709903717, 182.4058074951172, 0.031016133725643158)","(-1.6592228412628174, 0.006779680959880352, 38.71318435668945)","(0.6147450804710388, 179.43954467773438, -0.0007960085640661418)",0.019841,-0.009491,"(0.001406, -0.001246, -0.107013)",LeftFalse_RightFalse,False,"(-37.033447265625, -0.16627734899520874, -1.3427212238311768)","(1.5204001665115356, 88.42384338378906, 0.014372148551046848)",0.042017,-0.285934,"(0.100166, -0.002560, 0.013184)",LeftFalse_RightFalse
1.140259,0.02118,"(-1.2645312547683716, 1.1743885278701782, 38.63726043701172)","(33.09059524536133, 173.639892578125, 3.297732353210449)","(-1.2743085622787476, 1.239911437034607, 38.68032455444336)","(0.6139653921127319, 182.40328979492188, 0.030965633690357208)","(-1.65915846824646, 0.006723190192133188, 38.70831298828125)","(0.6147451400756836, 179.43704223632812, -0.0008465862483717501)",0.048133,-0.009491,"(0.001497, -0.001314, -0.113063)",LeftFalse_RightFalse,False,"(-37.028717041015625, -0.16639916598796844, -1.3420960903167725)","(1.5171369314193726, 88.40027618408203, 0.013019702397286892)",0.055386,-0.286883,"(0.113246, -0.002935, 0.014970)",LeftFalse_RightFalse
1.181396,0.021009,"(-1.2660207748413086, 1.1740933656692505, 38.63034439086914)","(32.77493667602539, 174.24888610839844, 3.2635133266448975)","(-1.2742440700531006, 1.2398557662963867, 38.675514221191406)","(0.6135743260383606, 182.40032958984375, 0.030888274312019348)","(-1.6590940952301025, 0.006666867062449455, 38.70347595214844)","(0.6143506765365601, 179.43406677246094, -0.0009036020492203534)",0.069502,-0.009491,"(0.001625, -0.001425, -0.121834)",LeftFalse_RightFalse,False,"(-37.023765563964844, -0.16652816534042358, -1.3414373397827148)","(1.5141427516937256, 88.3760757446289, 0.01164521649479866)",0.056007,-0.287769,"(0.125323, -0.003270, 0.016514)",LeftFalse_RightFalse
1.222046,0.020774,"(-1.2673957347869873, 1.174820899963379, 38.62313461303711)","(32.12369918823242, 174.90365600585938, 3.276015281677246)","(-1.274174690246582, 1.2397959232330322, 38.67039108276367)","(0.6128533482551575, 182.39767456054688, 0.030803672969341278)","(-1.659024953842163, 0.006606389302760363, 38.69831848144531)","(0.6136263012886047, 179.43142700195312, -0.0009507805807515979)",0.086454,-0.009491,"(0.001750, -0.001535, -0.130681)",LeftFalse_RightFalse,False,"(-37.01835632324219, -0.16666936874389648, -1.3407189846038818)","(1.5114787817001343, 88.35153198242188, 0.010398578830063343)",0.054589,-0.288658,"(0.139649, -0.003643, 0.018591)",LeftFalse_RightFalse
1.277832,0.019684,"(-1.2701950073242188, 1.1769158840179443, 38.61268615722656)","(30.416799545288086, 176.17190551757812, 3.3566994667053223)","(-1.2740702629089355, 1.2397048473358154, 38.662628173828125)","(0.6114668250083923, 182.39627075195312, 0.03070719726383686)","(-1.6589202880859375, 0.00651428010314703, 38.69051742553711)","(0.612236499786377, 179.43002319335938, -0.0009753660415299237)",0.11164,-0.009491,"(0.002008, -0.001774, -0.149538)",LeftFalse_RightFalse,False,"(-37.00997543334961, -0.16688762605190277, -1.3395946025848389)","(1.5080446004867554, 88.31343078613281, 0.008497403003275394)",0.070062,-0.289929,"(0.160570, -0.004172, 0.021650)",LeftFalse_RightFalse
1.335938,0.019562,"(-1.272817850112915, 1.1797363758087158, 38.60106658935547)","(28.42534637451172, 177.53846740722656, 3.5315277576446533)","(-1.2739455699920654, 1.2395957708358765, 38.65339660644531)","(0.6092498898506165, 182.3948516845703, 0.03055047243833542)","(-1.6587949991226196, 0.0064038606360554695, 38.68122863769531)","(0.6100144982337952, 179.42860412597656, -0.001017158036120236)",0.145208,-0.009491,"(0.002370, -0.002086, -0.174944)",LeftFalse_RightFalse,False,"(-37.00000762939453, -0.16714604198932648, -1.3382306098937988)","(1.5046734809875488, 88.26628112792969, 0.006170215085148811)",0.108603,-0.291314,"(0.184271, -0.004766, 0.025425)",LeftFalse_RightFalse
1.378418,0.020182,"(-1.2746648788452148, 1.1814548969268799, 38.59206008911133)","(27.12510871887207, 178.34620666503906, 3.5743892192840576)","(-1.273842215538025, 1.2395057678222656, 38.6457633972168)","(0.6070866584777832, 182.39364624023438, 0.030393000692129135)","(-1.6586906909942627, 0.00631224550306797, 38.67353820800781)","(0.6078460216522217, 179.42739868164062, -0.00106246885843575)",0.173528,-0.009491,"(0.002618, -0.002300, -0.192634)",LeftFalse_RightFalse,False,"(-36.991825103759766, -0.1673574447631836, -1.337083339691162)","(1.502103567123413, 88.22700500488281, 0.004096853081136942)",0.098985,-0.29234,"(0.202357, -0.005218, 0.028473)",LeftFalse_RightFalse
