ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.013498,"(-1.2998400926589966, 1.1469700336456299, 34.836544036865234)","(18.36642837524414, 174.9107208251953, 1.3143264055252075)","(-1.0867974758148193, 0.8300747275352478, 34.209251403808594)","(0.092093326151371, 345.685302734375, 359.97650146484375)","(-1.7000000476837158, -0.010158831253647804, 34.99964141845703)","(359.90496826171875, 180.0, -5.872180963706342e-07)",0.0,0.005341,"(0.000000, 0.003467, -0.000818)",LeftFalse_RightFalse,False,"(-34.999996185302734, -0.005130159668624401, -1.25)","(0.004632636904716492, 90.00005340576172, 2.5325562091893516e-07)",0.0,0.0,"(0.000129, 0.013321, 0.000000)",LeftFalse_RightFalse
0.072754,0.025389,"(-1.3017957210540771, 1.1501837968826294, 34.84039306640625)","(16.441865921020508, 175.36305236816406, 0.8755636811256409)","(-1.0867953300476074, 0.8305495381355286, 34.20899200439453)","(0.06929316371679306, 345.6851501464844, 359.9823303222656)","(-1.7000000476837158, -0.009359379298985004, 34.999725341796875)","(359.9284973144531, 179.9998321533203, 3.893931932452688e-07)",0.0,0.005341,"(0.000002, 0.016871, -0.000533)",LeftFalse_RightFalse,False,"(-35.00000762939453, -0.004405903164297342, -1.25)","(0.006833956576883793, 90.00005340576172, 5.675843794961111e-07)",0.022693,-0.113891,"(0.000023, 0.006414, 0.000000)",LeftFalse_RightFalse
0.171143,0.039972,"(-1.3033281564712524, 1.1550830602645874, 34.84474563598633)","(14.64108943939209, 175.78575134277344, 1.0902434587478638)","(-1.0867743492126465, 0.831914484500885, 34.20873260498047)","(0.042014483362436295, 345.6836853027344, 359.9892883300781)","(-1.6999996900558472, -0.007605832070112228, 34.99986267089844)","(359.9566345214844, 179.9983367919922, -2.8762390229530865e-06)",0.0,0.005341,"(0.000009, 0.017210, 0.001272)",LeftFalse_RightFalse,False,"(-34.99977493286133, -0.003977663349360228, -1.249985694885254)","(0.006071252282708883, 90.00064086914062, -0.00010296267282683402)",0.029354,-0.042393,"(0.005468, 0.002122, 0.000290)",LeftFalse_RightFalse
0.27002,0.05173,"(-1.3038146495819092, 1.1612515449523926, 34.85069274902344)","(11.16257381439209, 175.84490966796875, 1.4229538440704346)","(-1.086809754371643, 0.8331548571586609, 34.2084846496582)","(0.02255193330347538, 345.6862487792969, 359.9942321777344)","(-1.6999996900558472, -0.006087956018745899, 34.999935150146484)","(359.9767150878906, 180.00091552734375, 3.5954790291725658e-06)",0.0,0.005341,"(0.000002, 0.013355, 0.000057)",LeftFalse_RightFalse,False,"(-34.99892807006836, -0.003850046079605818, -1.2499642372131348)","(0.003413815051317215, 90.00033569335938, -9.886117913993075e-05)",0.009176,-0.04269,"(0.009084, 0.000608, 0.000148)",LeftFalse_RightFalse
0.36792,0.060984,"(-1.3045464754104614, 1.1666830778121948, 34.85787582397461)","(7.145837783813477, 175.97857666015625, 1.6858946084976196)","(-1.0868098735809326, 0.833999752998352, 34.20822525024414)","(0.010771231725811958, 345.68621826171875, -0.0027552598621696234)","(-1.7000001668930054, -0.005075075197964907, 34.999855041503906)","(359.9888916015625, 180.00088500976562, 6.56105657981243e-06)",-0.28569,0.005341,"(-0.000004, 0.008306, -0.001210)",LeftFalse_RightFalse,False,"(-34.99769973754883, -0.003838558914139867, -1.2499430179595947)","(0.0013703033328056335, 90.0004653930664, -8.062261622399092e-05)",-0.005162,-0.042976,"(0.013406, -0.000110, 0.000238)",LeftFalse_RightFalse
0.464355,0.068096,"(-1.3051705360412598, 1.1732490062713623, 34.86471939086914)","(2.4200663566589355, 176.4691925048828, 1.1345481872558594)","(-1.086800456047058, 0.8344905972480774, 34.20826721191406)","(0.0038254186511039734, 345.685546875, -0.0009756767540238798)","(-1.6999998092651367, -0.004485263489186764, 34.999996185302734)","(-0.003947881981730461, 180.00022888183594, -4.389262642234826e-07)",-0.511703,0.005341,"(-0.000001, 0.004581, -0.000130)",LeftFalse_RightFalse,False,"(-34.99730682373047, -0.0038580638356506824, -1.249929428100586)","(0.002748731290921569, 89.99886322021484, 2.7684378437697887e-05)",0.009742,-0.043296,"(0.000023, -0.000224, 0.000019)",LeftFalse_RightFalse
0.561035,0.073776,"(-1.3060111999511719, 1.1759921312332153, 34.87223434448242)","(0.5235702991485596, 177.58595275878906, 359.7354431152344)","(-1.086800456047058, 0.8347604870796204, 34.208229064941406)","(0.0005519783589988947, 345.685546875, -0.00013880766346119344)","(-1.6999998092651367, -0.004168716259300709, 35.00000762939453)","(-0.0005691606202162802, 180.00022888183594, -1.9769702248595422e-06)",-0.652328,0.005341,"(0.000000, 0.002283, -0.000057)",LeftFalse_RightFalse,False,"(-34.99720001220703, -0.003879629075527191, -1.249927043914795)","(0.0026276642456650734, 89.99884033203125, 7.516261393902823e-05)",0.002432,-0.043599,"(0.003125, -0.000207, 0.000072)",LeftFalse_RightFalse
0.656738,0.078157,"(-1.3083105087280273, 1.1762275695800781, 34.881370544433594)","(0.684649646282196, 179.0525360107422, 359.5528869628906)","(-1.086800456047058, 0.834895133972168, 34.20821762084961)","(-0.0007991199381649494, 345.685546875, 0.00020634052634704858)","(-1.6999998092651367, -0.004014818929135799, 35.00001525878906)","(0.0008253263658843935, 180.00022888183594, -2.3541495011158986e-06)",-0.656235,0.005341,"(0.000000, 0.001021, -0.000020)",LeftFalse_RightFalse,False,"(-34.99689483642578, -0.0038969917222857475, -1.24992036819458)","(0.0016069654375314713, 90.00003051757812, 1.9945597159676254e-05)",-0.004899,-0.043881,"(0.002559, -0.000149, 0.000052)",LeftFalse_RightFalse
0.767578,0.084724,"(-1.3097153902053833, 1.177606225013733, 34.886878967285156)","(0.2614119052886963, 181.12225341796875, 359.2560729980469)","(-1.086800456047058, 0.8349630236625671, 34.208213806152344)","(-0.0012231753207743168, 345.685546875, 0.0003133478167001158)","(-1.6999998092651367, -0.003940819296985865, 35.00001907348633)","(0.0012626729439944029, 180.00022888183594, -1.1926993011002196e-06)",-0.656235,0.005341,"(0.000000, 0.000397, -0.000003)",LeftFalse_RightFalse,False,"(-34.996734619140625, -0.003909901715815067, -1.2499138116836548)","(0.001600682851858437, 89.99895477294922, 3.66283675248269e-05)",0.000686,-0.044241,"(0.000000, -0.000082, 0.000009)",LeftFalse_RightFalse
0.868164,0.087905,"(-1.3106281757354736, 1.1776282787322998, 34.89045715332031)","(0.7878147959709167, 182.24351501464844, 359.2550048828125)","(-1.086800456047058, 0.834985613822937, 34.20821762084961)","(-0.0011845750268548727, 345.685546875, 0.0003031322848983109)","(-1.6999998092651367, -0.003918849863111973, 35.00001907348633)","(0.0012227455154061317, 180.00022888183594, -8.381177849514643e-07)",-0.644516,0.005341,"(-0.000001, 0.000119, 0.000003)",LeftFalse_RightFalse,False,"(-34.99668502807617, -0.003915967885404825, -1.2499116659164429)","(0.0013514709426090121, 89.9996566772461, 3.5757031582761556e-05)",0.000134,-0.044549,"(-0.000612, -0.000046, -0.000016)",LeftFalse_RightFalse
