ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014401,"(34.73686981201172, 1.2259663343429565, 1.0259530544281006)","(343.651123046875, 267.3587646484375, 358.2565002441406)","(34.94796371459961, 1.2733771800994873, -0.8492146730422974)","(359.9892272949219, 278.7603454589844, -0.0016590289305895567)","(34.99994659423828, -0.005086845718324184, 1.399999976158142)","(359.9891052246094, 270.0000305175781, -4.969229507878481e-07)",0.0,-0.019196,"(-0.000252, 0.008308, 0.000000)",LeftFalse_RightFalse,False,"(-34.93004608154297, -0.0042435722425580025, -1.8898530006408691)","(0.016431743279099464, 87.10427856445312, -0.0008740374469198287)",0.0,0.0,"(-0.000185, 0.006870, 0.000028)",LeftFalse_RightFalse
0.049927,0.018032,"(34.734981536865234, 1.2263017892837524, 1.0250273942947388)","(343.7447204589844, 267.10943603515625, 358.2840270996094)","(34.94791030883789, 1.2737233638763428, -0.8492151498794556)","(359.99334716796875, 278.75994873046875, -0.0010236740345135331)","(34.999969482421875, -0.004736738745123148, 1.4000002145767212)","(359.9932556152344, 269.9996337890625, 2.9354723665164784e-06)",0.0,-0.019196,"(0.000175, 0.005890, 0.000006)",LeftFalse_RightFalse,False,"(-34.930030822753906, -0.0039973207749426365, -1.8898524045944214)","(0.013161547482013702, 87.10427856445312, -0.0006442185258492827)",0.005776,0.234217,"(-0.000151, 0.003421, 0.000001)",LeftFalse_RightFalse
0.107056,0.018455,"(34.73341369628906, 1.2265820503234863, 1.0239143371582031)","(343.7680358886719, 266.8539733886719, 358.26611328125)","(34.94779968261719, 1.2740129232406616, -0.8492164611816406)","(-0.0036797248758375645, 278.75958251953125, -0.0005819306243211031)","(34.99991226196289, -0.004445219412446022, 1.3999991416931152)","(-0.0037254272028803825, 269.999267578125, -1.4715712495672051e-05)",0.0,-0.019196,"(0.000990, 0.004017, 0.000012)",LeftFalse_RightFalse,False,"(-34.93001937866211, -0.0038522016257047653, -1.88985276222229)","(0.010053463280200958, 87.10516357421875, -0.00046789125190116465)",0.003921,0.235508,"(0.000740, 0.001433, -0.000079)",LeftFalse_RightFalse
0.16272,0.018497,"(34.73259353637695, 1.226767897605896, 1.0228652954101562)","(343.7925720214844, 266.6442565917969, 358.2599182128906)","(34.94781494140625, 1.2742058038711548, -0.8492163419723511)","(-0.0013209221651777625, 278.75933837890625, -0.0002002596011152491)","(34.999969482421875, -0.00424945866689086, 1.399999737739563)","(-0.001336012384854257, 269.9990234375, 3.2546467991778627e-06)",0.0,-0.019196,"(-0.000396, 0.003056, -0.000005)",LeftFalse_RightFalse,False,"(-34.929954528808594, -0.0037957383319735527, -1.8898570537567139)","(0.007475957274436951, 87.10594177246094, -0.0002663661143742502)",0.002266,0.236782,"(0.001742, 0.000646, -0.000161)",LeftFalse_RightFalse
0.217651,0.018332,"(34.73207473754883, 1.2267166376113892, 1.021842122077942)","(343.90509033203125, 266.5111999511719, 358.36456298828125)","(34.94779586791992, 1.2743339538574219, -0.849216103553772)","(-4.912012627755757e-06, 278.7596130371094, 6.232654868654208e-06)","(34.99999237060547, -0.004120032303035259, 1.399999976158142)","(-3.905469384335447e-06, 269.99932861328125, 6.9080506364116445e-06)",0.0,-0.019196,"(0.000731, 0.001963, 0.000014)",LeftFalse_RightFalse,False,"(-34.92987060546875, -0.0037850583903491497, -1.8898630142211914)","(0.005511946510523558, 87.10603332519531, -0.0001253198424819857)",0.003215,0.238044,"(-0.000058, -0.000030, -0.000069)",LeftFalse_RightFalse
0.270386,0.017893,"(34.732112884521484, 1.2264211177825928, 1.021259069442749)","(343.9834289550781, 266.4052734375, 358.5627746582031)","(34.94775390625, 1.2744156122207642, -0.8492145538330078)","(0.000760042923502624, 278.7607421875, 0.00012751702161040157)","(35.0000114440918, -0.004037531092762947, 1.4000005722045898)","(0.0007705974276177585, 270.00042724609375, 1.0273968655383214e-05)",0.0,-0.019196,"(-0.000019, 0.001211, 0.000005)",LeftFalse_RightFalse,False,"(-34.92986297607422, -0.003795414697378874, -1.8898632526397705)","(0.004294869489967823, 87.10650634765625, -0.00017246582137886435)",-0.000777,0.239278,"(-0.000139, -0.000317, 0.000080)",LeftFalse_RightFalse
0.325317,0.018072,"(34.73261642456055, 1.2262576818466187, 1.0203280448913574)","(344.0118713378906, 266.2913818359375, 358.7064514160156)","(34.94771957397461, 1.2744700908660889, -0.8492131233215332)","(0.0011841242667287588, 278.7618103027344, 0.00019324534514453262)","(35.000030517578125, -0.003982523921877146, 1.400001049041748)","(0.0011997419642284513, 270.0014953613281, 1.0647416274878196e-05)",0.0,-0.019196,"(0.000732, 0.000714, 0.000014)",LeftFalse_RightFalse,False,"(-34.92964553833008, -0.003815511940047145, -1.8898738622665405)","(0.002704696264117956, 87.10655975341797, 1.9839189917547628e-05)",-0.005955,0.24053,"(0.004787, -0.000410, -0.000239)",LeftFalse_RightFalse
0.379272,0.017992,"(34.73325729370117, 1.2261734008789062, 1.0195728540420532)","(344.0711975097656, 266.138916015625, 358.80389404296875)","(34.94770050048828, 1.2745027542114258, -0.8492118120193481)","(0.0013364058686420321, 278.76275634765625, 0.00021375270443968475)","(35.00004959106445, -0.003949873149394989, 1.4000014066696167)","(0.0013533704914152622, 270.00244140625, 7.72283601691015e-06)",0.0,-0.019196,"(-0.000304, 0.000487, -0.000001)",LeftFalse_RightFalse,False,"(-34.92955780029297, -0.0038374541327357292, -1.8898848295211792)","(0.0021878809202462435, 87.1084213256836, 7.010177796473727e-06)",0.026758,0.241788,"(-0.000022, -0.000394, -0.000077)",LeftFalse_RightFalse
0.434326,0.018148,"(34.73430633544922, 1.226128101348877, 1.0187292098999023)","(344.197998046875, 265.99700927734375, 358.83831787109375)","(34.94760513305664, 1.2745227813720703, -0.8492103815078735)","(0.0011595772812142968, 278.7643737792969, 0.00017389030836056918)","(35.00001525878906, -0.0039305370301008224, 1.4000009298324585)","(0.0011725337244570255, 270.0040588378906, -4.743435511045391e-06)",0.0,-0.019196,"(-0.002252, 0.000254, -0.000032)",LeftFalse_RightFalse,False,"(-34.929443359375, -0.003857928793877363, -1.8898957967758179)","(0.001555185648612678, 87.11044311523438, 5.962418799754232e-05)",0.010732,0.243072,"(0.003054, -0.000347, -0.000141)",LeftFalse_RightFalse
0.487671,0.017942,"(34.735591888427734, 1.2255785465240479, 1.0181634426116943)","(344.4436340332031, 265.86236572265625, 358.8580017089844)","(34.94758987426758, 1.2745327949523926, -0.8492112159729004)","(0.0010862520430237055, 278.7640380859375, 0.0001608414895599708)","(34.99998474121094, -0.003920616582036018, 1.4000005722045898)","(0.001098076463676989, 270.0037536621094, -6.472347649832955e-06)",0.0,-0.019196,"(-0.001630, 0.000118, -0.000025)",LeftFalse_RightFalse,False,"(-34.92909240722656, -0.003875089343637228, -1.8899130821228027)","(0.0004864491638727486, 87.1103286743164, 0.00020464467525016516)",-0.074417,0.244265,"(0.011275, -0.000293, -0.000452)",LeftFalse_RightFalse
0.543091,0.018158,"(34.7374267578125, 1.2252635955810547, 1.0171799659729004)","(344.7962341308594, 265.7192077636719, 358.85565185546875)","(34.947540283203125, 1.2745380401611328, -0.8492124080657959)","(0.000876725884154439, 278.7637939453125, 0.00011961987183894962)","(34.99991989135742, -0.003915850073099136, 1.3999993801116943)","(0.000884716515429318, 270.00347900390625, -1.530195186205674e-05)",0.0,-0.019196,"(-0.000607, 0.000059, -0.000011)",LeftFalse_RightFalse,False,"(-34.92869567871094, -0.003889960702508688, -1.8899399042129517)","(0.0003411824582144618, 87.112548828125, 0.00024092318199109286)",-0.011053,0.245509,"(0.000114, -0.000244, -0.000480)",LeftFalse_RightFalse
