ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014257,"(34.93413543701172, 1.1778799295425415, 1.0555624961853027)","(353.9456787109375, 270.63970947265625, 3.663921356201172)","(34.97932434082031, 1.1811001300811768, 1.0624126195907593)","(359.9771423339844, 275.4128723144531, -0.002165847225114703)","(34.99990463256836, -0.006065938156098127, 1.399999976158142)","(359.97705078125, 270.0000305175781, -6.886886012580362e-07)",0.0,-0.01886,"(-0.000393, 0.012290, 0.000000)",LeftFalse_RightFalse,False,"(-34.16006088256836, -0.005269696470350027, -1.0098508596420288)","(0.02412308193743229, 90.7042236328125, -0.0015505588380619884)",0.0,0.0,"(-0.000226, 0.015171, 0.000063)",LeftFalse_RightFalse
0.051636,0.021728,"(34.93308639526367, 1.1779992580413818, 1.0547828674316406)","(354.2105712890625, 270.7688903808594, 3.7738609313964844)","(34.97917175292969, 1.1816846132278442, 1.0624122619628906)","(359.9843444824219, 275.41265869140625, -0.001488684443756938)","(34.999900817871094, -0.00547880120575428, 1.3999996185302734)","(359.9842834472656, 269.99981689453125, -5.359429906093283e-06)",0.0,-0.01886,"(-0.000288, 0.010213, 0.000002)",LeftFalse_RightFalse,False,"(-34.16004180908203, -0.004598783329129219, -1.0098508596420288)","(0.019703395664691925, 90.7042236328125, -0.0011378885246813297)",-0.017212,0.111099,"(-0.000204, 0.010366, 0.000050)",LeftFalse_RightFalse
0.112793,0.029612,"(34.93183135986328, 1.1776280403137207, 1.054396390914917)","(354.3646240234375, 270.84405517578125, 3.837193489074707)","(34.97905731201172, 1.18221116065979, 1.0624125003814697)","(359.9907531738281, 275.41339111328125, -0.000873716315254569)","(34.99992370605469, -0.004949882626533508, 1.399999737739563)","(359.99072265625, 270.00054931640625, 1.4720092167408438e-06)",0.0,-0.01886,"(-0.000109, 0.007441, 0.000003)",LeftFalse_RightFalse,False,"(-34.16002655029297, -0.004139002412557602, -1.0098519325256348)","(0.015197940170764923, 90.7042236328125, -0.0007772283279336989)",0.008959,0.098704,"(-0.000172, 0.005516, 0.000016)",LeftFalse_RightFalse
0.171021,0.035334,"(34.93064880371094, 1.1769952774047852, 1.0535085201263428)","(354.7691650390625, 270.73004150390625, 3.948631763458252)","(34.978965759277344, 1.182569146156311, 1.0624127388000488)","(-0.00511306943371892, 275.4140625, -0.0004844673676416278)","(34.99992370605469, -0.004590489435940981, 1.3999996185302734)","(-0.005135970655828714, 270.001220703125, 1.5633062844244705e-08)",0.0,-0.01886,"(0.001465, 0.005205, 0.000024)",LeftFalse_RightFalse,False,"(-34.159934997558594, -0.003917005844414234, -1.0098590850830078)","(0.011374781839549541, 90.70555114746094, -0.0004687771725002676)",0.00556,0.098997,"(0.003257, 0.002626, -0.000265)",LeftFalse_RightFalse
0.232666,0.040603,"(34.93012237548828, 1.1768165826797485, 1.0531153678894043)","(355.24334716796875, 270.6827697753906, 3.885622978210449)","(34.978919982910156, 1.1828299760818481, 1.062412977218628)","(-0.002184433164075017, 275.4140625, -0.0002031942713074386)","(34.99993896484375, -0.00432861503213644, 1.399999976158142)","(-0.0021938602440059185, 270.001220703125, 3.7722579691035207e-06)",0.0,-0.01886,"(-0.000206, 0.003513, 0.000000)",LeftFalse_RightFalse,False,"(-34.1598014831543, -0.0038142865523695946, -1.0098694562911987)","(0.008187217637896538, 90.70674133300781, -0.00028326440951786935)",0.004386,0.099314,"(0.002023, 0.000993, -0.000136)",LeftFalse_RightFalse
0.293213,0.044584,"(34.92831802368164, 1.1762043237686157, 1.0517154932022095)","(355.5307922363281, 270.7450866699219, 3.986427068710327)","(34.97880554199219, 1.1829981803894043, 1.0624122619628906)","(-0.0007619767566211522, 275.4145202636719, -8.736590098123997e-05)","(34.999855041503906, -0.004159948788583279, 1.399998664855957)","(-0.0007668202742934227, 270.0016784667969, -1.5097994946700055e-05)",0.0,-0.01886,"(-0.000918, 0.002281, -0.000014)",LeftFalse_RightFalse,False,"(-34.15960693359375, -0.0037859505973756313, -1.0098823308944702)","(0.00573581550270319, 90.7091064453125, -0.00015806921874172986)",-0.004893,0.09963,"(0.002130, 0.000140, -0.000112)",LeftFalse_RightFalse
0.350708,0.04717,"(34.926979064941406, 1.1760129928588867, 1.0505852699279785)","(355.8049011230469, 270.7137756347656, 4.143218994140625)","(34.978782653808594, 1.1831004619598389, 1.0624117851257324)","(0.00037122538196854293, 275.4144287109375, 3.136874147458002e-05)","(34.999855041503906, -0.004057187587022781, 1.3999985456466675)","(0.00037252905895002186, 270.0015869140625, -3.789324182434939e-06)",0.0,-0.01886,"(0.000820, 0.001427, 0.000012)",LeftFalse_RightFalse,False,"(-34.159549713134766, -0.0037917145527899265, -1.0098859071731567)","(0.00448199175298214, 90.70838165283203, -0.00015713833272457123)",0.007189,0.099932,"(-0.000048, -0.000246, -0.000021)",LeftFalse_RightFalse
0.411255,0.049845,"(34.92636489868164, 1.1759483814239502, 1.0500789880752563)","(356.189453125, 270.7164306640625, 4.388228893280029)","(34.978755950927734, 1.1831672191619873, 1.0624113082885742)","(0.0009664878016337752, 275.4140319824219, 9.130321996053681e-05)","(34.999839782714844, -0.003990155644714832, 1.3999981880187988)","(0.0009707908029668033, 270.0011901855469, -2.7399548230278015e-07)",0.0,-0.01886,"(-0.000377, 0.000857, -0.000006)",LeftFalse_RightFalse,False,"(-34.15958786010742, -0.003811909817159176, -1.0098810195922852)","(0.003646107157692313, 90.70768737792969, -0.00021807484154123813)",-0.000763,0.100253,"(-0.000222, -0.000386, 0.000065)",LeftFalse_RightFalse
0.471802,0.051983,"(34.925392150878906, 1.1765425205230713, 1.04994797706604)","(356.5046691894531, 270.89111328125, 4.502485275268555)","(34.978736877441406, 1.1832060813903809, 1.0624110698699951)","(0.001243682112544775, 275.4140319824219, 0.00011971528147114441)","(34.99982833862305, -0.003951144404709339, 1.3999980688095093)","(0.001249429420568049, 270.0011901855469, 1.8632005094332271e-06)",0.0,-0.01886,"(0.000722, 0.000488, 0.000010)",LeftFalse_RightFalse,False,"(-34.15945816040039, -0.0038362243212759495, -1.0098927021026611)","(0.0026084466371685266, 90.70797729492188, -9.223474626196548e-05)",0.00058,0.100569,"(-0.000032, -0.000390, -0.000049)",LeftFalse_RightFalse
0.529175,0.053076,"(34.924407958984375, 1.1767709255218506, 1.0499578714370728)","(356.71661376953125, 271.22216796875, 4.490109443664551)","(34.97872543334961, 1.1832265853881836, 1.0624114274978638)","(0.0013196115614846349, 275.4148864746094, 0.00012901324953418225)","(34.999820709228516, -0.003930665552616119, 1.3999981880187988)","(0.0013258974067866802, 270.0020446777344, 3.9572487366967835e-06)",0.0,-0.01886,"(0.000745, 0.000255, 0.000015)",LeftFalse_RightFalse,False,"(-34.15947341918945, -0.0038573644123971462, -1.0098918676376343)","(0.0021146656945347786, 90.7072525024414, -0.00010860768088605255)",-0.001647,0.100872,"(0.001357, -0.000343, -0.000111)",LeftFalse_RightFalse
