ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014526,"(-1.2941277027130127, 1.202465534210205, 37.10111999511719)","(11.754806518554688, 185.6779327392578, 358.44354248046875)","(0.42207813262939453, 1.1915267705917358, 36.70928192138672)","(0.46239739656448364, 226.9846649169922, 0.6741572022438049)","(-1.6995899677276611, -0.014592118561267853, 37.204708099365234)","(0.8075798749923706, 180.3599395751953, 0.1269066035747528)",0.0,0.006104,"(0.000526, 0.008900, -0.000183)",LeftFalse_RightFalse,False,"(-35.668819427490234, -0.20046839118003845, -1.2497719526290894)","(1.4464982748031616, 90.47407531738281, 0.10113571584224701)",0.0,0.0,"(-0.000065, 0.000180, 0.000001)",LeftFalse_RightFalse
0.054199,0.018901,"(-1.2946763038635254, 1.2017992734909058, 37.10061264038086)","(12.069440841674805, 186.19976806640625, 358.4332580566406)","(0.4221155643463135, 1.1919349431991577, 36.7090950012207)","(0.46307989954948425, 226.98291015625, 0.6744330525398254)","(-1.699561357498169, -0.01418971735984087, 37.2044677734375)","(0.8082490563392639, 180.35818481445312, 0.12659983336925507)",0.0,0.006104,"(0.000476, 0.006191, -0.007619)",LeftFalse_RightFalse,False,"(-35.668758392333984, -0.20047007501125336, -1.2497713565826416)","(1.4452029466629028, 90.47411346435547, 0.10103552788496017)",0.017578,0.067301,"(0.006102, -0.000283, 0.000005)",LeftFalse_RightFalse
0.098114,0.019993,"(-1.294908881187439, 1.2011741399765015, 37.100128173828125)","(12.427273750305176, 186.62120056152344, 358.5598449707031)","(0.4221489429473877, 1.192179799079895, 36.70877456665039)","(0.46331995725631714, 226.98114013671875, 0.6744085550308228)","(-1.6995396614074707, -0.013950830325484276, 37.20408630371094)","(0.8083961606025696, 180.3563995361328, 0.12640859186649323)",0.0,0.006104,"(0.000467, 0.004757, -0.009810)",LeftFalse_RightFalse,False,"(-35.668121337890625, -0.20049424469470978, -1.2497749328613281)","(1.4424901008605957, 90.47466278076172, 0.10100777447223663)",-0.016212,0.06745,"(0.027063, -0.000895, -0.000422)",LeftFalse_RightFalse
0.156372,0.019731,"(-1.2950725555419922, 1.2007546424865723, 37.0992317199707)","(12.848119735717773, 187.05853271484375, 358.7518310546875)","(0.4221816062927246, 1.192410945892334, 36.7079963684082)","(0.46323585510253906, 226.97994995117188, 0.6740579605102539)","(-1.6995131969451904, -0.013728877529501915, 37.2032585144043)","(0.8080835938453674, 180.355224609375, 0.12622898817062378)",0.0,0.006104,"(0.000393, 0.003018, -0.018841)",LeftFalse_RightFalse,False,"(-35.66773986816406, -0.2005157172679901, -1.2497763633728027)","(1.4422796964645386, 90.47533416748047, 0.10080882161855698)",0.04511,0.067643,"(0.016110, -0.000576, -0.000295)",LeftFalse_RightFalse
0.197479,0.020066,"(-1.294864296913147, 1.200596570968628, 37.09812545776367)","(13.176218032836914, 187.08905029296875, 358.9102478027344)","(0.4222019910812378, 1.1925231218338013, 36.70722961425781)","(0.4630252420902252, 226.97933959960938, 0.6737057566642761)","(-1.6994966268539429, -0.013623502105474472, 37.20246124267578)","(0.8076828718185425, 180.35458374023438, 0.12614008784294128)",0.0,0.006012,"(0.000359, 0.002145, -0.023234)",LeftFalse_RightFalse,False,"(-35.666786193847656, -0.20054841041564941, -1.2497904300689697)","(1.4396708011627197, 90.47613525390625, 0.10093227028846741)",0.025012,0.067781,"(0.035223, -0.001096, -0.000681)",LeftFalse_RightFalse
0.238983,0.020333,"(-1.2944011688232422, 1.200497031211853, 37.096595764160156)","(13.547937393188477, 186.91603088378906, 358.965576171875)","(0.42222559452056885, 1.192603349685669, 36.7062873840332)","(0.4627254605293274, 226.97811889648438, 0.6732801795005798)","(-1.6994816064834595, -0.01355026662349701, 37.20146179199219)","(0.807167649269104, 180.3533935546875, 0.12606576085090637)",0.0,0.00589,"(0.000358, 0.001491, -0.024505)",LeftFalse_RightFalse,False,"(-35.66508102416992, -0.2006005346775055, -1.2498270273208618)","(1.4361107349395752, 90.4777603149414, 0.1012723445892334)",-0.0378,0.067925,"(0.042170, -0.001311, -0.000780)",LeftFalse_RightFalse
0.282593,0.020852,"(-1.2940927743911743, 1.2004331350326538, 37.0949821472168)","(14.006649017333984, 186.62274169921875, 358.91998291015625)","(0.4222451448440552, 1.192659616470337, 36.70506286621094)","(0.46235281229019165, 226.9773712158203, 0.6728003621101379)","(-1.6994673013687134, -0.013501293957233429, 37.2001953125)","(0.8065630793571472, 180.35263061523438, 0.12600713968276978)",0.0,0.00589,"(0.000307, 0.000927, -0.030443)",LeftFalse_RightFalse,False,"(-35.66469955444336, -0.2006174921989441, -1.2498359680175781)","(1.439149260520935, 90.477783203125, 0.10099630057811737)",0.272725,0.068057,"(0.006366, -0.000295, 0.000075)",LeftFalse_RightFalse
0.322937,0.020606,"(-1.2939127683639526, 1.1998940706253052, 37.09315490722656)","(14.360487937927246, 186.42156982421875, 358.86444091796875)","(0.422261118888855, 1.1926907300949097, 36.70375442504883)","(0.462088018655777, 226.97674560546875, 0.6724567413330078)","(-1.6994556188583374, -0.013475385494530201, 37.198856353759766)","(0.8061313033103943, 180.35203552246094, 0.12596361339092255)",0.0,0.00589,"(0.000280, 0.000512, -0.033961)",LeftFalse_RightFalse,False,"(-35.663673400878906, -0.20064657926559448, -1.249857783317566)","(1.4379017353057861, 90.4788589477539, 0.10110994428396225)",-0.069097,0.068214,"(0.028494, -0.000821, -0.000498)",LeftFalse_RightFalse
0.36319,0.020448,"(-1.2939974069595337, 1.199143886566162, 37.090999603271484)","(14.665719032287598, 186.27496337890625, 358.8045349121094)","(0.4222710132598877, 1.1927047967910767, 36.702335357666016)","(0.4620789587497711, 226.9768524169922, 0.6723976135253906)","(-1.69944429397583, -0.013463007286190987, 37.19744110107422)","(0.8060821890830994, 180.35211181640625, 0.1259295791387558)",0.0,0.00589,"(0.000274, 0.000222, -0.035588)",LeftFalse_RightFalse,False,"(-35.66191482543945, -0.2006944715976715, -1.2498971223831177)","(1.4352751970291138, 90.47969818115234, 0.10141690075397491)",-0.05912,0.068343,"(0.046910, -0.001273, -0.001037)",LeftFalse_RightFalse
0.426117,0.020806,"(-1.294500470161438, 1.1984559297561646, 37.087318420410156)","(14.995407104492188, 186.16189575195312, 358.79730224609375)","(0.4222733974456787, 1.1927070617675781, 36.699676513671875)","(0.46175602078437805, 226.9782257080078, 0.6720290184020996)","(-1.699429988861084, -0.013465489260852337, 37.19482421875)","(0.80559241771698, 180.353515625, 0.12591122090816498)",0.0,0.00589,"(0.000181, -0.000254, -0.046335)",LeftFalse_RightFalse,False,"(-35.65855407714844, -0.20078615844249725, -1.2499741315841675)","(1.432106852531433, 90.48306274414062, 0.10186129063367844)",-0.004753,0.068579,"(0.061983, -0.001640, -0.001483)",LeftFalse_RightFalse
