ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.013877,"(-34.5443115234375, 1.2130376100540161, -0.999582052230835)","(1.711978793144226, 87.32637786865234, 1.7331154346466064)","(-34.822906494140625, 0.6336272954940796, 0.7347335815429688)","(0.0006011603400111198, 59.342220306396484, -0.0003572378773242235)","(-34.999996185302734, -0.0039216578006744385, -1.4000000953674316)","(0.0006992939743213356, 90.00003051757812, -7.685734431106539e-07)",0.0,0.030884,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse,False,"(1.3997828960418701, -0.0039217472076416016, -35.00026321411133)","(0.0006992288981564343, 0.006567634642124176, -2.1796152793740475e-07)",0.0,0.0,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse
0.055054,0.022121,"(-34.54692459106445, 1.2133197784423828, -1.0013045072555542)","(1.746529221534729, 87.45852661132812, 1.8154963254928589)","(-34.822898864746094, 0.6336272358894348, 0.734734058380127)","(0.0005584810278378427, 59.342124938964844, -0.0003241189697291702)","(-34.99998474121094, -0.003921687602996826, -1.4000003337860107)","(0.0006456924602389336, 89.99993896484375, 5.95874962527887e-06)",0.0,0.030884,"(-0.000057, 0.000002, -0.000005)",LeftFalse_RightFalse,False,"(1.3997828960418701, -0.0039217472076416016, -35.00026321411133)","(0.0006992286653257906, 0.006567634642124176, -1.5565227329261688e-07)",0.000123,0.0,"(0.000000, 0.000000, 0.000000)",LeftFalse_RightFalse
0.118652,0.030427,"(-34.551429748535156, 1.214266061782837, -1.0021761655807495)","(1.510063648223877, 87.39105987548828, 1.3970365524291992)","(-34.822906494140625, 0.6336272954940796, 0.7347335815429688)","(0.0006462344317696989, 59.342288970947266, -0.0003881114535033703)","(-35.0, -0.0039216578006744385, -1.4000003337860107)","(0.0007538107456639409, 90.0000991821289, -4.343203272583196e-06)",0.0,0.030884,"(-0.001206, -0.000001, 0.000028)",LeftFalse_RightFalse,False,"(1.3997828960418701, -0.003921646624803543, -35.00028991699219)","(0.0008072976488620043, 0.006194932386279106, -6.268473384807294e-08)",-0.000221,0.0,"(0.000000, 0.000003, 0.000995)",LeftFalse_RightFalse
0.178589,0.036322,"(-34.559791564941406, 1.2173634767532349, -1.0016084909439087)","(1.1695441007614136, 86.24003601074219, 359.7169189453125)","(-34.822898864746094, 0.6336272954940796, 0.7347320318222046)","(0.0006718551157973707, 59.342891693115234, -0.0004061884246766567)","(-35.00001525878906, -0.003921617288142443, -1.399999976158142)","(0.0007850681431591511, 90.0007095336914, -6.829198355262633e-06)",0.0,0.030884,"(0.001053, 0.000001, -0.000027)",LeftFalse_RightFalse,False,"(1.3997832536697388, -0.003921696916222572, -35.000247955322266)","(0.0006901676533743739, 0.006756741553544998, 2.541245976317441e-06)",0.002202,0.0,"(0.000002, 0.000002, 0.000000)",LeftFalse_RightFalse
0.239014,0.041141,"(-34.570308685302734, 1.2214505672454834, -1.0030102729797363)","(0.6539759039878845, 84.69696044921875, 358.6243896484375)","(-34.822906494140625, 0.6336272954940796, 0.7347327470779419)","(0.0005866150604560971, 59.34254837036133, -0.00034300569677725434)","(-35.00000762939453, -0.003921568393707275, -1.4000004529953003)","(0.0006795247318223119, 90.00035858154297, 4.05761329602683e-06)",0.0,0.030884,"(0.000472, 0.000000, -0.000017)",LeftFalse_RightFalse,False,"(1.3997832536697388, -0.003921678755432367, -35.00019454956055)","(0.0005000851233489811, 0.006494327913969755, -1.5969250810599078e-08)",-0.000761,0.0,"(-0.000001, -0.000002, 0.001211)",LeftFalse_RightFalse
0.296265,0.044352,"(-34.58285140991211, 1.2245090007781982, -1.0061063766479492)","(0.31527048349380493, 83.61087036132812, 357.9778137207031)","(-34.822933197021484, 0.6336272358894348, 0.7347347736358643)","(0.0005593199748545885, 59.34172821044922, -0.000323717191349715)","(-35.000003814697266, -0.003921631723642349, -1.400001049041748)","(0.0006462092278525233, 89.99954223632812, 6.7320647758606356e-06)",0.003968,0.030884,"(-0.002016, -0.000003, 0.000042)",LeftFalse_RightFalse,False,"(1.399783730506897, -0.003921998664736748, -35.0001106262207)","(0.0005278848693706095, 0.007286429405212402, 2.7410255825088825e-06)",0.004199,0.0,"(0.000002, 0.000002, 0.000009)",LeftFalse_RightFalse
0.353638,0.046966,"(-34.59873580932617, 1.2258235216140747, -1.0116603374481201)","(0.35375726222991943, 83.58911895751953, 357.3600158691406)","(-34.82299041748047, 0.6336273550987244, 0.7347400188446045)","(0.00053267931798473, 59.33987808227539, -0.00031054066494107246)","(-34.99999237060547, -0.0039216745644807816, -1.4000012874603271)","(0.0006165733793750405, 89.99769592285156, 4.482545591599774e-06)",0.01984,0.030884,"(0.002709, -0.000001, -0.000059)",LeftFalse_RightFalse,False,"(1.3997836112976074, -0.003921883180737495, -35.000118255615234)","(0.0007516435580328107, 0.0072613675147295, -8.011060117496527e-07)",0.005117,0.0,"(-0.000001, 0.000002, -0.000282)",LeftFalse_RightFalse
0.411255,0.049102,"(-34.616668701171875, 1.2271335124969482, -1.018956184387207)","(0.2021201252937317, 84.5247573852539, 357.1957702636719)","(-34.822914123535156, 0.6336275935173035, 0.7347406148910522)","(0.00032738607842475176, 59.339176177978516, -0.00018002786964643747)","(-34.99988555908203, -0.003921903669834137, -1.4000030755996704)","(0.000373424612917006, 89.99699401855469, 1.207227887789486e-05)",0.051187,0.030884,"(0.004208, -0.000006, -0.000067)",LeftFalse_RightFalse,False,"(1.3997838497161865, -0.003921737894415855, -35.000091552734375)","(0.0007203755085356534, 0.00786448735743761, -1.1533641099958913e-06)",0.006387,0.0,"(0.000000, 0.000002, 0.001852)",LeftFalse_RightFalse
0.469604,0.050939,"(-34.635066986083984, 1.2285410165786743, -1.0257046222686768)","(359.4092102050781, 86.06396484375, 356.6331787109375)","(-34.822425842285156, 0.6336278915405273, 0.7347303628921509)","(-0.0005821809754706919, 59.34013748168945, 0.00043610401917248964)","(-34.999420166015625, -0.003922504372894764, -1.4000109434127808)","(-0.0007231820491142571, 89.99795532226562, 7.828917296137661e-05)",0.087732,0.030884,"(0.010896, -0.000020, -0.000159)",LeftFalse_RightFalse,False,"(1.399783730506897, -0.0039217607118189335, -34.99998474121094)","(0.00047210388584062457, 0.007724940776824951, -1.6999222225422272e-06)",0.017968,0.0,"(0.000000, -0.000003, 0.000536)",LeftFalse_RightFalse
0.529907,0.05281,"(-34.65449142456055, 1.230650544166565, -1.0311975479125977)","(358.0242919921875, 88.01123046875, 355.75079345703125)","(-34.821372985839844, 0.6336291432380676, 0.7347091436386108)","(-0.001912010251544416, 59.34255599975586, 0.0012892881641164422)","(-34.99843978881836, -0.003924088552594185, -1.400025486946106)","(-0.0023021851666271687, 90.0003662109375, 0.00013412916450761259)",0.125386,0.030884,"(0.023788, -0.000034, -0.000329)",LeftFalse_RightFalse,False,"(1.399783730506897, -0.00392200006172061, -34.99988555908203)","(0.0005144279566593468, 0.0077969287522137165, -1.3591571246251988e-07)",0.04734,0.0,"(0.000001, -0.000004, 0.003672)",LeftFalse_RightFalse
