ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.01364,"(34.80757141113281, 1.2816523313522339, 0.9519234895706177)","(8.52529239654541, 274.39825439453125, 1.3174283504486084)","(36.707908630371094, 1.0345302820205688, -0.9434365034103394)","(0.00012944963236805052, 22.292999267578125, -0.00031421895255334675)","(34.9999885559082, -0.004144878126680851, 1.399999976158142)","(-0.0003398388216737658, 270.0000305175781, -5.774071496489341e-07)",0.0,-0.059814,"(-0.000047, 0.001962, 0.000000)",LeftFalse_RightFalse,False,"(-34.16000747680664, -0.0038072429597377777, -1.0098520517349243)","(0.008324267342686653, 90.7042236328125, -0.000353232171619311)",0.0,0.0,"(-0.000102, 0.000647, 0.000006)",LeftFalse_RightFalse
0.055298,0.021982,"(34.80776596069336, 1.285169243812561, 0.9493407607078552)","(7.342824935913086, 273.505859375, 1.382799506187439)","(36.707862854003906, 1.0346508026123047, -0.9434636831283569)","(-0.00020306229998823255, 22.293907165527344, 0.000495600572321564)","(34.99999237060547, -0.004050542134791613, 1.399999737739563)","(0.0005355876637622714, 270.0009460449219, -1.1776906916338703e-07)",0.0,-0.05896,"(0.001189, 0.001429, 0.000047)",LeftFalse_RightFalse,False,"(-34.15999984741211, -0.003785207634791732, -1.0098525285720825)","(0.006272521801292896, 90.7042236328125, -0.0002517798566259444)",0.07698,0.255724,"(-0.000085, 0.000144, 0.000004)",LeftFalse_RightFalse
0.119141,0.030341,"(34.80765914916992, 1.286995530128479, 0.9473235011100769)","(6.670594692230225, 272.89630126953125, 1.4918866157531738)","(36.70792770385742, 1.034738302230835, -0.9434612989425659)","(-0.0005263228085823357, 22.293895721435547, 0.001171300420537591)","(35.00007247924805, -0.00398343987762928, 1.4000033140182495)","(0.0012834097724407911, 270.00091552734375, 4.26591832365375e-05)",0.0,-0.05896,"(0.001053, 0.000857, 0.000055)",LeftFalse_RightFalse,False,"(-34.15951919555664, -0.003793855430558324, -1.0099282264709473)","(0.0031332233920693398, 90.7080078125, 0.00045709824189543724)",0.100807,0.230597,"(0.010790, -0.000269, -0.001524)",LeftFalse_RightFalse
0.182617,0.036981,"(34.8076171875, 1.2876688241958618, 0.9465928077697754)","(6.179506301879883, 271.4759826660156, 1.5767556428909302)","(36.70798110961914, 1.0347793102264404, -0.9434328079223633)","(-0.0005382021190598607, 22.292985916137695, 0.0012610603589564562)","(35.00008773803711, -0.0039460668340325356, 1.4000041484832764)","(0.001370967016555369, 270.0, 1.960078407137189e-05)",0.0,-0.060669,"(-0.000855, 0.000398, -0.000050)",LeftFalse_RightFalse,False,"(-34.15815734863281, -0.003819005796685815, -1.0100911855697632)","(-0.0006304940325208008, 90.71551513671875, 0.0011350761633366346)",0.111603,0.231153,"(0.029939, -0.000450, -0.003362)",LeftFalse_RightFalse
0.250854,0.043224,"(34.8019905090332, 1.290156602859497, 0.9456887245178223)","(6.0782389640808105, 270.05621337890625, 1.4338371753692627)","(36.7079963684082, 1.0347987413406372, -0.9434245824813843)","(-0.0005017571966163814, 22.292699813842773, 0.0012167595559731126)","(35.000091552734375, -0.003925729542970657, 1.4000035524368286)","(0.0013161522801965475, 269.9997253417969, 2.6851344046008307e-06)",0.0,-0.064636,"(0.002140, 0.000200, 0.000088)",LeftFalse_RightFalse,False,"(-34.15562438964844, -0.003850032575428486, -1.010369062423706)","(-0.004576285369694233, 90.72593688964844, 0.0017823349917307496)",0.149721,0.23157,"(0.046172, -0.000448, -0.005041)",LeftFalse_RightFalse
0.316772,0.047779,"(34.800201416015625, 1.2909263372421265, 0.9454085826873779)","(6.046006679534912, 269.61956787109375, 1.3903120756149292)","(36.70793533325195, 1.0347987413406372, -0.9434326887130737)","(-0.0003072549297939986, 22.29286766052246, 0.0008971159113571048)","(35.000030517578125, -0.0039170584641397, 1.3999992609024048)","(0.0009466171613894403, 269.9998779296875, -5.602482633548789e-05)",0.0,-0.066315,"(-0.001167, 0.000084, -0.000074)",LeftFalse_RightFalse,False,"(-34.15176773071289, -0.003877905895933509, -1.010798692703247)","(359.9911804199219, 90.74231719970703, 0.002796650631353259)",0.162587,0.231665,"(0.066610, -0.000401, -0.007255)",LeftFalse_RightFalse
0.380371,0.050939,"(34.78784942626953, 1.2920483350753784, 0.9493146538734436)","(6.256021976470947, 268.832763671875, 1.5704712867736816)","(36.70796203613281, 1.0348011255264282, -0.9434106349945068)","(-0.00036799837835133076, 22.292070388793945, 0.000928100838791579)","(35.00002670288086, -0.003914461936801672, 1.399998426437378)","(0.000998328672721982, 269.99908447265625, -1.1575395546969958e-05)",0.0,-0.066284,"(-0.002387, 0.000012, -0.000136)",LeftFalse_RightFalse,False,"(-34.14651107788086, -0.003900632495060563, -1.0113755464553833)","(359.98712158203125, 90.7662124633789, 0.0037545401137322187)",0.151204,0.231439,"(0.097752, -0.000312, -0.010640)",LeftFalse_RightFalse
0.444458,0.05357,"(34.77547836303711, 1.2933045625686646, 0.9539452791213989)","(6.536238193511963, 268.45184326171875, 1.149712324142456)","(36.70785903930664, 1.0347977876663208, -0.9434595108032227)","(-0.00031540857162326574, 22.293617248535156, 0.0008175299735739827)","(34.99998474121094, -0.003914398606866598, 1.3999958038330078)","(0.0008760728524066508, 270.0006408691406, -1.8290213120053522e-05)",0.0,-0.064941,"(-0.000804, -0.000013, -0.000046)",LeftFalse_RightFalse,False,"(-34.139808654785156, -0.003918907139450312, -1.0120888948440552)","(359.9841613769531, 90.79329681396484, 0.004142289515584707)",0.195984,0.231001,"(0.116098, -0.000239, -0.012173)",LeftFalse_RightFalse
0.507813,0.05551,"(34.771080017089844, 1.2937490940093994, 0.9555832743644714)","(6.634833335876465, 268.315673828125, 1.0000454187393188)","(36.707828521728516, 1.0347936153411865, -0.9434616565704346)","(-0.0002671729016583413, 22.293617248535156, 0.0007177917286753654)","(34.99995040893555, -0.0039154901169240475, 1.3999934196472168)","(0.0007654915098100901, 270.0006408691406, -2.508564284653403e-05)",0.0,-0.064453,"(-0.000778, -0.000020, -0.000052)",LeftFalse_RightFalse,False,"(-34.13160705566406, -0.003932280465960503, -1.0129640102386475)","(359.98126220703125, 90.8256607055664, 0.004837971646338701)",0.195368,0.23026,"(0.144467, -0.000185, -0.015454)",LeftFalse_RightFalse
0.571533,0.057153,"(34.75749969482422, 1.293912410736084, 0.961828351020813)","(6.718132972717285, 268.54620361328125, 0.9085248708724976)","(36.707847595214844, 1.0347915887832642, -0.9434400796890259)","(-0.0002616437850520015, 22.292810440063477, 0.0006979297613725066)","(34.999935150146484, -0.003916838206350803, 1.3999909162521362)","(0.0007450166740454733, 269.99981689453125, -2.2666999939247034e-05)",0.0,-0.064148,"(0.001113, -0.000023, 0.000031)",LeftFalse_RightFalse,False,"(-34.12148666381836, -0.003942667972296476, -1.0140504837036133)","(359.97821044921875, 90.86538696289062, 0.005654161795973778)",0.210793,0.229172,"(0.172744, -0.000144, -0.018549)",LeftFalse_RightFalse
0.636108,0.058647,"(34.744049072265625, 1.2939711809158325, 0.9675860404968262)","(6.669153690338135, 268.88006591796875, 0.7144237756729126)","(36.707881927490234, 1.0347903966903687, -0.9434014558792114)","(-0.0002959564153570682, 22.2914981842041, 0.00071967818075791)","(34.99991989135742, -0.003918176516890526, 1.3999899625778198)","(0.0007781556341797113, 269.99853515625, 8.308190899697365e-07)",0.0,-0.063446,"(-0.000794, -0.000019, -0.000039)",LeftFalse_RightFalse,False,"(-34.10931396484375, -0.003950741142034531, -1.0153553485870361)","(359.9754638671875, 90.9128189086914, 0.006346522364765406)",0.21392,0.227744,"(0.200429, -0.000111, -0.021432)",LeftFalse_RightFalse
0.699097,0.059504,"(34.73501968383789, 1.293992280960083, 0.9720662832260132)","(6.5996832847595215, 269.0810852050781, 0.5997987389564514)","(36.707820892333984, 1.0347838401794434, -0.9434032440185547)","(-0.00015965911734383553, 22.29139518737793, 0.0005109530757181346)","(34.999847412109375, -0.003919242415577173, 1.3999853134155273)","(0.0005333280423656106, 269.9984130859375, -4.610072210198268e-05)",0.0,-0.062134,"(-0.001051, -0.000017, -0.000072)",LeftFalse_RightFalse,False,"(-34.095558166503906, -0.0039567286148667336, -1.0168203115463257)","(359.9732360839844, 90.96648406982422, 0.006805280689150095)",0.223566,0.22605,"(0.229005, -0.000085, -0.024397)",LeftFalse_RightFalse
0.763794,0.060543,"(34.726959228515625, 1.2939972877502441, 0.9756982326507568)","(6.439509391784668, 269.2196044921875, 0.5580087304115295)","(36.707908630371094, 1.0347895622253418, -0.9433708190917969)","(-0.00034718948882073164, 22.29035758972168, 0.0007801796891726553)","(34.999900817871094, -0.003920089453458786, 1.3999879360198975)","(0.0008535700617358088, 269.99737548828125, 2.528371442167554e-05)",0.0,-0.059753,"(-0.001245, -0.000009, -0.000064)",LeftFalse_RightFalse,False,"(-34.079315185546875, -0.003961437381803989, -1.0185550451278687)","(359.9710693359375, 91.02842712402344, 0.007351914886385202)",0.202364,0.223995,"(0.269221, -0.000061, -0.028775)",LeftFalse_RightFalse
0.831787,0.06205,"(34.72069549560547, 1.2940001487731934, 0.9783710241317749)","(6.3120880126953125, 269.1891174316406, 0.5016191005706787)","(36.70795822143555, 1.0347871780395508, -0.9433255195617676)","(-0.000294740020763129, 22.288801193237305, 0.0007054335437715054)","(34.99988555908203, -0.003920660819858313, 1.3999865055084229)","(0.0007645143195986748, 269.9958190917969, 5.108962795929983e-06)",0.0,-0.057159,"(-0.000728, -0.000006, -0.000045)",LeftFalse_RightFalse,False,"(-34.06011199951172, -0.003964991774410009, -1.0206029415130615)","(359.9695739746094, 91.10091400146484, 0.007649379316717386)",0.239095,0.221578,"(0.295802, -0.000044, -0.031534)",LeftFalse_RightFalse
0.898926,0.063057,"(34.71626663208008, 1.2940007448196411, 0.9809966087341309)","(6.189733028411865, 269.07562255859375, 0.43411901593208313)","(36.70787811279297, 1.0347861051559448, -0.9433810710906982)","(-0.00028586809639818966, 22.29063606262207, 0.0006842921138741076)","(34.9998779296875, -0.00392109015956521, 1.3999855518341064)","(0.000741587660741061, 269.9976501464844, 4.919984803564148e-06)",0.0,-0.05545,"(-0.000127, -0.000005, -0.000008)",LeftFalse_RightFalse,False,"(-34.03899383544922, -0.0039673675782978535, -1.022859811782837)","(359.96826171875, 91.1796646118164, 0.008015280589461327)",0.243654,0.21895,"(0.327439, -0.000032, -0.035057)",LeftFalse_RightFalse
