ScenarioTime,FrameRate,A VR Pos,A VR Rot,A XR Origin Pos,A XR Origin  Rot,A car Pos,A car Rot,A accel,A steering,A velocity,A indicators,A Horn Button,0 car Pos,0 car Rot,0 accel,0 steering,0 velocity,0 indicators
0.0,0.014206,"(-34.813209533691406, 1.128739595413208, -1.013235330581665)","(6.749555587768555, 88.57010650634766, 2.1544559001922607)","(-35.00324630737305, 1.5158385038375854, 0.6941410303115845)","(359.8096923828125, 100.70364379882812, 359.9640197753906)","(-34.99928283691406, -0.03762210160493851, -1.399999976158142)","(359.80633544921875, 89.99994659423828, -5.803025828754471e-07)",0.0,0.033997,"(-0.005596, -0.968803, 0.000000)",LeftFalse_RightFalse,False,"(-0.8699901103973389, -0.01775081269443035, 34.99972152709961)","(359.94915771484375, 177.95689392089844, 6.816330369474599e-06)",0.0,0.0,"(0.000047, 0.100382, -0.001320)",LeftFalse_RightFalse
0.074524,0.026271,"(-34.81559371948242, 1.0842481851577759, -1.0140575170516968)","(6.726798057556152, 88.77120208740234, 1.911025047302246)","(-35.006080627441406, 1.4709324836730957, 0.694139838218689)","(359.6871643066406, 100.70780944824219, 359.94091796875)","(-34.99888610839844, -0.08251368999481201, -1.4000033140182495)","(359.681640625, 90.0040054321289, 5.737714309361763e-05)",0.0,0.033997,"(-0.006389, -0.280232, 0.000017)",LeftFalse_RightFalse,False,"(-0.8699942827224731, -0.011526932939887047, 34.99983596801758)","(359.9814758300781, 177.9569091796875, 4.764097411680268e-06)",0.536848,-0.33158,"(0.000031, 0.067449, -0.000866)",LeftFalse_RightFalse
0.173752,0.040862,"(-34.81673049926758, 1.0867433547973633, -1.0153623819351196)","(6.781129360198975, 88.92822265625, 1.5341532230377197)","(-35.00706481933594, 1.4733624458312988, 0.6941417455673218)","(359.6665954589844, 100.7080078125, 359.93695068359375)","(-34.99930953979492, -0.08008444309234619, -1.3999985456466675)","(359.6606750488281, 90.00418090820312, -3.551227200659923e-05)",0.0,0.033997,"(-0.006857, 0.172856, 0.000123)",LeftFalse_RightFalse,False,"(-0.8685292601585388, -0.006992808543145657, 34.99272918701172)","(359.986328125, 177.90577697753906, 359.9916076660156)",0.203271,-0.121071,"(0.023573, 0.031920, -0.126628)",LeftFalse_RightFalse
0.272934,0.052526,"(-34.81533432006836, 1.1089887619018555, -1.016721248626709)","(6.77290678024292, 89.13457489013672, 1.1593921184539795)","(-35.00596237182617, 1.4958614110946655, 0.6941496133804321)","(359.742431640625, 100.70634460449219, 359.9512634277344)","(-35.000240325927734, -0.057595741003751755, -1.3999899625778198)","(359.7378845214844, 90.00259399414062, -6.422046135412529e-05)",0.0,0.033997,"(-0.004293, 0.239242, 0.000096)",LeftFalse_RightFalse,False,"(-0.8670392036437988, -0.004949701949954033, 34.97724533081055)","(359.9797668457031, 177.86534118652344, -0.004150754772126675)",0.252382,-0.119722,"(0.015504, 0.013477, -0.177328)",LeftFalse_RightFalse
0.368683,0.06117,"(-34.81365966796875, 1.1293048858642578, -1.0179665088653564)","(6.551055431365967, 89.36075592041016, 0.9218744039535522)","(-35.00448226928711, 1.51649010181427, 0.6941614151000977)","(359.8355712890625, 100.7049560546875, 359.9688415527344)","(-35.00128173828125, -0.036974526941776276, -1.3999779224395752)","(359.8326416015625, 90.00126647949219, -6.433344969991595e-05)",0.0,0.033997,"(-0.004826, 0.186962, 0.000122)",LeftFalse_RightFalse,False,"(-0.8653353452682495, -0.004155791364610195, 34.95738220214844)","(359.9747314453125, 177.82464599609375, -0.0032568711321800947)",0.012236,-0.11816,"(0.020082, 0.004825, -0.234354)",LeftFalse_RightFalse
0.465317,0.068262,"(-34.81241226196289, 1.1461496353149414, -1.020369052886963)","(5.927062511444092, 90.25753021240234, 0.4739683270454407)","(-35.00335693359375, 1.5312716960906982, 0.6941742897033691)","(359.9125061035156, 100.70465087890625, 359.9833984375)","(-35.00226974487305, -0.022195927798748016, -1.3999652862548828)","(359.91094970703125, 90.00100708007812, -6.645100802415982e-05)",0.0,0.033997,"(-0.006340, 0.119250, 0.000160)",LeftFalse_RightFalse,False,"(-0.8634614944458008, -0.0038852058351039886, 34.93486785888672)","(359.9768981933594, 177.78053283691406, -0.0023142267018556595)",-0.175338,-0.116555,"(0.019307, 0.001293, -0.232138)",LeftFalse_RightFalse
0.561462,0.073839,"(-34.810157775878906, 1.156113624572754, -1.0281487703323364)","(5.005100250244141, 94.36376953125, 359.0468444824219)","(-35.002685546875, 1.5402981042861938, 0.6941854953765869)","(359.96240234375, 100.7069091796875, 359.9928894042969)","(-35.00305938720703, -0.013168251141905785, -1.3999550342559814)","(359.96173095703125, 90.0032730102539, -1.9323300875839777e-05)",0.0,0.033997,"(-0.004738, 0.067169, 0.000093)",LeftFalse_RightFalse,False,"(-0.8629480600357056, -0.0038034606259316206, 34.92719650268555)","(0.019539834931492805, 177.70016479492188, 0.003750310745090246)",0.163131,-0.11519,"(0.000200, 0.000552, -0.000758)",LeftFalse_RightFalse
0.659821,0.078744,"(-34.8110237121582, 1.1611424684524536, -1.0390396118164062)","(5.568377494812012, 99.56531524658203, 358.7703552246094)","(-35.00246810913086, 1.5453777313232422, 0.6941931247711182)","(359.99017333984375, 100.70824432373047, -0.0018409164622426033)","(-35.00365447998047, -0.008087115362286568, -1.3999481201171875)","(359.9900207519531, 90.00460052490234, 1.3980126823298633e-05)",0.0,0.033997,"(-0.003378, 0.034218, 0.000037)",LeftFalse_RightFalse,False,"(-0.8627757430076599, -0.0037830311339348555, 34.925506591796875)","(0.028984444215893745, 177.69488525390625, 0.0029826045501977205)",0.01985,-0.112231,"(0.003779, -0.000183, -0.041393)",LeftFalse_RightFalse
0.75499,0.082028,"(-34.81232833862305, 1.1626014709472656, -1.049869179725647)","(5.7349677085876465, 106.0918197631836, 358.32391357421875)","(-35.002620697021484, 1.547845482826233, 0.6941989660263062)","(0.0024234727025032043, 100.70856475830078, 0.00047121813986450434)","(-35.00415802001953, -0.005619131959974766, -1.3999422788619995)","(0.0024688253179192543, 90.00492095947266, 1.2910199984617066e-05)",0.0,0.033997,"(-0.005164, 0.018570, 0.000075)",LeftFalse_RightFalse,False,"(-0.8624276518821716, -0.0038128853775560856, 34.921470642089844)","(0.01982230879366398, 177.6875457763672, 0.00163110694848001)",-0.039103,-0.110294,"(0.003649, -0.000404, -0.043643)",LeftFalse_RightFalse
0.853104,0.085245,"(-34.8155517578125, 1.163703203201294, -1.059687614440918)","(5.5775465965271, 110.5615463256836, 357.8768615722656)","(-35.00293731689453, 1.5490081310272217, 0.69420325756073)","(0.006386969704180956, 100.70875549316406, 0.0012288393918424845)","(-35.00458908081055, -0.0044560180976986885, -1.3999382257461548)","(0.006504074204713106, 90.00511169433594, 2.1212816136539914e-05)",0.0,0.033997,"(-0.004130, 0.007772, 0.000044)",LeftFalse_RightFalse,False,"(-0.8623038530349731, -0.003847713116556406, 34.92041778564453)","(0.01907932572066784, 177.68702697753906, 0.001697050523944199)",0.020527,-0.108081,"(0.000056, -0.000293, 0.000077)",LeftFalse_RightFalse
0.95108,0.087793,"(-34.8193473815918, 1.1631273031234741, -1.0653917789459229)","(5.9039692878723145, 113.55447387695312, 356.9470520019531)","(-35.003395080566406, 1.5494680404663086, 0.6942083835601807)","(0.006495202891528606, 100.70848083496094, 0.0012383126886561513)","(-35.005043029785156, -0.003996575251221657, -1.399932861328125)","(0.006612183526158333, 90.00484466552734, 1.0419540558359586e-05)",0.0,0.033997,"(-0.005398, 0.002721, 0.000073)",LeftFalse_RightFalse,False,"(-0.862277090549469, -0.0038740993477404118, 34.92015075683594)","(0.013742685317993164, 177.68614196777344, 0.001310517080128193)",0.006092,-0.106053,"(0.000416, -0.000248, -0.004665)",LeftFalse_RightFalse
1.049393,0.089895,"(-34.819828033447266, 1.1632543802261353, -1.0655059814453125)","(6.0596842765808105, 113.11811065673828, 356.70452880859375)","(-35.00379943847656, 1.549611210823059, 0.6942119598388672)","(0.005050900857895613, 100.70915985107422, 0.0009672656306065619)","(-35.00543212890625, -0.003853334579616785, -1.3999292850494385)","(0.005142668727785349, 90.00552368164062, 1.233761304320069e-05)",0.0,0.033997,"(-0.003483, 0.000621, 0.000026)",LeftFalse_RightFalse,False,"(-0.8622236251831055, -0.0038954406045377254, 34.9195442199707)","(0.008111553266644478, 177.685302734375, 0.0007953446474857628)",-0.005331,-0.104054,"(0.000338, -0.000184, -0.004798)",LeftFalse_RightFalse
1.146622,0.091363,"(-34.81978225708008, 1.163277506828308, -1.0632891654968262)","(5.506921291351318, 109.90068817138672, 357.81884765625)","(-35.004127502441406, 1.5496292114257812, 0.6942151784896851)","(0.00346238911151886, 100.7110366821289, 0.0006730353343300521)","(-35.00578308105469, -0.003835059702396393, -1.3999260663986206)","(0.0035271490924060345, 90.00739288330078, 1.8259208445670083e-05)",0.0,0.033813,"(-0.005294, -0.000102, 0.000073)",LeftFalse_RightFalse,False,"(-0.8621822595596313, -0.003909200895577669, 34.91920471191406)","(0.005486068315804005, 177.6844024658203, 0.0005482764099724591)",0.01228,-0.102098,"(0.000015, -0.000094, 0.000053)",LeftFalse_RightFalse
1.250534,0.093873,"(-34.81879425048828, 1.1632599830627441, -1.0556279420852661)","(5.837573051452637, 104.26778411865234, 359.112060546875)","(-35.00453567504883, 1.549608826637268, 0.6942200660705566)","(0.0023755505681037903, 100.71297454833984, 0.00044970682938583195)","(-35.00623321533203, -0.0038562756963074207, -1.3999207019805908)","(0.002417741809040308, 90.00933074951172, 6.736808018104057e-07)",0.0,0.035339,"(-0.005987, -0.000258, 0.000090)",LeftFalse_RightFalse,False,"(-0.8621703386306763, -0.003916616551578045, 34.919071197509766)","(0.0033257899340242147, 177.68505859375, 0.0003886769700329751)",0.008539,-0.100056,"(0.000101, -0.000055, -0.001588)",LeftFalse_RightFalse
1.348572,0.094705,"(-34.818363189697266, 1.163238525390625, -1.0449864864349365)","(5.635242462158203, 96.51531219482422, 359.3482666015625)","(-35.00493621826172, 1.5495846271514893, 0.6942249536514282)","(0.0015695285983383656, 100.71343994140625, 0.00030084612080827355)","(-35.006629943847656, -0.003880375064909458, -1.3999160528182983)","(0.0015980962198227644, 90.00979614257812, 4.104721028852509e-06)",0.0,0.041687,"(-0.002553, -0.000223, 0.000006)",LeftFalse_RightFalse,False,"(-0.8621406555175781, -0.003920632414519787, 34.918701171875)","(0.0015560828614979982, 177.68312072753906, 0.00017956529336515814)",-0.004933,-0.098212,"(0.000310, -0.000030, -0.004153)",LeftFalse_RightFalse
1.446899,0.09543,"(-34.81786346435547, 1.1642825603485107, -1.0401326417922974)","(5.255843162536621, 92.9482650756836, 358.8826599121094)","(-35.005313873291016, 1.5495665073394775, 0.6942306756973267)","(0.0010999037185683846, 100.71412658691406, 0.00020690905512310565)","(-35.00701904296875, -0.0038986490108072758, -1.3999100923538208)","(0.001119195600040257, 90.01049041748047, -9.74929776020872e-07)",0.0,0.045258,"(-0.002355, -0.000148, -0.000002)",LeftFalse_RightFalse,False,"(-0.8621087074279785, -0.003922538366168737, 34.91843032836914)","(0.0014214195543900132, 177.68310546875, 0.00012252578744664788)",0.005198,-0.096354,"(0.000021, 0.000001, -0.000002)",LeftFalse_RightFalse
1.543564,0.095677,"(-34.8179817199707, 1.1642892360687256, -1.038784146308899)","(5.741969585418701, 91.99608612060547, 359.1018371582031)","(-35.00566101074219, 1.5495553016662598, 0.6942358016967773)","(0.0008749090484343469, 100.71510314941406, 0.00015897859702818096)","(-35.00739288330078, -0.003910024184733629, -1.399904727935791)","(0.0008892134064808488, 90.01145935058594, -6.283501079451526e-06)",0.0,0.045136,"(-0.004629, -0.000085, 0.000084)",LeftFalse_RightFalse,False,"(-0.8621010184288025, -0.00392226641997695, 34.91836166381836)","(0.001207928522489965, 177.68362426757812, 0.00010261175339110196)",0.008918,-0.094581,"(0.000102, 0.000002, -0.001118)",LeftFalse_RightFalse
